"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Buddy Hield","193","SG",24,"TOT",82,55,1888,327,767,0.426,148,379,0.391,179,388,0.461,0.523,64,76,0.842,35,234,269,121,38,9,101,115,866,11.8,0.541,0.099,2,13.5,7.8,10.3,1,0.4,11.2,21.3,0,1.3,1.3,0.032,-0.6,-1.4,-2,0,16.9,0.506,0.197,0.091,0.1,0.117,0.494,0.55,0.414,0.442,0.367,0.436,0.791,0.012,9,0.169,0.469
"C.J. Miles","302","SF",29,"IND",76,29,1776,281,647,0.434,169,409,0.413,112,238,0.471,0.565,84,93,0.903,30,199,229,48,46,25,40,151,815,13.8,0.592,0.144,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,2.7,1.4,4,0.109,1.2,-0.7,0.5,1.1,19.6,0.368,0.127,0.07,0.043,0.128,0.632,0.634,0.4,0.464,0.349,0.571,0.953,0.017,8,0.308,0.508
"C.J. Watson","455","PG",32,"ORL",62,9,1012,96,248,0.387,32,105,0.305,64,143,0.448,0.452,57,66,0.864,16,73,89,114,43,2,47,84,281,9.3,0.507,0.266,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,0.2,0.6,0.9,0.041,-3.8,0.2,-3.6,-0.4,17.1,0.577,0.185,0.056,0.089,0.246,0.423,0.522,0.429,0.409,0.41,0.484,0.656,0,0,0.267,0.179
"C.J. Wilcox","463","SG",26,"ORL",22,0,108,8,31,0.258,3,15,0.2,5,16,0.313,0.306,2,2,1,4,8,12,12,2,1,6,8,21,2.9,0.329,0.065,3.9,8.3,6.1,15.5,0.9,0.7,15.8,15.4,-0.2,0,-0.2,-0.09,-6.2,-1.9,-8.1,-0.2,19.5,0.516,0.129,0,0.032,0.355,0.484,0,NA,1,0.364,0.6,1,0,0,0.2,0
"Cameron Payne","353","PG",22,"TOT",31,0,462,64,193,0.332,27,86,0.314,37,107,0.346,0.402,5,8,0.625,3,45,48,55,14,4,29,52,160,5.5,0.407,0.041,0.7,10.7,5.7,17.7,1.5,0.7,12.9,20.9,-0.8,0.4,-0.3,-0.035,-5.2,-0.9,-6.1,-0.5,17.1,0.554,0.14,0.135,0.14,0.14,0.446,0.333,0.423,0.407,0.222,0.216,0.852,0,0,0.093,0.375
"Caris LeVert","264","SF",22,"BRK",57,26,1237,171,380,0.45,59,184,0.321,112,196,0.571,0.528,67,93,0.72,23,165,188,110,49,8,59,91,468,12.3,0.556,0.245,2,13.9,8,13.7,1.9,0.5,12.3,16.6,0.8,1,1.8,0.07,-1.3,0.3,-1.1,0.3,15.2,0.516,0.284,0.097,0.071,0.066,0.484,0.676,0.351,0.556,0.44,0.348,0.746,0.05,19,0.223,0.39
"Carmelo Anthony","17","SF",32,"NYK",74,74,2538,602,1389,0.433,151,421,0.359,451,968,0.466,0.488,304,365,0.833,62,376,438,213,60,34,153,198,1659,17.9,0.535,0.263,2.6,16,9.3,14.5,1.2,1.1,9,29.1,3.2,1.5,4.7,0.089,2.3,-1.6,0.7,1.7,16.6,0.697,0.127,0.076,0.211,0.284,0.303,0.563,0.419,0.437,0.457,0.313,0.762,0.011,12,0.109,0.435
"Chandler Parsons","348","SF",28,"MEM",34,34,675,75,222,0.338,25,93,0.269,50,129,0.388,0.394,35,43,0.814,6,78,84,55,20,5,24,52,210,7.7,0.436,0.194,1,13.6,7.1,12.8,1.5,0.7,9.1,17.8,-0.5,0.7,0.2,0.015,-3.6,-0.2,-3.8,-0.3,15,0.581,0.288,0.059,0.131,0.104,0.419,0.578,0,0.345,0.13,0.66,0.8,0.014,3,0.161,0.467
"Channing Frye","142","C",33,"CLE",74,15,1398,238,520,0.458,137,335,0.409,101,185,0.546,0.589,63,74,0.851,37,253,290,45,33,37,53,138,676,15.6,0.612,0.142,3,19.3,11.4,4.9,1.2,2.1,8.8,19.3,2.3,1.4,3.7,0.125,1.4,-0.4,1,1.1,19.3,0.356,0.129,0.077,0.058,0.094,0.644,0.642,0.4,0.533,0.531,0.832,1,0.05,20,0.224,0.413
"Chasson Randle","370","PG",23,"TOT",26,0,299,40,98,0.408,16,47,0.34,24,51,0.471,0.49,41,43,0.953,6,26,32,34,9,2,19,39,137,13.6,0.586,0.439,2.2,9.4,5.8,16.8,1.5,0.5,14,19.7,0.5,0.1,0.7,0.106,-1.1,-0.6,-1.7,0,14.4,0.52,0.327,0.133,0.041,0.02,0.48,0.531,0.385,0.5,0,0.292,0.688,0.01,1,0.106,0.2
"Cheick Diallo","109","PF",20,"NOP",17,0,199,36,76,0.474,0,0,NA,36,76,0.474,0.474,15,21,0.714,23,50,73,4,4,7,7,17,87,16.8,0.51,0.276,12.1,26.7,19.4,3.2,1,2.9,7.6,20.5,0.2,0.3,0.5,0.111,-1.8,-1.9,-3.7,-0.1,10.3,1,0.276,0.158,0.289,0.263,0,0.81,0.417,0.318,0.35,0.667,NA,0.053,4,NA,0
"Chinanu Onuaku","342","C",20,"HOU",5,1,52,5,7,0.714,0,0,NA,5,7,0.714,0.714,4,4,1,2,8,10,3,3,1,4,6,14,12.3,0.799,0.571,4.2,16.8,10.5,7.8,2.8,1.6,31.3,10.4,0.1,0.1,0.1,0.123,-2.8,1.4,-1.5,0,2.1,1,0.714,0.286,0,0,0,0.8,0.5,NA,NA,0.8,NA,0.429,2,NA,NA
"Chris Andersen","11","C",38,"CLE",12,0,114,9,22,0.409,0,3,0,9,19,0.474,0.409,10,14,0.714,9,22,31,5,5,7,5,20,28,11.6,0.497,0.636,9,20.6,15,5.9,2.2,5,15.1,13,0.1,0.2,0.2,0.102,-4.7,2.2,-2.5,0,7.4,0.864,0.636,0.045,0.045,0.136,0.136,0.5,1,0,0.333,0.556,NA,0.136,3,0,NA
"Chris McCullough","290","PF",21,"TOT",16,0,80,16,32,0.5,1,7,0.143,15,25,0.6,0.516,3,5,0.6,9,10,19,2,2,2,3,7,36,15.2,0.526,0.156,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,0.1,0.1,0.1,0.072,-1.2,-2.4,-3.6,0,10.8,0.781,0.438,0.063,0.125,0.156,0.219,0.571,0.5,1,0.4,0.667,1,0.156,3,0.286,0
"Chris Paul","351","PG",31,"LAC",61,61,1921,374,785,0.476,124,302,0.411,250,483,0.518,0.555,232,260,0.892,40,264,304,563,119,8,147,146,1104,26.2,0.614,0.331,2.4,15,8.8,46.8,3.1,0.3,14,24.4,7.9,2.6,10.6,0.264,6.3,2.5,8.7,5.2,18.1,0.615,0.074,0.07,0.21,0.261,0.385,0.603,0.564,0.497,0.498,0.124,0.395,0,0,0.103,0.484
"Christian Wood","474","PF",21,"CHO",13,0,107,12,23,0.522,0,5,0,12,18,0.667,0.522,11,15,0.733,14,15,29,2,3,6,7,11,35,15.1,0.591,0.652,14.3,15.5,14.9,2.8,1.4,4.9,19.1,15.4,0.1,0.1,0.3,0.125,-2.3,-0.3,-2.6,0,7.2,0.783,0.652,0.087,0.043,0,0.217,0.8,0,0,NA,0.5,NA,0.217,5,0.2,0
"CJ McCollum","288","SG",25,"POR",80,80,2796,692,1441,0.48,185,439,0.421,507,1002,0.506,0.544,268,294,0.912,60,229,289,285,72,42,172,202,1837,19.9,0.585,0.204,2.4,9.1,5.7,18,1.3,1.2,9.9,27.5,6.2,1.4,7.6,0.131,3.4,-1.4,2,2.8,15.1,0.695,0.178,0.148,0.146,0.222,0.305,0.588,0.488,0.507,0.453,0.26,0.741,0.009,11,0.155,0.412
"Clint Capela","71","C",22,"HOU",65,59,1551,362,563,0.643,0,0,NA,362,563,0.643,0.643,94,177,0.531,178,348,526,63,34,79,87,179,818,21.4,0.638,0.314,12.5,24.5,18.5,6.7,1.1,4.1,12,19.9,3.8,2.1,5.9,0.184,1.3,-0.1,1.2,1.2,2,1,0.787,0.202,0.005,0.004,0,0.725,0.342,0.333,0.5,0.826,NA,0.318,163,NA,NA
"Cody Zeller","482","C",24,"CHO",62,58,1725,253,443,0.571,0,1,0,253,442,0.572,0.571,133,196,0.679,135,270,405,99,62,58,65,189,639,16.7,0.604,0.442,8.6,17.3,12.9,9.1,1.8,3,10.9,15.5,3.4,2.2,5.6,0.157,-0.9,1.1,0.2,1,4.5,0.998,0.655,0.194,0.029,0.12,0.002,0.655,0.477,0.615,0.264,0.798,NA,0.205,83,0,NA
"Cole Aldrich","6","C",28,"MIN",62,0,531,45,86,0.523,0,0,NA,45,86,0.523,0.523,15,22,0.682,51,107,158,25,25,23,17,85,105,12.7,0.549,0.256,11,23.9,17.4,6.4,2.4,3.7,15.1,9.4,0.6,0.7,1.3,0.116,-2.3,1.5,-0.8,0.2,3,1,0.581,0.407,0.012,0,0,0.64,0.371,0,NA,0.733,NA,0.128,11,NA,NA
"Corey Brewer","56","SF",30,"TOT",82,11,1281,147,348,0.422,27,118,0.229,120,230,0.522,0.461,50,68,0.735,32,134,166,97,61,20,55,133,371,9.1,0.491,0.195,2.7,11.6,7.1,10.7,2.3,1.3,12.7,14.3,0,1.2,1.2,0.045,-3.5,0.8,-2.7,-0.2,11.3,0.661,0.408,0.193,0.04,0.02,0.339,0.613,0.328,0.571,0.429,0.6,0.963,0.08,26,0.619,0.26
"Cory Joseph","242","PG",25,"TOR",80,22,2003,299,661,0.452,48,135,0.356,251,526,0.477,0.489,94,122,0.77,51,184,235,265,66,13,108,140,740,13.2,0.518,0.185,2.9,10.4,6.6,20,1.7,0.6,13.1,18.4,1.7,1.7,3.4,0.082,-0.9,-0.4,-1.3,0.4,12.4,0.796,0.248,0.212,0.12,0.216,0.204,0.598,0.421,0.38,0.448,0.175,0.958,0,0,0.311,0.357
"Courtney Lee","258","SG",31,"NYK",77,74,2459,321,704,0.456,108,269,0.401,213,435,0.49,0.533,85,98,0.867,53,206,259,179,81,24,69,141,835,12.2,0.559,0.139,2.3,9,5.7,10.6,1.6,0.8,8.5,14.4,3.1,1.1,4.2,0.081,-0.7,-0.2,-0.9,0.7,16,0.618,0.163,0.107,0.152,0.202,0.382,0.574,0.427,0.486,0.444,0.521,0.889,0.014,9,0.405,0.459
"Cristiano Felício","133","C",24,"CHI",66,0,1040,128,221,0.579,0,0,NA,128,221,0.579,0.579,60,93,0.645,124,187,311,40,25,17,33,110,316,15.3,0.603,0.421,12.8,19.5,16.1,5.7,1.2,1.3,11.2,12.4,2.1,1.3,3.4,0.158,-0.6,-0.1,-0.7,0.3,4.2,1,0.729,0.118,0.032,0.127,0,0.658,0.423,0.429,0.286,0.648,NA,0.222,46,NA,NA
"D.J. Augustin","22","PG",29,"ORL",78,20,1538,195,517,0.377,95,274,0.347,100,243,0.412,0.469,131,161,0.814,15,102,117,209,31,1,90,101,616,11,0.524,0.311,1,7.4,4.1,20.4,1,0.1,13.3,19.4,0.7,0.5,1.2,0.038,-1.2,-1.8,-3,-0.4,18.1,0.47,0.164,0.097,0.06,0.149,0.53,0.482,0.36,0.355,0.39,0.2,0.737,0,0,0.186,0.373
"D'Angelo Russell","390","PG",20,"LAL",63,60,1811,351,867,0.405,135,384,0.352,216,483,0.447,0.483,147,188,0.782,31,190,221,303,87,16,176,130,984,15.3,0.518,0.217,1.8,11.9,6.7,26.8,2.3,0.7,15.6,26.6,0.3,1,1.3,0.033,0.7,-1.5,-0.8,0.6,16.9,0.557,0.146,0.131,0.125,0.153,0.443,0.559,0.465,0.352,0.406,0.259,0.637,0.005,4,0.133,0.451
"Dahntay Jones","235","SF",36,"CLE",1,0,12,3,8,0.375,0,2,0,3,6,0.5,0.375,3,4,0.75,1,1,2,1,0,0,1,1,9,14.7,0.461,0.5,9.5,8.9,9.2,14.5,0,0,9.3,39.9,0,0,0,-0.03,-0.4,-4.4,-4.8,0,10.6,0.75,0.25,0.25,0.125,0.125,0.25,1,0,0,1,1,NA,0,0,1,0
"Damian Jones","236","C",21,"GSW",10,0,85,8,16,0.5,0,0,NA,8,16,0.5,0.5,3,10,0.3,9,14,23,0,1,4,6,15,19,5.3,0.466,0.625,12.4,17,14.8,0,0.6,3.7,22.7,13.4,-0.1,0.1,0,0.018,-7.7,-1.9,-9.7,-0.2,8.4,1,0.563,0,0,0.438,0,0.778,NA,NA,0.143,0.75,NA,0.188,3,NA,NA
"Damian Lillard","266","PG",26,"POR",75,75,2694,661,1488,0.444,214,579,0.37,447,909,0.492,0.516,488,545,0.895,46,322,368,440,68,20,197,152,2024,24.1,0.586,0.366,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,8.8,1.5,10.4,0.185,6.1,-1.1,5,4.8,15.1,0.611,0.269,0.126,0.08,0.137,0.389,0.6,0.335,0.437,0.451,0.235,0.495,0.003,4,0.045,0.577
"Damjan Rudež","388","SF",30,"ORL",45,0,314,31,88,0.352,20,64,0.313,11,24,0.458,0.466,0,0,NA,5,20,25,20,12,1,9,31,82,6.3,0.466,0,1.7,7.1,4.3,9.2,1.9,0.3,9.3,13.6,-0.1,0.2,0.1,0.008,-4.2,-0.3,-4.5,-0.2,22.3,0.273,0.045,0.011,0.045,0.17,0.727,0.75,0,0.5,0.4,0.727,1,0,0,0.172,0.091
"Daniel Ochefu","337","C",23,"WAS",19,0,75,12,27,0.444,0,0,NA,12,27,0.444,0.444,0,2,0,5,17,22,3,2,0,3,17,24,6.6,0.43,0.074,7.6,25.4,16.5,5.8,1.3,0,9.7,18,-0.1,0.1,0,0.005,-7,-1.5,-8.4,-0.1,3.7,1,0.63,0.296,0.037,0.037,0,0.529,0.375,0,0,0.667,NA,0.148,4,NA,NA
"Danilo Gallinari","143","SF",28,"DEN",63,63,2134,335,750,0.447,126,324,0.389,209,426,0.491,0.531,349,387,0.902,39,286,325,135,40,15,82,93,1145,17.4,0.622,0.516,2,14.7,8.4,9.1,0.9,0.5,8.2,20,6.2,0.7,6.8,0.154,2.8,-1.4,1.4,1.9,16.6,0.568,0.208,0.073,0.097,0.188,0.432,0.679,0.382,0.329,0.411,0.502,0.952,0.063,39,0.185,0.433
"Danny Green","164","SG",29,"SAS",68,68,1807,176,449,0.392,118,311,0.379,58,138,0.42,0.523,27,32,0.844,31,193,224,124,70,57,76,120,497,10.1,0.537,0.071,2,11.8,7,9.6,2,2.6,14.1,13.5,0.4,3,3.4,0.09,-1,1.9,0.8,1.3,19.9,0.307,0.111,0.071,0.053,0.071,0.693,0.54,0.406,0.208,0.406,0.586,0.924,0.009,3,0.315,0.429
"Dante Cunningham","96","PF",29,"NOP",66,35,1649,174,359,0.485,71,181,0.392,103,178,0.579,0.584,16,27,0.593,56,221,277,37,39,28,28,100,435,10.2,0.586,0.075,3.6,14.2,8.9,3.2,1.2,1.4,7,10.7,1.4,1.6,3,0.088,-1.9,0.3,-1.6,0.2,15.4,0.496,0.284,0.084,0.028,0.1,0.504,0.676,0.467,0.3,0.472,0.777,1,0.092,32,0.691,0.4
"Dante Exum","128","PG",21,"UTA",66,26,1228,155,363,0.427,44,149,0.295,111,214,0.519,0.488,58,73,0.795,30,102,132,111,21,12,80,146,412,8.5,0.521,0.201,2.9,9.3,6.2,14.1,0.9,0.8,16.8,18.1,-0.1,1.3,1.2,0.046,-3.2,-0.1,-3.3,-0.4,12.4,0.59,0.435,0.094,0.033,0.03,0.41,0.551,0.471,0.417,0.273,0.315,0.977,0.069,20,0.503,0.253
"Danuel House Jr.","205","SG",23,"WAS",1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,0,0,12.2,NA,NA,0,100,56.4,0,0,0,NA,0,0,0,0,0.163,-8.9,9.8,0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"Dario Šarić","393","PF",22,"PHI",81,36,2129,381,927,0.411,106,341,0.311,275,586,0.469,0.468,172,220,0.782,112,401,513,182,57,30,183,162,1040,12.8,0.508,0.237,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,-1.2,2.2,1,0.023,-1.3,-0.9,-2.3,-0.2,14.2,0.632,0.283,0.146,0.056,0.149,0.368,0.599,0.437,0.404,0.275,0.513,0.925,0.015,12,0.082,0.357
"Darrell Arthur","20","PF",28,"DEN",41,7,639,95,215,0.442,53,117,0.453,42,98,0.429,0.565,19,22,0.864,25,87,112,42,19,21,36,76,262,12.8,0.583,0.102,4.4,14.9,9.7,9.3,1.5,2.5,13.8,17.3,0.6,0.4,1.1,0.081,0.1,-0.2,-0.1,0.3,18.8,0.456,0.14,0.033,0.079,0.205,0.544,0.6,0,0.471,0.364,0.786,0.981,0.023,5,0.231,0.481
"Darren Collison","85","PG",29,"SAC",68,64,2063,340,714,0.476,73,175,0.417,267,539,0.495,0.527,147,171,0.86,23,129,152,312,67,9,114,119,900,15.3,0.57,0.239,1.3,7.1,4.3,24.5,1.6,0.4,12.6,19.8,3.1,0.8,3.9,0.091,0.3,-1.2,-0.9,0.6,14,0.755,0.223,0.15,0.112,0.272,0.245,0.597,0.439,0.45,0.459,0.36,0.753,0.001,1,0.28,0.571
"Darrun Hilliard","198","SG",23,"DET",39,1,381,47,126,0.373,12,46,0.261,35,80,0.438,0.421,21,28,0.75,2,31,33,33,11,2,28,39,127,5.9,0.459,0.222,0.6,9.2,4.7,12.3,1.5,0.4,16.8,19.3,-0.6,0.4,-0.2,-0.027,-5.8,-0.2,-6,-0.4,16.7,0.635,0.135,0.135,0.079,0.286,0.365,0.647,0.294,0.5,0.389,0.4,0.917,0.016,2,0.37,0.353
"David Lee","259","PF",33,"SAS",79,10,1477,248,420,0.59,0,0,NA,248,420,0.59,0.59,80,113,0.708,149,292,441,124,31,40,82,125,576,18.5,0.613,0.269,11.7,21.9,16.9,13,1.1,2.2,14.9,16.9,3.2,2.5,5.7,0.186,0.7,1.1,1.8,1.4,4.7,1,0.6,0.245,0.081,0.074,0,0.706,0.417,0.471,0.355,0.698,NA,0.107,44,NA,NA
"David Nwaba","334","SG",24,"LAL",20,2,397,47,81,0.58,1,5,0.2,46,76,0.605,0.586,25,39,0.641,17,46,63,14,13,7,11,36,120,12.2,0.611,0.481,4.5,13.1,8.7,5,1.6,1.4,10.1,11.8,0.6,0.2,0.8,0.091,-2.1,-0.1,-2.2,0,3.9,0.938,0.753,0.123,0.025,0.037,0.062,0.656,0.5,0,0.333,0.609,1,0.235,18,0.8,0.25
"David West","457","C",36,"GSW",68,0,854,135,252,0.536,3,8,0.375,132,244,0.541,0.542,43,56,0.768,47,156,203,151,42,48,78,105,316,16.6,0.571,0.222,6.5,18.8,13,24.1,2.4,4.4,22,17.9,0.9,1.7,2.6,0.148,-0.7,3.5,2.8,1,11.1,0.968,0.274,0.21,0.103,0.381,0.032,0.667,0.509,0.385,0.51,0.795,1,0.044,11,0.25,0.5
"Dāvis Bertāns","44","PF",24,"SAS",67,6,808,103,234,0.44,69,173,0.399,34,61,0.557,0.588,28,34,0.824,22,76,98,46,20,28,32,75,303,12.9,0.609,0.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,0.135,0.5,0.8,1.3,0.7,20.4,0.261,0.15,0.03,0.026,0.056,0.739,0.714,0.286,0.167,0.462,0.765,0.957,0.073,16,0.202,0.486
"DeAndre Jordan","241","C",28,"LAC",81,81,2570,412,577,0.714,0,2,0,412,575,0.717,0.714,205,425,0.482,298,816,1114,96,51,134,115,212,1029,21.8,0.673,0.737,13.3,34.6,24.2,5.7,1,4.3,13.1,15.3,7.2,4.6,11.8,0.221,2.5,0.9,3.3,3.5,1.3,0.997,0.877,0.12,0,0,0.003,0.753,0.449,NA,NA,0.723,NA,0.477,253,0,NA
"DeAndre Liggins","265","SG",28,"TOT",62,19,777,55,142,0.387,17,46,0.37,38,96,0.396,0.447,25,40,0.625,20,88,108,54,47,14,42,81,152,7.5,0.476,0.282,2.9,12.2,7.7,9.2,3,1.5,20.8,11.6,-0.4,0.9,0.5,0.031,-4.5,2.4,-2.2,0,11.6,0.676,0.451,0.092,0.028,0.106,0.324,0.531,0.077,0,0.2,0.447,0.941,0.007,0,0.587,0.444
"DeAndre' Bembry","40","SF",22,"ATL",38,1,371,47,98,0.48,1,18,0.056,46,80,0.575,0.485,6,16,0.375,14,45,59,28,8,5,16,21,101,8.8,0.481,0.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,-0.1,0.4,0.3,0.038,-3.6,0.1,-3.5,-0.1,8.1,0.816,0.582,0.092,0.092,0.051,0.184,0.632,0.333,0.333,0.8,0.696,1,0.112,9,0.333,0.167
"Dejounte Murray","317","PG",20,"SAS",38,8,322,50,116,0.431,9,23,0.391,41,93,0.441,0.47,21,30,0.7,6,36,42,48,8,6,38,29,130,9.6,0.503,0.259,2.2,12.4,7.4,22.6,1.3,1.5,22.7,23.5,-0.4,0.5,0,0.004,-4.2,-0.5,-4.8,-0.2,9.7,0.802,0.293,0.362,0.095,0.052,0.198,0.559,0.452,0.182,0.167,0.415,0.889,0.026,3,0.217,0.6
"Delon Wright","477","PG",24,"TOR",27,0,446,49,116,0.422,10,30,0.333,39,86,0.453,0.466,42,55,0.764,16,32,48,57,27,11,25,31,150,15,0.535,0.474,4.1,8.1,6.1,18.2,3.1,2.1,15.1,16.6,0.5,0.6,1.1,0.117,-0.1,2.1,2,0.5,10.3,0.741,0.379,0.233,0.069,0.052,0.259,0.568,0.407,0.375,0,0.128,0.6,0.043,5,0.233,0.286
"DeMar DeRozan","108","SG",27,"TOR",74,74,2620,721,1545,0.467,33,124,0.266,688,1421,0.484,0.477,545,647,0.842,70,316,386,290,78,13,180,134,2020,24,0.552,0.419,3,13.6,8.3,20.6,1.5,0.4,9,34.3,6.7,2.4,9,0.166,4.1,-1,3,3.3,12.6,0.92,0.158,0.216,0.236,0.31,0.08,0.668,0.482,0.493,0.384,0.188,0.848,0.02,28,0.395,0.408
"DeMarcus Cousins","90","C",26,"TOT",72,72,2465,647,1432,0.452,131,363,0.361,516,1069,0.483,0.498,517,670,0.772,152,642,794,332,100,93,269,278,1942,25.8,0.562,0.468,7,29.2,18.2,25.8,2,3.4,13.5,36.5,3.9,3.8,7.6,0.149,5,1.8,6.8,5.5,11.6,0.747,0.339,0.214,0.054,0.139,0.253,0.604,0.408,0.312,0.372,0.399,0.893,0.056,66,0.03,0.273
"DeMarre Carroll","72","SF",30,"TOR",72,72,1882,220,550,0.4,109,320,0.341,111,230,0.483,0.499,89,117,0.761,63,212,275,74,81,27,54,143,638,11.9,0.53,0.213,3.8,12.7,8.3,5.7,2.2,1.2,8.2,15.6,1.7,2.1,3.8,0.097,-0.4,0.4,0,1,17.5,0.418,0.169,0.133,0.044,0.073,0.582,0.634,0.37,0.375,0.4,0.586,0.954,0.011,6,0.322,0.388
"Demetrius Jackson","218","PG",22,"BOS",5,0,17,3,4,0.75,1,1,1,2,3,0.667,0.875,3,6,0.5,2,2,4,3,0,0,0,0,10,30.8,0.753,1.5,13.2,13,13.1,28.2,0,0,0,17.3,0.1,0,0.1,0.386,9.7,0.1,9.8,0.1,15.2,0.75,0.25,0,0,0.5,0.25,1,NA,NA,0.5,0.5,1,0,0,0,NA
"Dennis Schröder","395","PG",23,"ATL",79,78,2485,548,1214,0.451,100,294,0.34,448,920,0.487,0.493,218,255,0.855,42,206,248,499,74,16,258,149,1414,16.1,0.533,0.21,1.9,9,5.5,35.5,1.5,0.6,16.3,27.8,1.2,2.5,3.7,0.071,1.1,-1,0,1.3,11.8,0.758,0.375,0.125,0.091,0.168,0.242,0.558,0.382,0.387,0.456,0.21,0.67,0.002,1,0.088,0.5
"Denzel Valentine","442","SG",23,"CHI",57,0,976,102,288,0.354,73,208,0.351,29,80,0.363,0.481,14,18,0.778,11,140,151,63,30,7,49,86,291,7.3,0.492,0.063,1.2,15.6,8.3,9.3,1.5,0.6,14.2,15.4,-0.5,1.1,0.6,0.031,-3.5,0.1,-3.3,-0.3,20.7,0.278,0.076,0.09,0.042,0.069,0.722,0.545,0.231,0.417,0.3,0.517,0.904,0,0,0.303,0.444
"Deron Williams","465","PG",32,"TOT",64,44,1657,263,600,0.438,85,234,0.363,178,366,0.486,0.509,90,109,0.826,14,133,147,360,31,8,138,138,701,14,0.541,0.182,0.9,9.4,5.1,35.9,1,0.4,17.6,22.1,1.5,0.9,2.4,0.069,0,-1.8,-1.8,0.1,16.5,0.61,0.135,0.145,0.112,0.218,0.39,0.543,0.494,0.433,0.473,0.202,0.706,0,0,0.145,0.382
"Derrick Favors","131","PF",25,"UTA",50,39,1186,203,417,0.487,3,10,0.3,200,407,0.491,0.49,67,109,0.615,92,213,305,56,45,40,60,103,476,15.8,0.512,0.261,9.2,20.2,14.9,7.9,2,2.7,11.4,20.7,0.5,2.2,2.7,0.109,-1.2,1.2,-0.1,0.6,8.4,0.976,0.391,0.201,0.177,0.206,0.024,0.607,0.476,0.432,0.337,0.795,1,0.144,52,0.3,0.333
"Derrick Jones Jr.","237","SF",19,"PHO",32,8,545,68,121,0.562,3,11,0.273,65,110,0.591,0.574,29,41,0.707,39,40,79,12,14,13,13,63,168,12,0.604,0.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,0.9,0.2,1.1,0.098,-1.6,-0.7,-2.3,0,6,0.909,0.62,0.149,0.05,0.091,0.091,0.733,0.278,0.5,0.182,0.677,1,0.298,33,0.455,0.6
"Derrick Rose","384","PG",28,"NYK",64,64,2082,460,977,0.471,13,60,0.217,447,917,0.487,0.477,221,253,0.874,66,180,246,283,44,17,147,84,1154,17,0.53,0.259,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,2.4,0.6,3,0.068,1,-2,-1,0.5,8.8,0.939,0.411,0.201,0.149,0.177,0.061,0.557,0.413,0.432,0.457,0.217,0.692,0.009,8,0.183,0.455
"Derrick Williams","466","PF",25,"TOT",50,11,804,108,244,0.443,30,97,0.309,78,147,0.531,0.504,58,89,0.652,19,111,130,28,14,7,28,60,304,10.6,0.537,0.365,2.6,15.1,8.9,5.1,0.9,0.7,9,17.2,0.4,0.6,1.1,0.064,-1.9,-1,-2.9,-0.2,13.6,0.602,0.369,0.053,0.057,0.119,0.398,0.589,0.308,0.5,0.483,0.705,0.967,0.078,18,0.423,0.317
"Devin Booker","53","SG",20,"PHO",78,78,2730,606,1431,0.423,147,405,0.363,459,1026,0.447,0.475,367,441,0.832,46,203,249,268,72,21,241,242,1726,14.6,0.531,0.308,1.8,8.3,5,16.3,1.3,0.6,12.9,28.6,1.3,0.6,2,0.035,0.3,-2.3,-1.9,0.1,14.8,0.717,0.202,0.129,0.156,0.229,0.283,0.578,0.443,0.381,0.381,0.333,0.762,0.021,28,0.133,0.389
"Devin Harris","177","PG",33,"DAL",65,0,1087,136,341,0.399,58,177,0.328,78,164,0.476,0.484,107,129,0.829,11,116,127,136,43,7,57,101,437,13.8,0.549,0.378,1.1,13,6.8,20,2.1,0.6,12.5,19.7,1.1,1.1,2.2,0.096,-1,0.7,-0.4,0.4,16.2,0.481,0.27,0.109,0.012,0.091,0.519,0.565,0.297,0.5,0.419,0.474,0.828,0,0,0.209,0.351
