"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Russell Westbrook",11,"PG",22,"OKC",82,82,2847,614,1390,0.442,34,103,0.33,580,1287,0.451,0.454,531,631,0.842,121,258,379,670,155,30,316,207,1793,23.6,0.538,0.454,5.2,10.3,7.8,42.7,2.8,0.8,15.9,31.6,6.3,3.1,9.4,0.159,4.3,-0.1,4.2,4.4,9.6,0.926,0.36,0.186,0.177,0.204,0.074,0.606,0.306,0.362,0.385,0.169,0.294,0.046,52,0.097,0
"Dwight Howard",12,"C",25,"ORL",78,78,2935,619,1044,0.593,0,7,0,619,1037,0.597,0.593,546,916,0.596,309,789,1098,107,107,186,279,258,1784,26.1,0.616,0.877,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,6.7,7.7,14.4,0.235,2.9,2.4,5.3,5.4,4.9,0.993,0.495,0.385,0.096,0.017,0.007,0.752,0.453,0.38,0.556,0.532,NA,0.225,227,0,NA
"LaMarcus Aldridge",13,"PF",25,"POR",81,81,3211,707,1415,0.5,4,23,0.174,703,1392,0.505,0.501,351,444,0.791,278,431,709,170,82,94,153,220,1769,21.5,0.549,0.314,10.1,17.2,13.5,10.1,1.4,2.4,8.7,25.7,7.6,3.5,11.1,0.166,2.6,-0.5,2.1,3.4,9.3,0.984,0.32,0.271,0.155,0.238,0.016,0.704,0.397,0.402,0.427,0.546,0.75,0.117,148,0.217,0
"Dirk Nowitzki",14,"PF",32,"DAL",73,73,2504,610,1179,0.517,66,168,0.393,544,1011,0.538,0.545,395,443,0.892,50,463,513,190,38,47,137,172,1681,23.4,0.612,0.376,2.4,20.8,12,14.2,0.8,1.4,9.1,28.2,7.8,3.3,11.1,0.213,4.3,0.8,5.1,4.5,14.4,0.858,0.128,0.13,0.256,0.344,0.142,0.709,0.477,0.5,0.526,0.59,0.97,0.008,9,0.226,0.553
"Brook Lopez",15,"C",22,"NJN",82,82,2889,644,1309,0.492,0,1,0,644,1308,0.492,0.492,385,489,0.787,197,291,488,129,47,120,176,240,1673,19.3,0.549,0.374,7.8,12.3,10,8.8,0.9,3.2,10.4,27.3,4.4,1.9,6.3,0.105,1.4,-0.9,0.6,1.9,8.4,0.999,0.242,0.437,0.15,0.17,0.001,0.625,0.495,0.398,0.381,0.637,NA,0.072,87,0,NA
"Danny Granger",16,"SF",27,"IND",79,79,2763,535,1260,0.425,157,407,0.386,378,853,0.443,0.487,395,466,0.848,87,338,425,203,89,62,206,213,1622,17.8,0.554,0.37,3.5,13.5,8.5,13,1.6,1.6,12.3,26.7,3.7,3.2,6.9,0.12,2.2,-0.1,2.1,2.9,14.9,0.677,0.21,0.146,0.091,0.23,0.323,0.614,0.37,0.383,0.359,0.362,0.873,0.013,14,0.101,0.488
"Pau Gasol",17,"C",30,"LAL",82,82,3037,593,1120,0.529,1,3,0.333,592,1117,0.53,0.53,354,430,0.823,268,568,836,273,48,130,142,203,1541,23.3,0.589,0.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,10,4.7,14.7,0.232,3.9,0.9,4.8,5.2,7.9,0.997,0.313,0.346,0.195,0.144,0.003,0.695,0.429,0.45,0.522,0.574,1,0.066,73,0.667,0.5
"Al Jefferson",18,"C",26,"UTA",82,82,2940,654,1319,0.496,0,0,NA,654,1319,0.496,0.496,220,289,0.761,235,559,794,149,46,153,105,238,1528,20.1,0.528,0.219,9.6,23.2,16.3,9.2,0.8,4.2,6.8,24.2,5.1,2.7,7.8,0.128,1.6,-1,0.6,1.9,8.1,1,0.315,0.332,0.19,0.163,0,0.655,0.441,0.394,0.419,0.584,NA,0.058,74,NA,NA
"Paul Pierce",19,"SF",33,"BOS",80,80,2774,507,1021,0.497,111,297,0.374,396,724,0.547,0.551,386,449,0.86,34,396,430,260,80,51,171,231,1511,19.7,0.62,0.44,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24,6.5,5.1,11.6,0.201,3,1.6,4.6,4.6,13.6,0.709,0.288,0.091,0.152,0.178,0.291,0.718,0.366,0.484,0.418,0.455,0.892,0.038,38,0.111,0.606
"Zach Randolph",20,"PF",29,"MEM",75,74,2724,598,1188,0.503,8,43,0.186,590,1145,0.515,0.507,300,396,0.758,326,588,914,163,63,25,151,175,1504,22.6,0.552,0.333,14.2,26,20.1,10.2,1.2,0.7,10,25,6.8,3.7,10.5,0.185,3.8,-1.2,2.6,3.2,7.3,0.964,0.394,0.329,0.116,0.125,0.036,0.654,0.458,0.348,0.385,0.485,1,0.011,13,0.116,0.4
"Kevin Love",21,"PF",22,"MIN",73,73,2611,482,1026,0.47,88,211,0.417,394,815,0.483,0.513,424,499,0.85,330,782,1112,184,45,28,155,148,1476,24.3,0.593,0.486,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,8.9,2.5,11.4,0.21,5.7,-1.3,4.4,4.2,10.4,0.794,0.352,0.259,0.078,0.105,0.206,0.615,0.398,0.313,0.38,0.525,0.989,0.026,22,0.081,0.529
"Chris Bosh",22,"PF",26,"MIA",77,77,2795,524,1056,0.496,6,25,0.24,518,1031,0.502,0.499,384,471,0.815,141,500,641,144,59,49,138,172,1438,19.4,0.569,0.446,6.4,20,13.6,8.9,1.1,1.4,9.8,23.5,6.1,4.3,10.3,0.177,1.4,-0.2,1.3,2.3,11.4,0.976,0.225,0.213,0.189,0.348,0.024,0.706,0.431,0.425,0.457,0.6,0.833,0.054,51,0.12,0
"Luol Deng",23,"SF",25,"CHI",82,82,3208,531,1155,0.46,115,333,0.345,416,822,0.506,0.51,253,336,0.753,116,360,476,230,78,48,156,162,1430,15.5,0.549,0.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,4.7,5.2,9.9,0.149,1.1,0.6,1.7,3,13.7,0.712,0.268,0.158,0.069,0.217,0.288,0.667,0.456,0.3,0.41,0.62,0.974,0.029,33,0.381,0.354
"Andrea Bargnani",24,"C",25,"TOR",66,66,2353,525,1173,0.448,77,223,0.345,448,950,0.472,0.48,287,350,0.82,74,269,343,119,34,46,152,160,1414,16.4,0.533,0.298,3.6,13.9,8.6,8.8,0.7,1.5,10.3,28.2,2.2,0.3,2.5,0.052,1.2,-2.6,-1.4,0.4,13.9,0.81,0.178,0.188,0.18,0.264,0.19,0.584,0.432,0.464,0.429,0.589,0.909,0.024,25,0.013,0.667
"DeMar DeRozan",25,"SG",21,"TOR",82,82,2851,539,1154,0.467,5,52,0.096,534,1102,0.485,0.469,327,402,0.813,75,240,315,148,85,31,144,217,1410,14.5,0.53,0.348,3,10.2,6.5,8.6,1.5,0.8,9.8,23.2,2.8,0.5,3.2,0.055,-0.9,-1.5,-2.5,-0.3,11.2,0.955,0.297,0.17,0.176,0.312,0.045,0.606,0.474,0.453,0.392,0.594,0.6,0.059,60,0.346,0.167
"Michael Beasley",26,"SF",22,"MIN",73,73,2361,561,1246,0.45,60,164,0.366,501,1082,0.463,0.474,219,291,0.753,118,291,409,158,54,52,195,222,1401,15.5,0.51,0.234,5.4,14.1,9.6,12.3,1.1,1.7,12.4,28.3,0.7,1,1.7,0.035,0,-1.8,-1.8,0.1,12.6,0.868,0.193,0.23,0.176,0.27,0.132,0.658,0.413,0.397,0.409,0.425,0.683,0.03,33,0.14,0.348
"Manu Ginóbili",27,"SG",33,"SAS",80,79,2426,441,1018,0.433,154,441,0.349,287,577,0.497,0.509,357,410,0.871,42,253,295,393,123,28,174,163,1393,21.7,0.581,0.403,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26,6.6,3.2,9.9,0.195,4.1,1.3,5.4,4.5,15.4,0.567,0.215,0.158,0.071,0.123,0.433,0.639,0.416,0.5,0.352,0.376,0.675,0.014,13,0.172,0.368
"Stephen Curry",28,"PG",22,"GSW",74,74,2489,505,1053,0.48,151,342,0.442,354,711,0.498,0.551,212,227,0.934,52,234,286,432,109,20,226,233,1373,19.4,0.595,0.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,5.4,1.3,6.6,0.128,3,-0.7,2.3,2.7,16.2,0.675,0.169,0.117,0.109,0.28,0.325,0.618,0.439,0.383,0.495,0.257,0.801,0.004,3,0.24,0.549
"Tony Parker",29,"PG",28,"SAS",78,78,2528,555,1069,0.519,25,70,0.357,530,999,0.531,0.531,233,303,0.769,30,208,238,513,90,3,200,135,1368,20.4,0.569,0.283,1.4,9.3,5.5,35.2,1.9,0.1,14.3,25.5,5.8,2.4,8.2,0.156,2.3,-0.4,1.8,2.4,8.8,0.935,0.401,0.233,0.098,0.202,0.065,0.669,0.51,0.333,0.375,0.23,0.88,0,0,0.7,0.367
"Luis Scola",30,"PF",30,"HOU",74,74,2412,569,1129,0.504,0,3,0,569,1126,0.505,0.504,214,290,0.738,147,459,606,185,48,44,147,227,1352,18.4,0.538,0.257,6.9,21.6,14.2,13.7,1,1.3,10.5,25.7,3.3,2.2,5.5,0.11,0.4,-0.8,-0.4,1,9.2,0.997,0.256,0.338,0.142,0.261,0.003,0.661,0.421,0.444,0.495,0.649,NA,0.004,4,0.667,0
"Dorell Wright",31,"SF",25,"GSW",82,82,3147,485,1146,0.423,194,516,0.376,291,630,0.462,0.508,180,228,0.789,88,343,431,242,124,63,133,171,1344,15,0.539,0.199,3.1,12.6,7.8,11.6,2,1.5,9.6,19.3,3.9,1.8,5.8,0.088,1.3,-0.5,0.8,2.2,16.1,0.55,0.216,0.112,0.079,0.142,0.45,0.665,0.367,0.275,0.331,0.526,0.974,0.065,71,0.308,0.421
"David West",32,"PF",30,"NOH",70,70,2451,528,1040,0.508,2,9,0.222,526,1031,0.51,0.509,264,327,0.807,155,374,529,164,67,62,142,202,1322,20.4,0.558,0.314,7.6,18.7,13.1,12.7,1.5,2.1,10.7,25.8,4.4,3.4,7.8,0.152,2.2,0.6,2.8,3,10.1,0.991,0.201,0.329,0.213,0.249,0.009,0.67,0.459,0.462,0.49,0.599,1,0.018,18,0.111,0
"Ray Allen",33,"SG",35,"BOS",80,80,2890,480,978,0.491,168,378,0.444,312,600,0.52,0.577,193,219,0.881,51,223,274,219,77,16,117,147,1321,16.4,0.615,0.224,2.3,9,5.8,12.7,1.4,0.4,9.8,19.8,5.8,4.2,10,0.166,2.3,0.6,2.9,3.6,16.3,0.613,0.173,0.085,0.121,0.235,0.387,0.651,0.482,0.458,0.47,0.622,0.958,0.015,14,0.392,0.514
"Paul Millsap",34,"PF",25,"UTA",76,76,2605,525,988,0.531,9,23,0.391,516,965,0.535,0.536,256,338,0.757,164,415,579,187,103,69,145,272,1315,19.8,0.578,0.342,7.5,19.4,13.4,12.6,2.1,2.2,11.3,22.6,5.2,2.5,7.7,0.143,1.6,0.3,1.9,2.5,9.6,0.977,0.347,0.188,0.166,0.275,0.023,0.697,0.392,0.482,0.46,0.678,1,0.043,35,0.087,0.5
"Joe Johnson",35,"SG",29,"ATL",72,72,2554,514,1161,0.443,89,300,0.297,425,861,0.494,0.481,195,243,0.802,59,232,291,338,47,7,146,131,1312,16.4,0.517,0.209,2.8,10.9,6.9,24,1,0.2,10.3,26.3,2.5,1.8,4.2,0.08,1.2,-1.5,-0.3,1.1,13.9,0.742,0.176,0.235,0.114,0.217,0.258,0.681,0.505,0.386,0.385,0.388,0.843,0.018,18,0.383,0.296
"Deron Williams",36,"PG",26,"TOT",65,65,2465,428,975,0.439,105,317,0.331,323,658,0.491,0.493,348,412,0.845,40,220,260,667,79,15,230,190,1309,21.1,0.566,0.423,1.9,10.9,6.3,45.9,1.7,0.5,16.6,25.8,6.2,1.1,7.3,0.142,4.3,-1.3,3,3.1,14.4,0.675,0.248,0.156,0.085,0.186,0.325,0.603,0.414,0.386,0.453,0.331,0.581,0.009,9,0.091,0.276
"Wesley Matthews",37,"SG",24,"POR",82,69,2758,440,979,0.449,154,378,0.407,286,601,0.476,0.528,266,315,0.844,48,210,258,164,102,9,138,195,1300,15.5,0.582,0.322,2,9.7,5.7,10.2,2,0.3,11,21.3,5,2.3,7.2,0.126,1,-0.1,0.9,2,14,0.614,0.278,0.161,0.073,0.102,0.386,0.64,0.386,0.282,0.31,0.545,0.961,0.02,18,0.344,0.438
"Jason Terry",38,"SG",33,"DAL",82,10,2564,492,1091,0.451,127,351,0.362,365,740,0.493,0.509,182,214,0.85,24,129,153,334,93,13,167,140,1293,15.9,0.545,0.196,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,2.8,2.5,5.3,0.1,1,-0.1,0.9,1.9,16.4,0.678,0.111,0.126,0.157,0.285,0.322,0.736,0.365,0.427,0.492,0.499,0.921,0.007,8,0.356,0.352
"Josh Smith",39,"PF",25,"ATL",77,77,2645,497,1041,0.477,51,154,0.331,446,887,0.503,0.502,229,316,0.725,134,523,657,255,99,120,197,217,1274,19.2,0.54,0.304,6.2,23.7,15,17.1,2,3.5,14.3,24.7,1.9,4.5,6.4,0.116,1,1.7,2.8,3.2,12,0.852,0.313,0.174,0.071,0.294,0.148,0.687,0.425,0.27,0.408,0.661,0.98,0.095,98,0.318,0.408
"Chris Paul",40,"PG",25,"NOH",80,80,2880,430,928,0.463,71,183,0.388,359,745,0.482,0.502,337,384,0.878,38,289,327,782,188,5,177,196,1268,23.7,0.578,0.414,1.6,12.3,6.9,45.8,3.5,0.1,13.9,21.1,9.5,4.4,13.9,0.232,4.4,2.8,7.1,6.7,14.2,0.803,0.145,0.205,0.183,0.269,0.197,0.615,0.447,0.435,0.468,0.12,0.479,0,0,0.126,0.435
"Jason Richardson",41,"SG",30,"TOT",80,80,2715,472,1056,0.447,189,479,0.395,283,577,0.49,0.536,116,159,0.73,67,264,331,147,93,13,95,162,1249,15,0.555,0.151,2.9,11.1,7.1,9.2,1.8,0.4,7.8,20.6,3.6,3.3,6.9,0.123,1.2,0.5,1.7,2.5,16.2,0.546,0.217,0.115,0.051,0.164,0.454,0.677,0.38,0.333,0.37,0.597,0.931,0.038,36,0.326,0.41
"Eric Gordon",42,"SG",22,"LAC",56,56,2112,427,949,0.45,106,291,0.364,321,658,0.488,0.506,287,348,0.825,45,119,164,244,71,18,151,115,1247,18.5,0.566,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12,26.5,4.2,1.1,5.3,0.12,3,-1,2,2.2,13.4,0.693,0.278,0.199,0.054,0.162,0.307,0.663,0.365,0.412,0.364,0.455,0.858,0.04,35,0.072,0.381
"Stephen Jackson",43,"SG",32,"CHA",67,67,2405,435,1059,0.411,121,359,0.337,314,700,0.449,0.468,249,305,0.816,53,251,304,241,80,28,209,161,1240,14.6,0.52,0.288,2.6,12.7,7.7,18.4,1.8,0.9,14.9,27.4,-0.2,2.1,1.9,0.039,0.2,-0.7,-0.5,0.9,15.1,0.661,0.268,0.096,0.059,0.237,0.339,0.549,0.324,0.429,0.39,0.487,0.893,0.009,9,0.156,0.518
"Elton Brand",44,"PF",31,"PHI",81,81,2809,502,981,0.512,0,1,0,502,980,0.512,0.512,213,273,0.78,237,439,676,120,92,106,101,244,1217,18.5,0.553,0.278,9.7,18,13.9,7.1,1.7,2.9,8.4,19.7,5.1,4.4,9.4,0.161,0.7,0.6,1.3,2.4,9.7,0.999,0.198,0.269,0.409,0.123,0.001,0.66,0.447,0.509,0.43,0.663,NA,0.04,37,0,NA
"Chauncey Billups",45,"PG",34,"TOT",72,72,2310,339,794,0.427,146,363,0.402,193,431,0.448,0.519,384,419,0.916,25,165,190,387,71,14,177,146,1208,18.7,0.617,0.528,1.3,8.1,4.7,25.8,1.5,0.5,15.3,22.3,6.6,1.4,8,0.166,3.7,-1.2,2.6,2.7,18,0.543,0.151,0.072,0.089,0.23,0.457,0.575,0.439,0.451,0.366,0.212,0.507,0,0,0.121,0.341
"David Lee",46,"PF",27,"GSW",73,73,2634,496,978,0.507,1,3,0.333,495,975,0.508,0.508,210,267,0.787,217,497,714,233,74,31,170,211,1203,17.8,0.549,0.273,9.1,21.9,15.4,14,1.4,0.9,13.4,21.2,4.1,2,6,0.11,0.5,-0.9,-0.4,1.1,8.9,0.997,0.354,0.236,0.12,0.287,0.003,0.688,0.342,0.444,0.448,0.675,1,0.086,80,0,NA
"Lamar Odom",47,"PF",31,"LAL",82,35,2639,473,893,0.53,68,178,0.382,405,715,0.566,0.568,166,246,0.675,175,535,710,249,47,61,139,200,1180,19.4,0.589,0.275,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,6.1,4,10.1,0.184,2.8,0.8,3.5,3.7,10.6,0.801,0.383,0.218,0.053,0.147,0.199,0.705,0.503,0.298,0.397,0.565,0.765,0.058,45,0.112,0.35
"D.J. Augustin",48,"PG",23,"CHA",82,82,2757,399,958,0.416,111,333,0.333,288,625,0.461,0.474,269,297,0.906,38,187,225,498,54,3,155,152,1178,15.9,0.541,0.31,1.7,8.3,4.9,31.1,1,0.1,12.5,21.2,4.9,1.3,6.2,0.108,1.7,-1.6,0.1,1.5,14.3,0.652,0.312,0.109,0.045,0.187,0.348,0.545,0.279,0.372,0.447,0.236,0.676,0,0,0.12,0.375
"Al Horford",49,"C",24,"ATL",77,77,2704,513,921,0.557,2,4,0.5,511,917,0.557,0.558,150,188,0.798,182,536,718,266,59,80,119,193,1178,20.7,0.587,0.204,8.2,23.7,16,17.5,1.2,2.3,10.6,19.7,6.4,3.7,10.1,0.179,2.5,1.1,3.6,3.9,10.8,0.996,0.231,0.244,0.15,0.37,0.004,0.761,0.449,0.486,0.531,0.695,0.5,0.068,60,0.5,1
"Raymond Felton",50,"SG",26,"TOT",75,54,2737,427,1005,0.425,116,329,0.353,311,676,0.46,0.483,194,241,0.805,48,221,269,625,125,11,221,150,1164,16.6,0.524,0.24,2,9.2,5.6,35.8,2.3,0.3,16.6,21.6,3.6,1.8,5.4,0.094,1.6,-1,0.6,1.8,15.1,0.673,0.218,0.166,0.058,0.231,0.327,0.58,0.377,0.379,0.427,0.18,0.647,0.002,1,0.085,0.571
"Jrue Holiday",51,"PG",20,"PHI",82,82,2901,446,999,0.446,81,222,0.365,365,777,0.47,0.487,172,209,0.823,68,264,332,531,120,29,218,203,1145,15.4,0.525,0.209,2.7,10.5,6.6,29,2.2,0.8,16.7,20.8,2.2,3.5,5.7,0.094,0.4,0.4,0.8,2,12.6,0.778,0.265,0.182,0.144,0.186,0.222,0.6,0.346,0.389,0.468,0.274,0.716,0.017,13,0.261,0.379
"DeMarcus Cousins",52,"C",20,"SAC",81,62,2309,432,1004,0.43,3,18,0.167,429,986,0.435,0.432,276,402,0.687,217,482,699,204,85,68,268,332,1143,14.6,0.484,0.4,10.4,24.4,17.2,14.7,1.9,2.1,18.5,27.2,-1.9,2.9,1.1,0.022,-2.7,0.1,-2.6,-0.4,8.4,0.982,0.304,0.349,0.116,0.214,0.018,0.633,0.323,0.328,0.395,0.375,0.667,0.061,54,0.167,0
"John Wall",53,"PG",20,"WAS",69,64,2606,398,972,0.409,34,115,0.296,364,857,0.425,0.427,301,393,0.766,35,282,317,574,121,35,261,175,1131,15.8,0.494,0.404,1.5,12.8,6.9,36,2.4,1,18.6,23.8,0.3,1.9,2.2,0.041,0,-0.8,-0.8,0.8,11,0.882,0.364,0.146,0.12,0.251,0.118,0.605,0.261,0.308,0.316,0.223,0.765,0.028,26,0.113,0.385
"Nick Young",54,"SG",25,"WAS",64,40,2034,412,935,0.441,105,271,0.387,307,664,0.462,0.497,186,228,0.816,26,148,174,75,45,17,90,144,1115,14.5,0.538,0.244,1.4,8.6,4.9,6.6,1.1,0.6,8,24.4,2.3,0.4,2.8,0.065,0.6,-1.8,-1.3,0.4,16.7,0.71,0.105,0.083,0.183,0.339,0.29,0.622,0.372,0.433,0.451,0.502,0.943,0.022,18,0.402,0.422
"Gerald Wallace",55,"SF",28,"TOT",71,63,2693,386,851,0.454,62,186,0.333,324,665,0.487,0.49,279,374,0.746,111,458,569,173,105,63,152,183,1113,16.2,0.548,0.439,4.9,21,12.8,10.9,2.1,1.9,13,20.3,2.6,3.6,6.2,0.111,0.4,1.1,1.5,2.4,11.3,0.781,0.408,0.122,0.02,0.231,0.219,0.608,0.327,0.353,0.371,0.568,0.968,0.042,30,0.376,0.257
"Mike Conley",56,"PG",23,"MEM",81,81,2872,423,953,0.444,80,217,0.369,343,736,0.466,0.486,181,247,0.733,32,215,247,528,144,18,176,182,1107,15.9,0.521,0.259,1.3,9,5.1,28,2.6,0.5,14.2,19.4,3.4,3.2,6.6,0.111,0.7,0.5,1.2,2.3,12.2,0.772,0.292,0.197,0.086,0.197,0.228,0.626,0.346,0.341,0.404,0.204,0.938,0.003,3,0.217,0.447
"Steve Nash",57,"PG",36,"PHO",75,75,2497,399,811,0.492,81,205,0.395,318,606,0.525,0.542,227,249,0.912,40,220,260,855,48,4,265,87,1106,20.8,0.601,0.307,1.8,10.2,6,53.1,1,0.1,22.4,21.4,7.3,0.7,7.9,0.153,4.7,-1.5,3.2,3.3,14.8,0.747,0.147,0.163,0.189,0.249,0.253,0.739,0.492,0.49,0.446,0.094,0.321,0,0,0.02,0.25
"J.J. Hickson",58,"C",22,"CLE",80,66,2256,429,936,0.458,0,5,0,429,931,0.461,0.458,247,367,0.673,217,478,695,91,48,54,173,215,1105,15.6,0.503,0.392,10.8,25,17.7,7.5,1.1,1.8,13.6,25.5,-0.2,1.7,1.5,0.032,-1.8,-2.1,-3.8,-1.1,7.5,0.995,0.453,0.207,0.135,0.2,0.005,0.618,0.345,0.325,0.316,0.634,NA,0.109,99,0.2,0
"Wilson Chandler",59,"SF",23,"TOT",72,49,2401,429,953,0.45,112,320,0.35,317,633,0.501,0.509,130,161,0.807,75,333,408,120,48,94,104,199,1100,14.6,0.537,0.169,3.6,15.9,9.7,8.1,1,2.9,9.2,20.9,2.1,1.9,3.9,0.079,0.2,-0.4,-0.2,1.1,14.6,0.664,0.215,0.155,0.105,0.189,0.336,0.737,0.345,0.41,0.411,0.543,0.964,0.055,48,0.366,0.427
"Tayshaun Prince",60,"SF",30,"DET",78,78,2562,473,1001,0.473,34,98,0.347,439,903,0.486,0.49,118,168,0.702,78,251,329,215,30,41,82,90,1098,15.1,0.511,0.168,3.6,12.6,7.9,14.4,0.6,1.3,7.1,21,2.9,0.4,3.3,0.062,1,-1.8,-0.8,0.7,12.2,0.902,0.204,0.187,0.202,0.31,0.098,0.794,0.433,0.371,0.39,0.485,0.971,0.056,54,0.765,0.387
