"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Eddie House",271,"PG",22,"MIA",50,0,550,104,247,0.421,19,55,0.345,85,192,0.443,0.46,24,35,0.686,5,37,42,52,13,0,35,58,251,11.6,0.478,0.142,1.1,8,4.5,19.4,1.3,0,11.8,26.2,-0.2,0.6,0.4,0.035,-2.4,-0.9,-3.3,-0.2,17,0.777,0.093,0.073,0.15,0.462,0.223,0.522,0.5,0.405,0.43,0.529,1,0,0,0.309,0.294
"Jeff Foster",272,"C",24,"IND",71,9,1152,100,213,0.469,2,7,0.286,98,206,0.476,0.474,47,91,0.516,144,245,389,33,39,28,52,152,249,12.5,0.492,0.427,14.6,23.4,19.1,4.6,1.8,1.7,17,12.4,0.8,1.9,2.7,0.113,-1.9,-0.2,-2.1,0,6.6,0.967,0.54,0.183,0.075,0.169,0.033,0.652,0.231,0.375,0.222,0.653,1,0.169,35,0.143,0
"Mark Blount",273,"C",25,"BOS",64,50,1098,101,200,0.505,0,0,NA,101,200,0.505,0.505,46,66,0.697,97,134,231,32,39,76,62,183,248,11.1,0.541,0.33,9.9,14.9,12.3,4.8,1.8,5.3,21.3,12,0.5,1.4,1.9,0.084,-4.2,1.1,-3.1,-0.3,5.4,1,0.525,0.215,0.21,0.05,0,0.657,0.349,0.333,0.3,0.554,NA,0.12,17,NA,NA
"Rodney Buford",274,"SF",23,"PHI",47,0,573,104,241,0.432,16,38,0.421,88,203,0.433,0.465,24,29,0.828,16,58,74,17,17,6,29,68,248,11.3,0.489,0.12,3.2,11.2,7.3,5.4,1.6,0.8,10.3,22.3,0.1,0.7,0.8,0.071,-2.5,-0.5,-2.9,-0.1,13.8,0.842,0.149,0.141,0.245,0.307,0.158,0.694,0.324,0.322,0.446,0.705,0.938,0.025,5,0.316,0.417
"Kenny Anderson",275,"PG",30,"BOS",33,28,849,88,227,0.388,11,33,0.333,77,194,0.397,0.412,59,71,0.831,16,57,73,134,44,2,52,62,246,12.2,0.476,0.313,2.1,8.2,5,26.5,2.7,0.2,16.8,16.6,0.4,0.7,1.1,0.063,-1.9,-0.1,-2,0,12.3,0.855,0.233,0.176,0.181,0.264,0.145,0.547,0.3,0.341,0.367,0.39,0.818,0,0,0.091,0
"Sam Perkins",276,"PF",39,"IND",64,41,999,86,226,0.381,38,110,0.345,48,116,0.414,0.465,32,38,0.842,32,136,168,41,33,18,19,61,242,11.1,0.499,0.168,3.7,15,9.5,6.6,1.8,1.3,7.3,12.2,0.9,1.2,2,0.098,0,1,1,0.8,18.2,0.513,0.08,0.168,0.049,0.217,0.487,0.556,0.289,0.364,0.469,0.688,0.974,0,0,0.345,0.447
"John Wallace",277,"SF",26,"DET",40,0,527,100,236,0.424,2,15,0.133,98,221,0.443,0.428,35,45,0.778,25,58,83,23,13,16,36,72,237,11.2,0.463,0.191,5,12,8.4,8,1.2,2.1,12.3,24,-0.3,0.6,0.3,0.027,-3.2,-0.4,-3.6,-0.2,12.2,0.936,0.216,0.089,0.309,0.322,0.064,0.569,0.381,0.356,0.461,0.51,1,0.025,6,0.067,0
"Cedric Henderson",278,"SF",25,"CLE",55,10,961,102,262,0.389,1,8,0.125,101,254,0.398,0.391,30,46,0.652,19,71,90,79,29,23,63,101,235,6.2,0.416,0.176,2.3,8.5,5.4,13.2,1.6,1.7,18.2,16.2,-1.3,0.5,-0.7,-0.037,-4.5,-0.3,-4.8,-0.7,10.2,0.969,0.332,0.111,0.244,0.282,0.031,0.598,0.31,0.313,0.27,0.733,1,0.053,14,0.5,0.25
"Tony Massenburg",279,"PF",33,"VAN",52,20,823,92,199,0.462,0,0,NA,92,199,0.462,0.462,49,70,0.7,75,135,210,9,10,28,48,122,233,9.6,0.507,0.352,10.5,18.6,14.6,1.8,0.6,2.4,17.3,15.4,0.1,0.6,0.7,0.041,-4.5,-1.3,-5.9,-0.8,5.9,1,0.392,0.387,0.151,0.07,0,0.641,0.364,0.367,0.214,0.728,NA,0.09,17,NA,NA
"Bimbo Coles",280,"PG",32,"CLE",47,0,804,91,239,0.381,2,16,0.125,89,223,0.399,0.385,48,56,0.857,9,39,48,138,27,6,59,87,232,9.3,0.44,0.234,1.3,5.6,3.5,27.9,1.8,0.5,18.3,18.1,-0.3,0.3,0,0,-3.3,-1.5,-4.8,-0.6,14.1,0.933,0.096,0.192,0.31,0.335,0.067,0.522,0.304,0.446,0.375,0.348,0.5,0,0,0,NA
"Greg Buckner",281,"SG",24,"DAL",37,9,820,84,192,0.438,2,7,0.286,82,185,0.443,0.443,59,81,0.728,60,97,157,49,33,9,27,118,229,12.1,0.503,0.422,8.4,12.9,10.7,8.8,2.1,0.8,10.6,14.1,1.1,0.9,2,0.118,-1.2,0.7,-0.5,0.3,5.1,0.964,0.5,0.297,0.109,0.057,0.036,0.594,0.228,0.381,0.364,0.659,1,0.031,5,0.571,0.25
"Derek Fisher",282,"PG",26,"LAL",20,20,709,77,187,0.412,25,63,0.397,52,124,0.419,0.479,50,62,0.806,5,54,59,87,39,2,29,50,229,14,0.534,0.332,0.8,8.5,4.7,18.3,2.9,0.2,11.9,15.4,1.2,0.5,1.8,0.119,-0.6,0.8,0.2,0.4,18.5,0.663,0.102,0.048,0.08,0.433,0.337,0.474,0.333,0.4,0.42,0.635,0.88,0,0,0.159,0.3
"Isaac Austin",283,"C",31,"VAN",52,16,845,96,270,0.356,6,24,0.25,90,246,0.366,0.367,28,40,0.7,50,172,222,58,20,23,54,94,226,8.3,0.393,0.148,6.8,23.1,15,11.2,1.2,1.9,15.8,18.5,-1.3,0.9,-0.5,-0.026,-4.4,0.1,-4.3,-0.5,14.4,0.911,0.178,0.1,0.111,0.522,0.089,0.521,0.185,0.267,0.369,0.822,1,0.033,8,0.458,0.182
"Randy Brown",284,"PG",32,"BOS",54,35,1238,100,237,0.422,0,3,0,100,234,0.427,0.422,23,40,0.575,23,76,99,154,62,10,56,132,223,8.2,0.438,0.169,2.1,7.5,4.7,20.1,2.6,0.6,18,11.4,-0.1,1,0.9,0.034,-4.2,1.1,-3.1,-0.3,13.6,0.987,0.224,0.072,0.101,0.591,0.013,0.585,0.176,0.208,0.436,0.77,NA,0.008,2,0,NA
"Gerard King",285,"SF",28,"WAS",45,3,706,90,176,0.511,0,0,NA,90,176,0.511,0.511,36,45,0.8,39,90,129,31,14,11,47,94,216,10.1,0.552,0.256,6.3,15.2,10.7,7.4,1,1.1,19.4,15.3,0.3,0.2,0.5,0.035,-2.7,-0.6,-3.3,-0.2,10.9,1,0.193,0.227,0.301,0.278,0,0.824,0.45,0.453,0.408,0.756,NA,0.034,6,NA,NA
"Žan Tabak",286,"C",30,"IND",55,14,777,98,186,0.527,0,0,NA,98,186,0.527,0.527,20,47,0.426,65,148,213,33,10,30,57,125,216,10.5,0.523,0.253,9.8,20.9,15.5,7.3,0.7,2.8,21.6,15.8,-0.1,1,0.9,0.056,-4.2,0,-4.2,-0.4,7.3,1,0.349,0.392,0.048,0.21,0,0.615,0.616,0.222,0.282,0.633,NA,0.038,6,NA,NA
"Kevin Ollie",287,"PG",28,"TOT",70,4,925,76,192,0.396,1,3,0.333,75,189,0.397,0.398,63,89,0.708,16,79,95,146,30,1,49,84,216,10.3,0.467,0.464,2,9.6,5.8,24.5,1.7,0.1,17.5,13.7,0.5,0.9,1.4,0.075,-2.8,0.6,-2.2,0,10.8,0.984,0.255,0.167,0.271,0.292,0.016,0.531,0.156,0.404,0.411,0.627,0,0,0,0,NA
"Matt Geiger",288,"C",31,"PHI",35,4,542,88,224,0.393,0,2,0,88,222,0.396,0.393,37,54,0.685,50,89,139,14,12,8,25,73,213,11.5,0.43,0.241,10.6,18.2,14.5,4.5,1.2,1.1,9.2,22.8,-0.1,0.8,0.7,0.065,-3.2,-1,-4.2,-0.3,8.4,0.991,0.29,0.237,0.353,0.112,0.009,0.677,0.208,0.316,0.32,0.693,NA,0.027,4,0.5,0
"Don Reid",289,"PF",27,"ORL",65,7,764,82,145,0.566,0,0,NA,82,145,0.566,0.566,46,75,0.613,84,158,242,21,23,54,48,190,210,13.1,0.59,0.517,11.9,23.5,17.6,4.2,1.6,5.2,21.2,13.1,0.8,1.4,2.3,0.141,-4.3,1.6,-2.8,-0.2,2.6,1,0.669,0.269,0.048,0.014,0,0.67,0.385,0.286,0,0.659,NA,0.172,23,NA,NA
"Vernon Maxwell",290,"PG",35,"TOT",43,6,660,73,223,0.327,34,111,0.306,39,112,0.348,0.404,21,32,0.656,4,62,66,49,21,3,35,64,201,6.7,0.424,0.143,0.7,10.3,5.6,11.6,1.7,0.3,12.9,18.7,-0.6,0.7,0,0.003,-3.5,0.1,-3.3,-0.2,17.9,0.502,0.148,0.076,0.072,0.206,0.498,0.545,0.235,0.188,0.304,0.513,0.971,0,0,0.252,0.214
"Larry Robinson",291,"PG",33,"TOT",34,1,632,67,184,0.364,44,116,0.379,23,68,0.338,0.484,21,24,0.875,23,64,87,36,28,2,25,46,199,11.8,0.511,0.13,4,11.4,7.7,9.1,2.3,0.2,11.4,15.5,0.6,0.5,1.1,0.083,0.3,0.5,0.9,0.5,21.1,0.37,0.027,0.027,0.158,0.158,0.63,0.4,0.2,0.414,0.276,0.478,0.909,0,0,0.474,0.418
"A.J. Guyton",292,"PG",22,"CHI",33,8,630,78,192,0.406,27,69,0.391,51,123,0.415,0.477,15,18,0.833,10,26,36,64,9,5,24,35,198,10.3,0.495,0.094,1.8,5.1,3.4,18.1,0.8,0.6,10.7,16.5,0.4,-0.1,0.3,0.02,-0.8,-3.2,-4,-0.3,19,0.641,0.078,0.042,0.094,0.427,0.359,0.6,0.625,0.333,0.378,0.608,0.852,0,0,0.275,0.368
"Billy Owens",293,"PF",31,"DET",45,14,793,88,230,0.383,3,20,0.15,85,210,0.405,0.389,19,40,0.475,84,121,205,55,32,12,39,93,198,10.5,0.4,0.174,11.1,16.7,13.8,11.1,2,1.1,13.6,15.7,-0.3,1.1,0.8,0.048,-2.6,0.7,-1.9,0,9.1,0.913,0.426,0.13,0.104,0.252,0.087,0.49,0.5,0.25,0.276,0.482,1,0.009,2,0.5,0.2
"Jonathan Bender",294,"SF",20,"IND",59,7,574,66,186,0.355,11,41,0.268,55,145,0.379,0.384,50,68,0.735,14,60,74,32,7,28,42,73,193,7.6,0.447,0.366,2.9,11.5,7.3,9.4,0.7,3.5,16.3,21,-0.7,0.5,-0.1,-0.012,-4.4,-0.3,-4.7,-0.4,14.5,0.78,0.161,0.204,0.091,0.323,0.22,0.6,0.211,0.471,0.35,0.709,1,0.027,5,0.366,0.2
"Jud Buechler",295,"SF",32,"DET",57,3,737,76,164,0.463,32,77,0.416,44,87,0.506,0.561,9,12,0.75,20,74,94,39,21,10,25,83,193,9.9,0.57,0.073,2.9,11,6.8,8.4,1.4,1,12.9,11.4,0.8,0.7,1.5,0.098,-1.8,0.9,-0.9,0.2,17.5,0.53,0.183,0.03,0.049,0.262,0.47,0.633,0,0.5,0.465,0.795,0.969,0.012,2,0.558,0.558
"Ryan Bowen",296,"SF",25,"DEN",57,0,696,80,144,0.556,4,11,0.364,76,133,0.571,0.569,27,44,0.614,62,51,113,30,37,12,24,95,191,13.3,0.585,0.306,9.6,8.1,8.8,6.8,2.8,1.2,12.8,12,1.2,0.4,1.7,0.114,-1.1,1.3,0.1,0.4,5.5,0.924,0.66,0.118,0.007,0.139,0.076,0.695,0.118,1,0.35,0.711,1,0.014,2,0.636,0.571
"Hersey Hawkins",297,"SG",34,"CHH",59,0,681,56,137,0.409,17,46,0.37,39,91,0.429,0.471,54,63,0.857,17,63,80,72,33,9,19,45,183,14.3,0.555,0.46,2.9,10.5,6.7,17,2.6,1,10.3,12.4,1.4,1,2.3,0.165,0.2,2.6,2.8,0.8,14.9,0.664,0.255,0.124,0.044,0.241,0.336,0.571,0.294,0,0.424,0.744,1,0,0,0.13,0
"Devean George",298,"SF",23,"LAL",59,1,593,64,207,0.309,15,68,0.221,49,139,0.353,0.345,39,55,0.709,35,75,110,19,15,15,34,87,182,6.2,0.394,0.266,6.7,14.1,10.5,4.8,1.3,1.8,12.8,20,-0.7,0.4,-0.3,-0.023,-5.6,-2,-7.6,-0.8,14.2,0.671,0.246,0.159,0.082,0.184,0.329,0.49,0.273,0.118,0.342,0.49,0.8,0.039,6,0.309,0.333
"Steve Kerr",299,"PG",35,"SAS",55,1,650,67,159,0.421,33,77,0.429,34,82,0.415,0.525,14,15,0.933,6,29,35,57,16,1,21,30,181,10.6,0.546,0.094,1.1,4.8,3,14.1,1.3,0.1,11.3,13.5,0.8,0.6,1.5,0.108,-0.5,0.5,0,0.3,20.3,0.516,0.031,0.031,0.094,0.358,0.484,0.4,0.4,0.4,0.421,0.529,0.848,0,0,0.182,0.429
"Chris Mills",300,"SF",31,"GSW",15,8,493,71,191,0.372,7,25,0.28,64,166,0.386,0.39,31,36,0.861,24,69,93,18,9,5,20,43,180,9.6,0.435,0.188,4.8,16.2,10,6.1,0.9,0.7,8.8,19.4,0,0.1,0.1,0.007,-2.8,-1.6,-4.4,-0.3,14.1,0.869,0.089,0.209,0.22,0.351,0.131,0.824,0.3,0.31,0.373,0.609,1,0,0,0.24,0.5
"Carlos Rogers",301,"C",29,"HOU",39,0,544,75,110,0.682,0,1,0,75,109,0.688,0.682,29,52,0.558,48,91,139,9,10,18,17,33,179,18.1,0.674,0.473,10.5,18.9,14.8,2.7,1,2.3,11.3,12.7,1.5,0.5,2,0.18,2.4,-0.4,2,0.6,2.6,0.991,0.755,0.173,0.027,0.036,0.009,0.819,0.263,0.667,0,0.72,NA,0.2,22,0,NA
"David Benoit",302,"SF",32,"UTA",49,2,446,71,147,0.483,5,13,0.385,66,134,0.493,0.5,31,39,0.795,20,61,81,22,6,6,28,75,178,11.1,0.542,0.265,5.7,16.6,11.3,8.4,0.7,1.1,14.6,19.8,0.4,0.4,0.7,0.08,-2.8,-1.2,-4,-0.2,11.9,0.912,0.272,0.109,0.19,0.34,0.088,0.7,0.313,0.464,0.4,0.727,0.6,0.075,11,0.231,0.333
"Dean Garrett",303,"C",34,"MIN",70,21,831,75,156,0.481,0,0,NA,75,156,0.481,0.481,27,39,0.692,65,152,217,24,26,49,25,93,177,12.5,0.511,0.25,8.8,21.1,14.9,4.1,1.6,4.2,12.6,10.8,0.7,1.2,1.9,0.109,-1.6,1,-0.6,0.3,7.3,1,0.359,0.256,0.308,0.077,0,0.643,0.375,0.396,0.417,0.72,NA,0.115,16,NA,NA
"Alonzo Mourning",304,"C",30,"MIA",13,3,306,73,141,0.518,0,1,0,73,140,0.521,0.518,31,55,0.564,35,66,101,12,4,31,28,24,177,24.6,0.536,0.39,13.6,25.6,19.6,8.9,0.7,7.8,14.5,30.6,0.2,0.7,0.9,0.148,1.7,1.2,2.9,0.4,7.2,0.993,0.39,0.241,0.248,0.113,0.007,0.727,0.441,0.371,0.313,0.63,NA,0.149,20,0,NA
"Daniel Santiago",305,"C",24,"PHO",54,2,581,64,134,0.478,0,0,NA,64,134,0.478,0.478,42,61,0.689,35,67,102,11,17,21,47,101,170,7.9,0.528,0.455,6.7,13.3,9.9,3,1.5,2.6,22.6,16,-0.3,0.9,0.6,0.052,-5.8,1.1,-4.8,-0.4,5.5,1,0.485,0.299,0.09,0.127,0,0.692,0.225,0.417,0.294,0.766,NA,0.172,20,NA,NA
"Chris Carr",306,"SG",26,"BOS",35,0,309,53,112,0.473,17,37,0.459,36,75,0.48,0.549,46,60,0.767,11,33,44,11,4,3,19,45,169,16.3,0.611,0.536,4,13,8.3,6.7,0.7,0.7,12.1,23.1,0.8,0.2,0.9,0.142,0.6,-1.9,-1.3,0.1,15.5,0.67,0.152,0.143,0.143,0.232,0.33,0.706,0.313,0.438,0.462,0.667,1,0.027,3,0.459,0.529
"Adam Keefe",307,"PF",30,"GSW",67,13,836,64,159,0.403,1,3,0.333,63,156,0.404,0.406,39,63,0.619,90,119,209,36,28,20,40,102,168,9.7,0.45,0.396,10.5,16.4,13.3,6.5,1.7,1.7,17.6,11.5,0.1,0.5,0.6,0.032,-3.5,-0.7,-4.3,-0.5,8.5,0.981,0.377,0.176,0.17,0.258,0.019,0.617,0.286,0.296,0.244,0.683,1,0.038,6,0.333,0
"Loy Vaught",308,"PF",32,"TOT",51,1,549,80,169,0.473,0,0,NA,80,169,0.473,0.473,8,10,0.8,51,122,173,23,21,7,26,74,168,13.3,0.484,0.059,10.7,24.8,17.8,6.8,2,0.9,13,16.4,0.3,0.8,1,0.091,-1.5,-0.4,-1.9,0,10.8,1,0.278,0.112,0.213,0.396,0,0.702,0.368,0.417,0.373,0.725,NA,0.024,4,NA,NA
"Kelvin Cato",309,"C",26,"HOU",35,13,624,64,111,0.577,0,0,NA,64,111,0.577,0.577,37,57,0.649,47,94,141,11,13,31,25,89,165,13,0.606,0.514,8.9,17,13.1,2.8,1.1,3.4,15.5,11.9,1,0.7,1.7,0.128,-2,0.8,-1.2,0.1,3.7,1,0.613,0.243,0.099,0.045,0,0.75,0.407,0.182,0,0.922,NA,0.324,32,NA,NA
"Lee Nailon",310,"SF",25,"CHH",42,0,469,66,136,0.485,0,1,0,66,135,0.489,0.485,32,43,0.744,29,63,92,24,9,5,27,60,164,11.7,0.529,0.316,7.1,15.3,11.2,9.1,1,0.8,14.8,17.9,0.4,0.6,0.9,0.096,-2.5,-0.1,-2.6,-0.1,8.2,0.993,0.338,0.257,0.228,0.169,0.007,0.674,0.429,0.323,0.435,0.652,NA,0.015,2,0,NA
"Popeye Jones",311,"PF",30,"WAS",45,1,638,60,153,0.392,1,6,0.167,59,147,0.401,0.395,41,55,0.745,83,137,220,31,19,8,21,95,162,13.1,0.457,0.359,14.9,25.6,20.2,7.8,1.5,0.9,10.6,13.8,0.8,0.5,1.2,0.094,-1.3,-1.7,-3,-0.2,9.3,0.961,0.32,0.222,0.209,0.209,0.039,0.571,0.324,0.281,0.344,0.627,1,0,0,0.5,0.333
"Kevin Edwards",312,"SG",35,"VAN",46,5,634,56,170,0.329,5,19,0.263,51,151,0.338,0.344,43,53,0.811,23,59,82,52,29,8,37,46,160,8.3,0.414,0.312,4.2,10.6,7.4,12.9,2.4,0.9,16.1,16.6,-0.6,0.5,-0.1,-0.011,-3.7,0.5,-3.2,-0.2,14.8,0.888,0.147,0.129,0.129,0.482,0.112,0.4,0.136,0.273,0.39,0.765,1,0.006,1,0.579,0.364
"Brian Skinner",313,"PF",24,"LAC",39,23,584,64,161,0.398,0,0,NA,64,161,0.398,0.398,32,59,0.542,55,113,168,18,14,11,32,61,160,10.4,0.428,0.366,11.1,21.5,16.5,5,1.3,1.3,14.6,17.3,-0.3,0.6,0.3,0.028,-3.3,-1,-4.2,-0.3,5.3,1,0.416,0.404,0.124,0.056,0,0.582,0.308,0.2,0.111,0.594,NA,0.099,14,NA,NA
"William Avery",314,"PG",21,"MIN",55,0,463,55,144,0.382,16,59,0.271,39,85,0.459,0.438,28,36,0.778,5,24,29,75,13,4,45,48,154,9,0.482,0.25,1.2,6,3.6,24,1.5,0.6,22,20,-0.2,0.2,0,-0.003,-2.6,-2,-4.6,-0.3,15.3,0.59,0.292,0.083,0.063,0.153,0.41,0.524,0.083,0.556,0.5,0.538,0.75,0.014,1,0.119,0.286
"Laron Profit",315,"PG",23,"WAS",35,12,605,56,142,0.394,7,26,0.269,49,116,0.422,0.419,33,45,0.733,18,46,64,89,36,11,46,43,152,11.7,0.47,0.317,3.4,9.1,6.2,23.5,3.1,1.3,22.1,15.3,-0.1,0.4,0.3,0.023,-1.4,0.4,-1,0.2,9.7,0.817,0.331,0.303,0.056,0.127,0.183,0.723,0.256,0.125,0.167,0.449,0.857,0.035,5,0.154,0.5
"Mark Pope",316,"PF",28,"MIL",63,45,942,62,142,0.437,5,24,0.208,57,118,0.483,0.454,22,35,0.629,56,91,147,38,16,26,17,140,151,7.2,0.48,0.246,6.8,10.9,8.8,5.6,0.9,2,9.7,8.4,0.8,0.5,1.3,0.068,-3,0.1,-2.9,-0.2,10.2,0.831,0.444,0.07,0.077,0.239,0.169,0.635,0.2,0.273,0.353,0.719,1,0.056,8,0.667,0.25
"Elliot Perry",317,"PG",31,"TOT",49,6,499,65,140,0.464,1,5,0.2,64,135,0.474,0.468,16,22,0.727,9,37,46,79,22,1,38,29,147,11.6,0.491,0.157,2,8.5,5.2,25.8,2.3,0.1,20.2,16.8,0,0.7,0.6,0.061,-2.2,0.8,-1.4,0.1,15.8,0.964,0.121,0.036,0.179,0.629,0.036,0.588,0.6,0.6,0.409,0.391,0,0,0,0,NA
"Derrick McKey",318,"SF",34,"IND",66,20,987,60,136,0.441,4,20,0.2,56,116,0.483,0.456,21,27,0.778,49,127,176,74,48,13,47,136,145,8.3,0.49,0.199,5.8,14.1,10.1,11.6,2.6,0.9,24.1,9.2,0.1,1.3,1.4,0.07,-3.5,2.5,-0.9,0.3,11.5,0.853,0.272,0.213,0.096,0.272,0.147,0.703,0.414,0.538,0.297,0.679,1,0.007,1,0.4,0.25
"Cal Bowdler",319,"SF",23,"ATL",44,0,375,53,114,0.465,1,5,0.2,52,109,0.477,0.469,33,40,0.825,30,47,77,4,10,21,11,45,140,15.8,0.532,0.351,8.9,14.1,11.4,1.8,1.4,4,7.7,17,0.7,0.4,1,0.134,-0.6,-0.3,-0.9,0.1,10.7,0.956,0.289,0.132,0.228,0.307,0.044,0.636,0.2,0.423,0.486,0.769,1,0.07,6,0,NA
"Otis Thorpe",320,"PF",38,"CHH",49,4,647,59,131,0.45,0,0,NA,59,131,0.45,0.45,20,24,0.833,50,95,145,29,12,7,32,108,138,7.6,0.487,0.183,8.9,16.7,12.8,7.3,1,0.8,18.4,12.4,0.1,0.8,1,0.071,-5,0.1,-4.9,-0.5,8.7,1,0.382,0.176,0.16,0.282,0,0.64,0.391,0.286,0.324,0.712,NA,0.053,6,NA,NA
"Mark Madsen",321,"PF",25,"LAL",70,3,641,55,113,0.487,1,1,1,54,112,0.482,0.491,26,37,0.703,74,78,152,24,8,8,27,111,137,9.2,0.53,0.327,13.2,13.6,13.4,5.4,0.7,0.9,17.3,10.9,0.8,0.3,1.1,0.085,-2.9,-1.6,-4.5,-0.4,3.1,0.991,0.681,0.204,0.071,0.035,0.009,0.571,0.304,0.25,0.25,0.593,1,0.159,16,1,1
"Gary Trent",322,"PF",26,"DAL",33,4,319,57,130,0.438,0,1,0,57,129,0.442,0.438,19,36,0.528,39,53,92,10,13,8,22,52,133,13.8,0.456,0.277,14,18.1,16.1,5.2,2.1,1.8,13.1,23.9,-0.1,0.5,0.4,0.057,-3.2,-1.2,-4.3,-0.2,5.1,0.992,0.431,0.423,0.115,0.023,0.008,0.571,0.309,0.467,0.333,0.632,NA,0.046,5,0,NA
"Todd Day",323,"SG",31,"MIN",31,0,345,44,118,0.373,26,69,0.377,18,49,0.367,0.483,18,23,0.783,10,27,37,28,10,7,24,52,132,10.1,0.515,0.195,3.3,9,6.1,12.2,1.5,1.4,15.8,19.9,0.1,0.2,0.3,0.048,-1.3,-0.9,-2.1,0,17.4,0.415,0.186,0.11,0.042,0.076,0.585,0.545,0.385,0,0.111,0.611,0.962,0,0,0.29,0.3
"Walter McCarty",324,"PF",26,"BOS",60,3,478,45,126,0.357,19,56,0.339,26,70,0.371,0.433,22,28,0.786,24,57,81,39,14,7,20,82,131,9.2,0.474,0.222,5.6,14.5,9.9,13.5,1.5,1.1,12.6,15,0.3,0.4,0.7,0.067,-2.8,-0.4,-3.2,-0.1,17.9,0.556,0.151,0.056,0.143,0.206,0.444,0.474,0.714,0.333,0.231,0.538,0.895,0.016,2,0.286,0.375
"Eduardo Nájera",325,"PF",24,"DAL",40,4,431,58,111,0.523,1,3,0.333,57,108,0.528,0.527,14,33,0.424,41,54,95,27,13,8,17,48,131,14,0.522,0.297,10.9,13.6,12.3,9.7,1.6,1.3,11.9,15,0.6,0.4,1.1,0.12,0.1,-0.2,-0.1,0.2,4.9,0.973,0.586,0.198,0.108,0.081,0.027,0.631,0.273,0.417,0.556,0.561,0,0.063,6,0.333,0
"Tyronn Lue",326,"PG",23,"LAL",38,1,468,50,117,0.427,11,34,0.324,39,83,0.47,0.474,19,24,0.792,5,27,32,45,19,0,27,54,130,8.7,0.51,0.205,1.2,6.4,3.9,14.3,2.1,0,17.5,14.8,0.2,0.2,0.4,0.042,-3.6,-0.4,-4,-0.2,15.4,0.709,0.222,0.068,0.12,0.299,0.291,0.577,0.625,0.571,0.314,0.359,0.818,0,0,0.265,0.444
"Anthony Johnson",327,"PG",26,"TOT",53,0,511,53,152,0.349,1,5,0.2,52,147,0.354,0.352,23,33,0.697,10,34,44,78,23,6,34,62,130,8.1,0.39,0.217,2.2,7.6,4.9,24.5,2.4,0.8,17,17.6,-0.5,0.3,-0.2,-0.019,-4.4,0.1,-4.3,-0.3,11.9,0.967,0.204,0.171,0.276,0.316,0.033,0.677,0.308,0.262,0.25,0.288,0,0.007,0,0,NA
"Greg Foster",328,"C",32,"LAL",62,8,451,56,133,0.421,3,9,0.333,53,124,0.427,0.432,10,14,0.714,29,83,112,32,9,12,25,76,125,9.5,0.449,0.105,7.3,20.6,14,10.8,1,1.9,15.2,16.3,0,0.4,0.4,0.044,-4.1,-0.2,-4.4,-0.3,14.3,0.932,0.083,0.143,0.308,0.398,0.068,0.455,0.211,0.512,0.434,0.604,1,0.008,0,0,NA
"Doug Overton",329,"PG",31,"TOT",21,10,475,52,139,0.374,11,36,0.306,41,103,0.398,0.414,10,16,0.625,4,35,39,72,8,0,31,37,125,7.5,0.428,0.115,0.9,8.8,4.7,25.5,0.9,0,17.5,16.9,-0.4,0.1,-0.3,-0.026,-3.3,-2.3,-5.6,-0.4,15.6,0.741,0.194,0.086,0.122,0.338,0.259,0.481,0.25,0.412,0.383,0.39,0.727,0,0,0.139,0.6
"Quincy Lewis",330,"SF",23,"UTA",35,2,402,50,123,0.407,9,25,0.36,41,98,0.418,0.443,15,21,0.714,14,33,47,18,10,10,17,78,124,7.1,0.469,0.171,4.4,10,7.2,7.2,1.3,2,11.4,17.1,0,0.3,0.3,0.041,-4.3,-0.2,-4.5,-0.3,13.4,0.797,0.22,0.163,0.106,0.309,0.203,0.63,0.15,0.385,0.421,0.829,0.889,0,0,0.4,0.2
"David Vanterpool",331,"PG",27,"WAS",22,0,411,46,110,0.418,0,6,0,46,104,0.442,0.418,30,50,0.6,15,22,37,66,23,3,37,44,122,10.9,0.462,0.455,4.2,6.4,5.3,26.4,2.9,0.5,21.9,18.3,-0.2,0.2,0,0,-2.7,-0.9,-3.7,-0.2,10.7,0.945,0.282,0.282,0.082,0.3,0.055,0.645,0.419,0.444,0.273,0.391,NA,0,0,0.333,0
"Eric Montross",332,"C",29,"TOT",54,21,649,56,138,0.406,0,0,NA,56,138,0.406,0.406,8,31,0.258,52,121,173,19,11,26,41,115,120,5.4,0.396,0.225,8.5,20.5,14.4,4.5,0.9,2.8,21.3,12.9,-0.9,0.9,0,-0.001,-6.6,-0.1,-6.7,-0.8,6.2,1,0.341,0.406,0.225,0.029,0,0.638,0.339,0.226,0,0.607,NA,0.065,6,NA,NA
