"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Zach LaVine",15,"SF",24,"CHI",60,60,2085,539,1199,0.45,184,484,0.38,355,715,0.497,0.526,268,334,0.802,41,248,289,254,88,28,206,131,1530,19.4,0.568,0.279,2.1,13.8,7.7,21.7,2,1.3,13.3,31.7,1.8,2.2,4,0.091,3.3,-0.8,2.5,2.4,13.9,0.596,0.374,0.083,0.048,0.093,0.404,0.623,0.182,0.228,0.405,0.406,0.549,0.077,88,0.167,0.481
"DeMar DeRozan",16,"SF",30,"SAS",68,68,2316,557,1049,0.531,9,35,0.257,548,1014,0.54,0.535,381,451,0.845,44,331,375,380,70,20,164,180,1504,21.6,0.603,0.43,2,15.4,8.7,26.1,1.4,0.8,11.6,26.3,5.9,1.3,7.3,0.151,2.3,-0.4,1.9,2.3,9.9,0.967,0.266,0.248,0.263,0.19,0.033,0.731,0.488,0.475,0.432,0.27,0.889,0.03,30,0.286,0.4
"Brandon Ingram",17,"PF",22,"NOP",62,62,2104,507,1096,0.463,150,384,0.391,357,712,0.501,0.531,313,368,0.851,51,329,380,259,61,38,189,179,1477,18.8,0.587,0.336,2.6,16.6,9.6,19.3,1.3,1.5,13.1,28.1,3.3,1.8,5.1,0.115,2.5,-0.4,2.1,2.2,14.2,0.65,0.248,0.128,0.167,0.107,0.35,0.654,0.371,0.421,0.427,0.317,0.887,0.058,56,0.26,0.44
"Nikola Jokić",18,"C",24,"DEN",73,73,2336,565,1071,0.528,80,255,0.314,485,816,0.594,0.565,246,301,0.817,166,545,711,512,85,44,226,222,1456,24.9,0.605,0.281,8,26.1,17.1,35.2,1.8,1.7,15.8,26.6,6.7,3.1,9.8,0.202,5.5,2,7.4,5.5,12,0.762,0.237,0.275,0.143,0.107,0.238,0.724,0.599,0.49,0.435,0.511,0.85,0.014,15,0.039,0.5
"Tobias Harris",19,"PF",27,"PHI",72,72,2469,553,1173,0.471,131,357,0.367,422,816,0.517,0.527,174,216,0.806,69,426,495,227,53,40,104,165,1411,17.2,0.556,0.184,3.1,19.1,11.1,14.6,1,1.4,7.6,23.9,3.5,2.7,6.2,0.121,1.3,-0.5,0.8,1.8,13.2,0.696,0.229,0.214,0.157,0.095,0.304,0.662,0.482,0.467,0.33,0.479,0.863,0.049,52,0.19,0.441
"Buddy Hield",20,"SG",27,"SAC",72,44,2216,498,1162,0.429,271,688,0.394,227,474,0.479,0.545,115,136,0.846,57,271,328,213,66,17,168,165,1382,16,0.566,0.117,2.8,14.1,8.3,15.5,1.4,0.7,12.1,27.2,1.4,1.5,3,0.064,2.5,-1.4,1.1,1.7,19.1,0.408,0.13,0.078,0.082,0.118,0.592,0.675,0.352,0.4,0.401,0.396,0.723,0.015,16,0.172,0.483
"Pascal Siakam",21,"PF",25,"TOR",60,60,2110,500,1104,0.453,131,365,0.359,369,739,0.499,0.512,240,303,0.792,64,375,439,207,61,53,148,170,1371,17.9,0.554,0.274,3.3,18.3,11,16.4,1.4,2.5,10.7,28.1,1.8,3.6,5.4,0.123,1.3,0.5,1.8,2,12.7,0.669,0.277,0.235,0.074,0.083,0.331,0.703,0.382,0.329,0.304,0.423,0.664,0.039,41,0.222,0.383
"Collin Sexton",22,"PG",21,"CLE",65,65,2143,513,1086,0.472,97,255,0.38,416,831,0.501,0.517,226,267,0.846,61,143,204,192,65,7,158,142,1349,16.3,0.56,0.246,3.1,7.5,5.3,15.1,1.5,0.3,11.6,27.2,2.1,0.4,2.5,0.057,0.3,-2.1,-1.8,0.1,11.1,0.765,0.33,0.215,0.153,0.068,0.235,0.615,0.391,0.446,0.419,0.293,0.742,0.024,23,0.11,0.536
"Shai Gilgeous-Alexander",23,"SG",21,"OKC",70,70,2428,478,1015,0.471,87,251,0.347,391,764,0.512,0.514,288,357,0.807,47,365,412,232,79,47,134,117,1331,17.7,0.568,0.352,2.2,16.1,9.4,15.2,1.6,1.7,10.3,23.7,3.1,3,6.1,0.121,1.3,0.4,1.7,2.2,11.4,0.753,0.286,0.263,0.136,0.068,0.247,0.617,0.404,0.5,0.507,0.235,0.54,0.019,19,0.127,0.438
"T.J. Warren",24,"SF",26,"IND",67,67,2202,534,997,0.536,91,226,0.403,443,771,0.575,0.581,167,204,0.819,68,212,280,99,78,34,84,187,1326,18.4,0.61,0.205,3.4,10.5,7,7.1,1.7,1.4,7.2,23.3,4,2.6,6.5,0.143,1.2,0,1.1,1.7,12,0.773,0.275,0.171,0.216,0.112,0.227,0.759,0.465,0.488,0.455,0.609,0.901,0.037,37,0.412,0.419
"Spencer Dinwiddie",25,"PG",26,"BRK",64,49,1994,424,1021,0.415,123,400,0.308,301,621,0.485,0.476,347,446,0.778,32,189,221,432,40,21,174,180,1318,17.8,0.541,0.437,1.7,9.6,5.7,35,0.9,0.9,12.5,29.2,3.2,1.6,4.8,0.116,2.7,-0.9,1.8,1.9,13.3,0.608,0.31,0.191,0.078,0.028,0.392,0.637,0.354,0.263,0.31,0.176,0.496,0.014,14,0.13,0.327
"Khris Middleton",26,"SF",28,"MIL",62,59,1853,471,947,0.497,147,354,0.415,324,593,0.546,0.575,208,227,0.916,44,338,382,265,53,7,137,142,1297,21.1,0.619,0.24,2.5,17,10.2,22.2,1.3,0.3,11.6,26.4,4.6,3.3,7.9,0.205,3.4,0.7,4.1,2.9,16.6,0.626,0.127,0.129,0.199,0.172,0.374,0.7,0.451,0.505,0.552,0.377,0.701,0.012,11,0.15,0.472
"Bojan Bogdanović",27,"SF",30,"UTA",63,63,2083,418,935,0.447,189,457,0.414,229,478,0.479,0.548,250,277,0.903,39,220,259,131,34,7,159,110,1275,15.6,0.603,0.296,2.1,11.2,6.8,10,0.8,0.3,13.1,25.5,2.6,1.6,4.2,0.096,1.6,-1.5,0.1,1.1,15.4,0.511,0.195,0.207,0.08,0.029,0.489,0.698,0.361,0.333,0.259,0.507,0.857,0.029,22,0.282,0.473
"Julius Randle",28,"PF",25,"NYK",64,64,2080,463,1006,0.46,64,231,0.277,399,775,0.515,0.492,258,352,0.733,151,471,622,198,51,22,193,178,1248,17.5,0.538,0.35,7.5,24.9,16,15.8,1.2,1,14.3,27.6,0.9,1.8,2.7,0.062,0.7,-1,-0.3,0.9,10.5,0.77,0.358,0.235,0.097,0.081,0.23,0.631,0.424,0.439,0.358,0.404,0.938,0.056,51,0.169,0.385
"Chris Paul",29,"PG",34,"OKC",70,70,2208,434,887,0.489,111,304,0.365,323,583,0.554,0.552,253,279,0.907,26,323,349,472,111,11,161,158,1232,21.7,0.61,0.315,1.3,15.7,8.7,34,2.4,0.4,13.8,23.3,5.9,3,8.9,0.193,3,1.4,4.4,3.5,17.1,0.657,0.069,0.122,0.303,0.163,0.343,0.852,0.509,0.517,0.531,0.124,0.324,0,0,0.102,0.355
"Dennis Schröder",30,"PG",26,"OKC",65,2,1999,453,965,0.469,125,325,0.385,328,640,0.513,0.534,198,236,0.839,19,217,236,262,45,14,166,146,1229,16.7,0.575,0.245,1.1,11.6,6.5,21.9,1.1,0.6,13.4,27.2,1.9,1.8,3.6,0.087,1.1,-1.1,-0.1,1,14.8,0.663,0.227,0.121,0.174,0.141,0.337,0.639,0.444,0.44,0.456,0.357,0.84,0.003,3,0.105,0.529
"Evan Fournier",31,"SF",27,"ORL",66,66,2076,434,929,0.467,173,434,0.399,261,495,0.527,0.56,180,220,0.818,18,153,171,209,71,15,125,161,1221,16.4,0.595,0.237,0.9,8.2,4.4,16.6,1.7,0.7,10.9,23.9,2.9,1.7,4.6,0.106,1.4,-0.4,1,1.6,16.5,0.533,0.174,0.147,0.104,0.107,0.467,0.691,0.474,0.381,0.475,0.437,0.827,0.003,2,0.143,0.532
"Nikola Vučević",32,"C",29,"ORL",62,62,1998,493,1033,0.477,98,289,0.339,395,744,0.531,0.525,131,167,0.784,140,533,673,222,54,47,88,135,1215,21.9,0.549,0.162,7.3,29.7,18.1,19.5,1.3,2.1,7.4,25.8,3.5,2.9,6.4,0.153,3.7,0.5,4.2,3.1,12.5,0.72,0.235,0.27,0.131,0.084,0.28,0.675,0.487,0.43,0.425,0.719,0.99,0.03,27,0.031,0.778
"Ja Morant",33,"PG",20,"MEM",67,67,2074,447,937,0.477,60,179,0.335,387,758,0.511,0.509,239,308,0.776,51,208,259,488,58,18,220,110,1193,17.4,0.556,0.329,2.6,10.4,6.6,35.2,1.3,0.8,17,25.9,2.3,1.5,3.8,0.088,1.4,-1.2,0.3,1.2,9.5,0.809,0.396,0.248,0.126,0.039,0.191,0.606,0.409,0.466,0.324,0.282,0.55,0.067,49,0.101,0.5
"Lou Williams",34,"PG",33,"LAC",65,8,1864,391,936,0.418,111,315,0.352,280,621,0.451,0.477,292,339,0.861,31,170,201,365,43,12,182,80,1185,17.3,0.546,0.362,1.8,9.2,5.6,30.1,1.1,0.6,14.4,28.4,2.3,1.8,4.1,0.105,2.2,-1.4,0.7,1.3,14.8,0.663,0.193,0.183,0.145,0.142,0.337,0.575,0.409,0.368,0.421,0.207,0.64,0.005,3,0.229,0.347
"Dillon Brooks",35,"SG",24,"MEM",73,73,2112,435,1068,0.407,147,411,0.358,288,657,0.438,0.476,164,203,0.808,68,175,243,150,63,27,124,278,1181,11.3,0.51,0.19,3.5,8.6,6.1,10.5,1.4,1.1,9.7,25.2,-0.4,1.6,1.2,0.027,-2.7,-1.4,-4.1,-1.1,15.6,0.615,0.169,0.155,0.174,0.117,0.385,0.528,0.38,0.435,0.392,0.535,0.891,0.013,11,0.107,0.386
"Andrew Wiggins",36,"SF",24,"TOT",54,54,1858,437,978,0.447,111,334,0.332,326,644,0.506,0.504,190,268,0.709,66,208,274,198,45,53,132,127,1175,16.4,0.536,0.274,3.6,12.3,7.8,18.1,1.1,2.4,10.7,27.4,0.8,1.1,1.9,0.05,1.1,-1.4,-0.3,0.8,13.6,0.658,0.251,0.212,0.102,0.094,0.342,0.686,0.454,0.33,0.337,0.393,0.775,0.034,31,0.138,0.326
"Montrezl Harrell",37,"C",26,"LAC",63,2,1749,471,812,0.58,0,18,0,471,794,0.593,0.58,231,351,0.658,163,282,445,107,39,72,108,146,1173,23.2,0.607,0.432,9.9,16.3,13.2,10.3,1.1,3.6,10.1,25.7,4.4,2.5,7,0.191,2.5,0.5,2.9,2.2,4.2,0.978,0.61,0.305,0.046,0.017,0.022,0.705,0.44,0.297,0.143,0.618,NA,0.172,134,0,NA
"Joel Embiid",38,"C",25,"PHI",51,51,1506,382,801,0.477,57,172,0.331,325,629,0.517,0.512,351,435,0.807,141,452,593,152,45,65,159,174,1172,25.8,0.59,0.543,10.3,33.2,21.7,16.9,1.4,3.7,13.8,32.9,3.3,2.7,6,0.192,3.7,1,4.7,2.5,12.4,0.785,0.255,0.195,0.202,0.134,0.215,0.725,0.468,0.407,0.355,0.452,0.912,0.061,45,0.035,0.333
"Jrue Holiday",39,"SG",29,"NOP",61,61,2117,458,1006,0.455,122,346,0.353,336,660,0.509,0.516,129,182,0.709,77,216,293,408,99,48,184,145,1167,17,0.537,0.181,3.8,10.9,7.3,29.1,2.2,1.9,14.5,24.5,2,1.9,3.9,0.088,1.6,0.2,1.8,2,12.1,0.656,0.337,0.214,0.07,0.036,0.344,0.628,0.372,0.486,0.25,0.31,0.574,0.026,22,0.147,0.431
"Kristaps Porziņģis",40,"C",24,"DAL",57,57,1814,398,932,0.427,142,403,0.352,256,529,0.484,0.503,226,283,0.799,100,440,540,102,41,115,92,185,1164,20.2,0.551,0.304,5.9,25.1,15.6,8.8,1.1,5.4,8,27,2.6,2.6,5.2,0.138,1.8,0.1,1.9,1.8,16.4,0.568,0.191,0.124,0.18,0.072,0.432,0.725,0.302,0.387,0.403,0.727,0.972,0.094,78,0.04,0.375
"Danilo Gallinari",41,"PF",31,"OKC",62,62,1834,358,817,0.438,178,439,0.405,180,378,0.476,0.547,266,298,0.893,34,288,322,119,42,5,76,75,1160,19.5,0.612,0.365,2.1,16.8,9.7,10.3,1.1,0.2,7.4,24.6,4.5,1.9,6.3,0.166,4.1,-0.9,3.3,2.4,18.5,0.463,0.152,0.097,0.081,0.133,0.537,0.645,0.278,0.424,0.459,0.494,0.86,0.044,31,0.098,0.372
"Jaylen Brown",42,"SG",23,"BOS",57,57,1934,427,887,0.481,129,338,0.382,298,549,0.543,0.554,176,243,0.724,62,302,364,118,65,20,125,167,1159,16.9,0.583,0.274,3.5,16.5,10.1,9.7,1.6,1,11.2,24.7,2.3,2.6,4.9,0.123,1,-0.2,0.8,1.4,13.6,0.619,0.269,0.194,0.09,0.065,0.381,0.703,0.407,0.488,0.362,0.477,0.884,0.051,38,0.269,0.484
"Jimmy Butler",43,"SF",30,"MIA",58,58,1959,345,758,0.455,29,119,0.244,316,639,0.495,0.474,438,525,0.834,106,280,386,350,103,32,127,81,1157,23.6,0.585,0.693,6.3,15.4,11,28.1,2.6,1.6,11.4,25.1,6.3,2.7,9,0.221,4,1.5,5.4,3.7,10,0.843,0.34,0.257,0.15,0.095,0.157,0.655,0.426,0.386,0.278,0.402,0.552,0.074,55,0.193,0.217
"Domantas Sabonis",44,"PF",23,"IND",62,62,2159,458,848,0.54,17,67,0.254,441,781,0.565,0.55,214,296,0.723,189,582,771,310,47,30,170,195,1147,20.7,0.586,0.349,9.7,29.3,19.6,21.7,1.1,1.2,14.8,23.3,4.1,3.4,7.5,0.168,2,1.2,3.2,2.9,7.2,0.921,0.511,0.225,0.047,0.138,0.079,0.686,0.382,0.35,0.487,0.651,1,0.064,51,0.09,0.167
"Bam Adebayo",45,"PF",22,"MIA",72,72,2417,440,790,0.557,2,14,0.143,438,776,0.564,0.558,264,382,0.691,176,559,735,368,82,93,204,182,1146,20.3,0.598,0.484,8.5,24.9,17,24.2,1.7,3.8,17.6,21.2,4.6,3.9,8.5,0.168,1.4,2,3.4,3.3,5.8,0.982,0.481,0.301,0.144,0.056,0.018,0.726,0.445,0.404,0.227,0.715,0.5,0.219,157,0.571,0.125
"Devonte' Graham",46,"PG",24,"CHO",63,53,2211,368,963,0.382,218,585,0.373,150,378,0.397,0.495,191,233,0.82,42,170,212,471,62,15,181,115,1145,15.8,0.537,0.242,2,8.7,5.2,35.3,1.4,0.6,14.5,24.8,2.4,0.9,3.4,0.073,2.5,-2.1,0.5,1.4,19.4,0.393,0.132,0.11,0.074,0.077,0.607,0.543,0.274,0.352,0.365,0.307,0.546,0.004,4,0.063,0.432
"Kemba Walker",47,"PG",29,"BOS",56,56,1742,378,889,0.425,180,473,0.381,198,416,0.476,0.526,209,242,0.864,36,181,217,268,48,28,117,91,1145,20,0.575,0.272,2.2,11,6.7,24.2,1.3,1.5,10.5,27.2,3.9,2,5.9,0.162,4.9,-0.3,4.6,2.9,17.6,0.468,0.198,0.111,0.076,0.082,0.532,0.597,0.273,0.471,0.466,0.247,0.489,0,0,0.053,0.36
"Terry Rozier",48,"PG",25,"CHO",63,63,2164,398,941,0.423,172,423,0.407,226,518,0.436,0.514,166,190,0.874,50,226,276,259,61,10,141,126,1134,14.8,0.553,0.202,2.4,11.8,7,20.4,1.4,0.4,12.1,23.7,1.9,1.1,3,0.066,0.8,-1.2,-0.4,0.8,15.6,0.55,0.221,0.149,0.103,0.078,0.45,0.553,0.343,0.361,0.384,0.319,0.808,0.009,6,0.187,0.405
"Kyle Lowry",49,"PG",33,"TOR",58,58,2098,334,803,0.416,164,466,0.352,170,337,0.504,0.518,294,343,0.857,32,260,292,433,82,26,178,190,1126,17.7,0.59,0.427,1.6,12.8,7.3,30.6,1.9,1.2,15.7,23.1,4.2,3.3,7.5,0.171,2.2,1,3.2,2.8,18.2,0.42,0.213,0.093,0.044,0.07,0.58,0.643,0.347,0.4,0.357,0.235,0.543,0,0,0.088,0.317
"Tim Hardaway Jr.",50,"SG",27,"DAL",71,58,2091,384,884,0.434,204,513,0.398,180,371,0.485,0.55,149,182,0.819,25,207,232,137,41,5,69,125,1121,14.5,0.581,0.206,1.3,10.2,5.8,9.7,0.9,0.2,6.7,21.1,3.4,1.1,4.4,0.102,1.2,-1.4,-0.1,1,18.6,0.42,0.131,0.11,0.08,0.098,0.58,0.612,0.351,0.507,0.448,0.517,0.838,0.023,17,0.24,0.447
"Jamal Murray",51,"PG",22,"DEN",59,59,1904,408,894,0.456,112,324,0.346,296,570,0.519,0.519,163,185,0.881,45,191,236,284,67,17,127,102,1091,17.7,0.559,0.207,2.7,11.2,6.9,22.9,1.7,0.8,11.5,25.2,2.8,1.5,4.3,0.107,2,-0.8,1.2,1.5,15.5,0.638,0.188,0.135,0.139,0.176,0.362,0.667,0.43,0.468,0.471,0.47,0.67,0.037,29,0.093,0.4
"Jordan Clarkson",52,"SG",27,"TOT",71,2,1705,394,867,0.454,152,413,0.368,242,454,0.533,0.542,138,165,0.836,50,137,187,136,46,16,97,108,1078,17.3,0.574,0.19,3.3,8.7,6.1,13.2,1.3,0.8,9.4,26.3,2.4,1,3.4,0.096,2.4,-1.3,1.1,1.3,15.3,0.524,0.194,0.22,0.083,0.027,0.476,0.702,0.482,0.333,0.348,0.256,0.77,0.013,10,0.232,0.396
"De'Aaron Fox",53,"PG",22,"SAC",51,49,1634,391,815,0.48,54,185,0.292,337,630,0.535,0.513,241,342,0.705,35,161,196,348,74,25,158,145,1077,20.6,0.558,0.42,2.4,11.4,6.8,35.3,2.2,1.5,14.1,29.8,2.6,1.4,4,0.118,2.3,-0.5,1.8,1.6,10.8,0.773,0.312,0.266,0.135,0.06,0.227,0.665,0.452,0.391,0.551,0.145,0.611,0.036,23,0.135,0.16
"Harrison Barnes",54,"PF",27,"SAC",72,72,2482,365,793,0.46,102,268,0.381,263,525,0.501,0.525,214,267,0.801,77,278,355,159,43,12,88,93,1046,13.3,0.574,0.337,3.4,12.9,8.1,9.2,0.8,0.5,8.8,17.4,3.4,1.1,4.6,0.088,0,-1.3,-1.3,0.5,11.8,0.662,0.294,0.285,0.058,0.025,0.338,0.691,0.363,0.304,0.3,0.525,0.873,0.043,31,0.336,0.356
"Kelly Oubre Jr.",55,"SF",24,"PHO",56,55,1933,373,826,0.452,108,307,0.352,265,519,0.511,0.517,192,246,0.78,67,294,361,85,71,40,83,192,1046,14.9,0.56,0.298,3.8,17.1,10.4,6.6,1.7,1.8,8.2,22.4,1.7,2.1,3.8,0.093,-0.3,-0.3,-0.5,0.7,12.7,0.628,0.334,0.166,0.082,0.046,0.372,0.587,0.387,0.426,0.553,0.574,0.954,0.103,71,0.283,0.333
"Jonas Valančiūnas",56,"C",27,"MEM",70,70,1845,432,739,0.585,32,91,0.352,400,648,0.617,0.606,148,200,0.74,213,575,788,131,30,76,127,185,1044,22.2,0.631,0.271,12.4,32.2,22.5,10.9,0.8,3.6,13.3,21.5,4.2,2.8,7,0.182,2.1,0.2,2.4,2,7.2,0.877,0.424,0.359,0.068,0.027,0.123,0.735,0.543,0.34,0.45,0.588,1,0.091,63,0.143,0.231
"Hassan Whiteside",57,"C",30,"POR",67,61,2008,436,702,0.621,4,7,0.571,432,695,0.622,0.624,164,239,0.686,258,647,905,78,26,196,120,196,1040,25,0.644,0.34,13.6,33.3,23.6,5.9,0.6,8.4,12.9,19.6,5.6,3,8.5,0.204,2.5,0.7,3.2,2.6,5,0.99,0.558,0.259,0.108,0.064,0.01,0.74,0.511,0.395,0.422,0.646,1,0.188,128,0,NA
"D'Angelo Russell",58,"PG",23,"TOT",45,45,1452,360,846,0.426,158,431,0.367,202,415,0.487,0.519,161,199,0.809,17,160,177,285,48,13,147,86,1039,18.7,0.556,0.235,1.2,12.3,6.6,35.2,1.6,0.8,13.6,31.5,1.1,0.7,1.8,0.06,3.8,-1.9,1.9,1.4,19.1,0.491,0.078,0.118,0.155,0.139,0.509,0.712,0.39,0.42,0.517,0.243,0.538,0.004,3,0.081,0.429
"Paul George",59,"SF",29,"LAC",48,48,1419,343,782,0.439,157,381,0.412,186,401,0.464,0.539,190,217,0.876,24,248,272,185,68,20,125,113,1033,21.1,0.589,0.277,1.8,17.7,10,21.1,2.3,1.2,12.5,29.6,2.5,2.3,4.8,0.161,3.8,1.1,4.9,2.5,17.4,0.513,0.15,0.125,0.113,0.125,0.487,0.684,0.357,0.409,0.357,0.339,0.65,0.02,15,0.181,0.565
