"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Kenyon Martin",61,"PF",24,"NJN",73,73,2504,445,962,0.463,15,67,0.224,430,895,0.48,0.47,181,267,0.678,113,275,388,192,90,121,172,261,1086,14.5,0.503,0.278,5,12.4,8.7,13,1.9,3.5,13.7,22.4,0.6,4.2,4.9,0.093,-1,1.4,0.4,1.5,9.5,0.93,0.331,0.207,0.179,0.214,0.07,0.717,0.397,0.36,0.296,0.616,1,0.179,155,0.164,0.545
"Quentin Richardson",62,"SG",21,"LAC",81,0,2152,400,926,0.432,133,349,0.381,267,577,0.463,0.504,143,187,0.765,113,221,334,128,78,21,102,142,1076,17.4,0.534,0.202,6,11.5,8.8,10.5,1.9,0.7,9.2,23.3,4,1.6,5.6,0.125,2.7,-0.5,2.2,2.3,13.8,0.623,0.293,0.145,0.08,0.107,0.377,0.642,0.336,0.297,0.273,0.513,0.94,0.054,45,0.086,0.467
"Elden Campbell",63,"PF",33,"CHH",77,74,2156,384,794,0.484,0,2,0,384,792,0.485,0.484,306,384,0.797,133,397,530,102,60,137,138,264,1074,19.5,0.558,0.484,7,21,14,8.5,1.5,4.6,12.5,23.3,4,3.5,7.6,0.168,0.5,1.5,1.9,2.2,7.8,0.997,0.314,0.282,0.27,0.132,0.003,0.614,0.487,0.35,0.448,0.604,NA,0.076,54,0.5,0
"Corliss Williamson",64,"SF",28,"DET",78,7,1701,411,806,0.51,1,5,0.2,410,801,0.512,0.511,240,298,0.805,117,202,319,94,49,26,137,226,1063,20,0.567,0.37,8.2,13.9,11.1,11.5,1.5,1.1,12.8,29.8,3.2,1.9,5.1,0.144,0.6,-0.9,-0.3,0.7,6.5,0.994,0.442,0.243,0.195,0.114,0.006,0.626,0.5,0.357,0.359,0.612,1,0.035,23,0.6,0.333
"Raef LaFrentz",65,"C",25,"TOT",78,76,2455,421,920,0.458,104,268,0.388,317,652,0.486,0.514,105,151,0.695,176,403,579,89,55,213,94,281,1051,17.9,0.533,0.164,7.9,19.1,13.3,6.2,1.2,6.3,8.7,19.8,3.6,2.7,6.4,0.125,1,0.8,1.8,2.3,12.2,0.709,0.359,0.104,0.075,0.171,0.291,0.639,0.323,0.333,0.331,0.719,0.971,0.049,43,0.246,0.47
"Brad Miller",66,"C",25,"TOT",76,75,2263,366,733,0.499,3,7,0.429,363,726,0.5,0.501,297,383,0.775,252,369,621,152,76,41,115,244,1032,20.1,0.572,0.523,12.7,18.9,15.8,12,1.8,1.3,11.3,20.6,6,2.3,8.3,0.176,2.5,-0.2,2.3,2.5,6.5,0.99,0.472,0.209,0.196,0.113,0.01,0.618,0.34,0.41,0.458,0.617,1,0.048,32,0,NA
"Chauncey Billups",67,"PG",25,"MIN",82,54,2355,348,823,0.423,124,315,0.394,224,508,0.441,0.498,207,234,0.885,35,191,226,450,66,17,138,169,1027,17.6,0.555,0.284,1.7,9.2,5.5,29.2,1.5,0.5,13,20.4,6.1,1.5,7.6,0.156,3.1,-0.6,2.5,2.7,16.6,0.617,0.194,0.062,0.079,0.282,0.383,0.55,0.353,0.354,0.409,0.397,0.621,0.004,3,0.152,0.354
"Damon Stoudamire",68,"PG",28,"POR",75,71,2796,369,918,0.402,104,295,0.353,265,623,0.425,0.459,174,196,0.888,78,214,292,490,67,7,149,153,1016,14.7,0.506,0.214,3.2,9.1,6.1,28,1.3,0.2,12.9,18.8,4.9,1.7,6.6,0.113,1.2,-0.8,0.5,1.7,16.7,0.679,0.149,0.102,0.107,0.32,0.321,0.474,0.33,0.429,0.432,0.426,0.692,0,0,0.125,0.378
"Darrell Armstrong",69,"PG",33,"ORL",82,79,2730,347,828,0.419,139,398,0.349,208,430,0.484,0.503,182,205,0.888,83,236,319,453,157,10,175,166,1015,16.7,0.553,0.248,3.4,9.7,6.5,25.5,3,0.3,16,17.9,5,2.6,7.6,0.134,1.6,0.8,2.4,3,17,0.519,0.184,0.063,0.101,0.17,0.481,0.638,0.308,0.44,0.411,0.433,0.82,0.012,10,0.274,0.413
"Kenny Thomas",70,"PF",24,"HOU",72,71,2484,396,829,0.478,0,16,0,396,813,0.487,0.478,223,336,0.664,158,358,516,137,85,66,143,195,1015,16.4,0.52,0.405,7.2,16.7,11.9,10,1.9,1.8,12.8,20.9,2.6,1.9,4.4,0.085,-0.2,0.2,0.1,1.3,8.5,0.981,0.409,0.205,0.077,0.29,0.019,0.622,0.412,0.328,0.392,0.442,NA,0.053,41,0.25,0
"Doug Christie",71,"SG",31,"SAC",81,81,2798,338,735,0.46,90,256,0.352,248,479,0.518,0.521,206,242,0.851,74,300,374,340,160,25,164,209,972,15.2,0.578,0.329,2.9,11.2,7.1,17.2,2.9,0.6,16.3,15.6,4.4,4.2,8.6,0.148,0.3,2.2,2.4,3.1,13.7,0.652,0.336,0.063,0.045,0.208,0.348,0.652,0.283,0.242,0.431,0.589,0.956,0.083,60,0.355,0.341
"Alvin Williams",72,"PG",27,"TOR",82,82,2927,403,971,0.415,62,193,0.321,341,778,0.438,0.447,103,140,0.736,58,223,281,468,135,26,150,191,971,13.8,0.47,0.144,2.2,9,5.5,26.6,2.5,0.7,12.7,18.4,2.2,3.1,5.2,0.086,-0.5,0.8,0.3,1.7,15.3,0.801,0.189,0.078,0.133,0.401,0.199,0.516,0.487,0.434,0.393,0.493,0.742,0,0,0.181,0.457
"Ricky Davis",73,"SF",22,"CLE",82,8,1954,376,781,0.481,11,35,0.314,365,746,0.489,0.488,196,248,0.79,63,180,243,178,69,23,148,145,959,15.9,0.539,0.318,3.8,10.7,7.3,16.6,1.9,0.9,14.3,24.4,1.9,0.8,2.8,0.068,0.1,-1.1,-1,0.5,11.5,0.955,0.312,0.064,0.213,0.366,0.045,0.68,0.32,0.367,0.427,0.638,0.636,0.111,79,0.2,0.143
"Anfernee Hardaway",74,"SG",30,"PHO",80,55,2462,389,931,0.418,23,83,0.277,366,848,0.432,0.43,158,195,0.81,98,252,350,324,122,32,189,184,959,13.9,0.472,0.209,4.4,11.7,8,21.1,2.6,0.9,15.7,21.9,0.1,2.8,2.9,0.056,-1.3,0.8,-0.4,1,10.9,0.911,0.279,0.188,0.187,0.257,0.089,0.55,0.4,0.391,0.356,0.451,0.913,0.02,16,0.181,0.067
"Jason Williams",75,"PG",26,"MEM",65,65,2236,376,985,0.382,127,430,0.295,249,555,0.449,0.446,80,101,0.792,22,173,195,519,111,7,214,102,959,15.1,0.466,0.103,1.1,8.6,4.9,42,2.6,0.2,17.2,25.3,-0.6,1.5,0.9,0.02,1.2,-1.3,-0.1,1.1,18.9,0.563,0.114,0.035,0.082,0.333,0.437,0.571,0.353,0.383,0.433,0.301,0.417,0.001,1,0.116,0.36
"Matt Harpring",76,"SF",25,"PHI",81,81,2541,386,838,0.461,21,69,0.304,365,769,0.475,0.473,165,222,0.743,203,370,573,107,70,5,127,201,958,14.1,0.512,0.265,9.2,16.3,12.8,7.5,1.5,0.1,12,19.1,2.6,3.6,6.1,0.115,-0.5,-0.3,-0.8,0.8,10.1,0.918,0.35,0.117,0.208,0.242,0.082,0.631,0.398,0.385,0.36,0.775,0.952,0.011,8,0.594,0.293
"Chucky Atkins",77,"PG",27,"DET",79,62,2285,368,790,0.466,138,336,0.411,230,454,0.507,0.553,83,120,0.692,31,127,158,263,72,11,128,177,957,14.5,0.568,0.152,1.6,6.5,4.1,20.5,1.7,0.3,13.2,20,3.3,1.8,5.1,0.107,0.9,-0.6,0.2,1.3,16.4,0.575,0.246,0.039,0.067,0.223,0.425,0.562,0.419,0.358,0.506,0.335,0.949,0,0,0.295,0.434
"Mike Miller",78,"SF",21,"ORL",63,53,2123,351,802,0.438,116,303,0.383,235,499,0.471,0.51,138,181,0.762,49,224,273,198,47,23,108,145,956,15,0.542,0.226,2.6,11.9,7.2,15.2,1.1,0.8,10.9,20.9,3.1,1.3,4.5,0.101,1.3,-1,0.3,1.2,14.8,0.622,0.252,0.096,0.103,0.171,0.378,0.658,0.351,0.301,0.365,0.468,0.914,0.055,38,0.149,0.511
"David Robinson",79,"C",36,"SAS",78,78,2303,341,672,0.507,0,0,NA,341,672,0.507,0.507,269,395,0.681,191,456,647,94,86,140,104,193,951,20.3,0.562,0.588,9.9,22,16.2,7,2,4.3,10.9,19.2,5,5.1,10.1,0.211,1.6,2.2,3.9,3.4,6.7,1,0.503,0.11,0.286,0.101,0,0.636,0.351,0.396,0.353,0.677,NA,0.171,105,NA,NA
"David Wesley",80,"SG",31,"CHH",67,63,2487,364,910,0.4,85,256,0.332,279,654,0.427,0.447,138,188,0.734,44,99,143,236,74,15,119,147,951,11.3,0.479,0.207,2,4.5,3.3,16.2,1.6,0.4,10.7,20.4,1.1,1.5,2.6,0.05,-1.1,-0.9,-2.1,0,17.1,0.719,0.16,0.029,0.058,0.471,0.281,0.541,0.192,0.321,0.415,0.717,0.976,0,0,0.254,0.385
"Troy Hudson",81,"PG",25,"ORL",81,4,1854,354,815,0.434,66,187,0.353,288,628,0.459,0.475,176,201,0.876,30,115,145,255,57,6,163,119,950,15.3,0.526,0.247,1.8,7,4.4,23.4,1.6,0.2,15.3,25.8,1.5,0.9,2.5,0.064,0.2,-2,-1.8,0.1,13.5,0.771,0.275,0.109,0.107,0.28,0.229,0.536,0.416,0.425,0.412,0.288,0.758,0.002,2,0.086,0.438
"Marcus Fizer",82,"PF",23,"CHI",76,20,1963,371,848,0.438,7,41,0.171,364,807,0.451,0.442,189,283,0.668,128,299,427,120,49,24,131,186,938,14.2,0.482,0.334,7.4,18.3,12.7,11.7,1.3,0.9,11.9,25.9,-0.2,1.3,1.1,0.026,-1.1,-1.8,-3,-0.5,9.3,0.952,0.35,0.173,0.239,0.189,0.048,0.529,0.415,0.419,0.381,0.651,0.857,0.044,34,0.22,0.222
"Desmond Mason",83,"SF",24,"SEA",75,20,2420,357,769,0.464,16,59,0.271,341,710,0.48,0.475,201,237,0.848,92,259,351,104,67,27,104,170,931,13.4,0.533,0.308,4.6,12.4,8.6,6.7,1.5,0.8,10.6,18.8,3,1.6,4.7,0.093,-0.7,-0.9,-1.7,0.2,13.1,0.923,0.221,0.142,0.12,0.441,0.077,0.653,0.275,0.478,0.46,0.68,0.875,0.069,45,0.356,0.333
"Dikembe Mutombo",84,"C",35,"PHI",80,80,2907,321,641,0.501,0,0,NA,321,641,0.501,0.501,278,364,0.764,254,609,863,83,29,190,156,242,920,16,0.574,0.568,10,23.5,16.8,4.8,0.5,5,16.3,15.1,4.1,5.5,9.6,0.158,-0.5,1.2,0.7,2,5.2,1,0.413,0.39,0.187,0.009,0,0.634,0.46,0.308,0.167,0.57,NA,0.066,40,NA,NA
"Rodney Rogers",85,"SF",30,"TOT",77,8,1880,356,756,0.471,88,235,0.374,268,521,0.514,0.529,117,149,0.785,129,219,348,112,66,29,108,226,917,17,0.558,0.197,7.6,13.3,10.4,10.5,1.8,1.2,11.6,22.3,3.2,2.2,5.4,0.138,1.3,-0.1,1.3,1.6,12.8,0.689,0.327,0.102,0.114,0.147,0.311,0.571,0.403,0.488,0.486,0.627,0.977,0.026,18,0.213,0.4
"Keon Clark",86,"C",26,"TOR",81,31,2185,380,775,0.49,0,5,0,380,770,0.494,0.49,155,230,0.674,182,421,603,88,58,122,140,258,915,16.7,0.522,0.297,9.3,22.9,15.8,7.1,1.4,4.2,13.8,21.2,1.7,3.6,5.3,0.116,-1.3,0.6,-0.7,0.7,7.2,0.994,0.439,0.179,0.245,0.13,0.006,0.621,0.417,0.363,0.416,0.6,NA,0.089,63,0.4,0
"Bobby Jackson",87,"PG",28,"SAC",81,3,1750,334,754,0.443,79,219,0.361,255,535,0.477,0.495,149,184,0.81,82,169,251,164,73,11,93,145,896,17.3,0.537,0.244,5.1,10.1,7.7,14.7,2.1,0.4,10,23.1,3.2,2.2,5.4,0.148,1.8,0.4,2.1,1.8,13,0.71,0.322,0.085,0.094,0.208,0.29,0.621,0.438,0.394,0.306,0.478,0.759,0.001,1,0.525,0.443
"Larry Hughes",88,"SG",23,"GSW",73,56,2049,343,810,0.423,18,93,0.194,325,717,0.453,0.435,191,259,0.737,83,162,245,316,113,23,171,150,895,15.4,0.484,0.32,4.2,8.7,6.4,26.1,2.8,0.8,15.6,22.5,1.4,1.1,2.4,0.057,0.4,-0.1,0.3,1.2,10.4,0.885,0.316,0.205,0.128,0.236,0.115,0.66,0.319,0.394,0.325,0.378,0.722,0.04,29,0.118,0.273
"Steve Smith",89,"SG",32,"SAS",77,76,2211,310,682,0.455,116,246,0.472,194,436,0.445,0.54,159,181,0.878,45,148,193,151,54,15,108,158,895,13.9,0.588,0.265,2.4,7.4,5,11.5,1.3,0.5,12.4,18.3,4,2.4,6.4,0.139,0.8,0.1,0.9,1.6,15.1,0.639,0.198,0.104,0.16,0.177,0.361,0.667,0.408,0.339,0.314,0.402,0.897,0.012,7,0.48,0.551
"Vlade Divac",90,"C",33,"SAC",80,80,2420,338,716,0.472,3,13,0.231,335,703,0.477,0.474,209,340,0.615,205,466,671,297,79,94,158,229,888,17,0.513,0.475,9.2,20.2,14.8,17.9,1.6,2.6,15.4,18.4,3.1,4.2,7.3,0.145,0.7,2.1,2.8,2.9,6.2,0.982,0.455,0.289,0.085,0.152,0.018,0.571,0.425,0.328,0.376,0.537,1,0.059,40,0.231,0
"Michael Olowokandi",91,"C",26,"LAC",80,79,2568,384,886,0.433,0,0,NA,384,886,0.433,0.433,117,188,0.622,164,547,711,90,55,145,175,217,885,12.4,0.457,0.212,7.3,23.8,15.7,5.8,1.1,3.9,15.3,20.1,-1.9,3.5,1.6,0.029,-3.1,0.3,-2.8,-0.5,7.6,1,0.184,0.527,0.254,0.035,0,0.62,0.456,0.284,0.194,0.549,NA,0.058,49,NA,NA
"Pat Garrity",92,"PF",25,"ORL",80,43,2406,327,767,0.426,169,396,0.427,158,371,0.426,0.537,61,73,0.836,77,261,338,99,61,28,68,230,884,12.3,0.553,0.095,3.6,12.2,7.8,6.4,1.3,0.8,7.8,16.1,3.4,1.7,5.1,0.101,0.3,-0.8,-0.6,0.9,20.6,0.484,0.048,0.037,0.056,0.343,0.516,0.514,0.429,0.256,0.441,0.772,0.982,0.007,4,0.21,0.41
"Morris Peterson",93,"SF",24,"TOR",63,56,1988,336,768,0.438,84,231,0.364,252,537,0.469,0.492,127,169,0.751,91,132,223,153,73,11,86,174,883,15.3,0.524,0.22,5.1,7.9,6.4,13.5,2,0.4,9.3,21.3,3.2,1.7,4.9,0.119,0.9,-0.2,0.7,1.4,14.2,0.699,0.275,0.079,0.112,0.233,0.301,0.597,0.426,0.267,0.43,0.643,0.869,0.02,14,0.294,0.412
"Andrei Kirilenko",94,"SF",20,"UTA",82,40,2151,285,633,0.45,25,100,0.25,260,533,0.488,0.47,285,371,0.768,149,253,402,94,116,159,108,156,880,18.8,0.553,0.586,8.3,14.2,11.2,7.4,2.9,5.9,11.9,19,4,3.3,7.3,0.164,1.8,1.9,3.7,3.1,7.5,0.842,0.586,0.076,0.071,0.109,0.158,0.601,0.208,0.133,0.304,0.677,0.88,0.174,101,0.25,0.16
"Derrick Coleman",95,"PF",34,"PHI",58,58,2080,331,735,0.45,28,83,0.337,303,652,0.465,0.469,185,227,0.815,167,342,509,98,42,51,119,158,875,16.2,0.524,0.309,9.2,18.5,13.9,8.5,1.1,1.9,12.5,21,2.7,3.2,5.9,0.135,0.8,0.1,0.9,1.5,9.4,0.887,0.35,0.184,0.245,0.109,0.113,0.661,0.37,0.306,0.35,0.597,0.964,0.059,39,0.145,0.083
"Tim Thomas",96,"SF",24,"MIL",74,22,1987,316,753,0.42,95,291,0.326,221,462,0.478,0.483,142,179,0.793,64,236,300,105,65,32,127,200,869,13.1,0.522,0.238,3.9,13.1,8.7,8.7,1.7,1.2,13.2,22.6,0.8,1.3,2.2,0.052,-1,-1.2,-2.3,-0.1,14.3,0.614,0.272,0.09,0.154,0.097,0.386,0.615,0.426,0.388,0.288,0.67,1,0.065,46,0.275,0.35
"Danny Fortson",97,"PF",25,"GSW",77,76,2216,309,722,0.428,1,4,0.25,308,718,0.429,0.429,245,308,0.795,290,609,899,127,44,17,160,255,864,15.9,0.504,0.427,13.7,30.3,21.8,9.3,1,0.5,15.7,19.3,2.5,2.1,4.5,0.098,-0.2,-1.8,-2,0,9.3,0.994,0.301,0.234,0.162,0.298,0.006,0.558,0.284,0.462,0.395,0.545,1,0.003,2,0,NA
"Donyell Marshall",98,"SF",28,"UTA",58,42,1750,343,661,0.519,13,42,0.31,330,619,0.533,0.529,160,226,0.708,158,285,443,101,50,67,124,150,859,19.2,0.565,0.342,10.8,19.7,15.2,10.9,1.5,3,14,22.8,3,2.1,5,0.138,1.9,-0.1,1.7,1.6,5.7,0.936,0.579,0.189,0.071,0.097,0.064,0.663,0.32,0.319,0.328,0.721,1,0.135,81,0.405,0.235
"Jamal Mashburn",99,"SF",29,"CHH",40,40,1601,303,744,0.407,41,112,0.366,262,632,0.415,0.435,211,241,0.876,31,211,242,171,45,6,110,80,858,16.9,0.505,0.324,2.2,15,8.6,19.7,1.5,0.3,11.5,27.4,1.8,1.6,3.4,0.101,1.7,-0.6,1.1,1.3,14,0.849,0.149,0.129,0.258,0.313,0.151,0.55,0.396,0.391,0.378,0.397,0.951,0.005,4,0.152,0.471
"Lee Nailon",100,"SF",26,"CHH",79,41,1912,369,764,0.483,1,2,0.5,368,762,0.483,0.484,112,150,0.747,103,188,291,94,59,17,96,175,851,14.4,0.513,0.196,6.2,11.2,8.7,9.1,1.7,0.6,10.4,22.1,1.7,1.7,3.5,0.087,-0.9,-0.6,-1.5,0.3,9.7,0.997,0.283,0.209,0.22,0.285,0.003,0.648,0.456,0.387,0.413,0.707,1,0.038,29,0.5,1
"Ruben Patterson",101,"SF",26,"POR",75,13,1765,319,619,0.515,9,36,0.25,310,583,0.532,0.523,192,274,0.701,155,143,298,107,79,37,114,140,839,18.8,0.567,0.443,10.2,9.6,9.9,10.5,2.4,1.6,13.4,22.1,3.7,1.9,5.6,0.151,2,0.2,2.1,1.8,5.6,0.942,0.622,0.149,0.04,0.131,0.058,0.66,0.326,0.12,0.284,0.561,0.889,0.137,80,0.139,0.2
"Chris Whitney",102,"PG",30,"WAS",82,81,2171,274,656,0.418,131,323,0.406,143,333,0.429,0.518,154,175,0.88,11,141,152,314,72,6,85,182,833,15.6,0.568,0.267,0.6,7.6,4.1,23.4,1.8,0.2,10.4,17.4,5.4,1.1,6.5,0.143,1.8,-0.3,1.5,2,20.4,0.508,0.043,0.043,0.087,0.335,0.492,0.429,0.429,0.263,0.473,0.678,0.794,0,0,0.223,0.389
"Voshon Lenard",103,"SG",28,"DEN",71,19,1665,315,769,0.41,89,240,0.371,226,529,0.427,0.467,94,120,0.783,38,145,183,130,59,25,91,105,813,14.5,0.495,0.156,2.5,10.4,6.3,14.3,1.9,1.1,10,24.5,0.9,0.8,1.7,0.049,0.9,-0.8,0.1,0.9,15.9,0.688,0.152,0.092,0.156,0.287,0.312,0.624,0.282,0.425,0.371,0.544,0.888,0,0,0.413,0.384
"Hedo Türkoğlu",104,"SF",22,"SAC",80,10,1970,290,687,0.422,63,171,0.368,227,516,0.44,0.468,167,230,0.726,63,300,363,163,57,31,81,184,810,14.2,0.514,0.335,3.5,16,9.8,12.2,1.5,1,9.3,19.2,2.5,2.7,5.2,0.127,0.1,0.7,0.8,1.4,14.2,0.751,0.217,0.114,0.146,0.275,0.249,0.523,0.372,0.41,0.418,0.471,0.905,0.031,20,0.199,0.382
"Stromile Swift",105,"PF",22,"MEM",68,14,1805,293,611,0.48,0,3,0,293,608,0.482,0.48,217,305,0.711,161,269,430,50,53,113,122,178,803,17.2,0.539,0.499,10,16.6,13.3,5,1.5,4.3,14.1,21.8,1.7,2,3.7,0.099,-1.1,0,-1,0.4,5.4,0.995,0.489,0.273,0.131,0.101,0.005,0.639,0.323,0.363,0.306,0.662,NA,0.216,112,0,NA
"Nazr Mohammed",106,"C",24,"ATL",82,73,2168,329,713,0.461,0,1,0,329,712,0.462,0.461,137,222,0.617,242,409,651,33,63,61,118,252,795,14,0.49,0.311,12.7,21.6,17.1,2.6,1.5,2.1,12.7,19.4,0.9,2.4,3.3,0.072,-2.2,-1.6,-3.8,-1,5.8,0.999,0.471,0.236,0.224,0.067,0.001,0.583,0.333,0.4,0.271,0.626,NA,0.097,58,0,NA
"Rod Strickland",107,"PG",35,"MIA",76,64,2294,316,714,0.443,8,26,0.308,308,688,0.448,0.448,154,201,0.766,49,183,232,463,82,11,159,114,794,15.6,0.495,0.282,2.5,9.2,5.9,35.7,2,0.4,16.5,20,1.9,3,4.9,0.103,0.5,0.2,0.7,1.6,12,0.964,0.266,0.09,0.216,0.392,0.036,0.642,0.406,0.383,0.361,0.315,0.75,0,0,0.154,0.5
"Anthony Mason",108,"PF",35,"MIL",82,82,3143,316,626,0.505,1,1,1,315,625,0.504,0.506,154,221,0.697,124,522,646,346,57,22,130,187,787,12.9,0.544,0.353,4.8,18.3,11.9,16.6,1,0.5,15.2,12.7,4.4,2,6.4,0.097,-0.3,-0.2,-0.6,1.1,5.9,0.998,0.383,0.337,0.236,0.042,0.002,0.529,0.531,0.419,0.538,0.53,1,0.005,3,0,NA
"Derek Fisher",109,"PG",27,"LAL",70,35,1974,274,666,0.411,144,349,0.413,130,317,0.41,0.52,94,111,0.847,15,131,146,181,66,9,62,121,786,14,0.55,0.167,0.8,7.2,4.1,13.9,1.7,0.3,8,17.6,3.7,1.8,5.5,0.134,1.1,0,1.1,1.5,20,0.476,0.081,0.039,0.068,0.288,0.524,0.426,0.077,0.467,0.438,0.585,0.917,0.002,0,0.289,0.515
"James Posey",110,"SF",25,"DEN",73,63,2238,277,736,0.376,67,237,0.283,210,499,0.421,0.422,161,203,0.793,109,320,429,180,114,39,127,224,782,12.9,0.474,0.276,5.3,17.1,10.9,13.1,2.7,1.3,13.3,19.1,0.6,2.2,2.7,0.058,-1.5,0.7,-0.8,0.7,14.1,0.678,0.283,0.076,0.084,0.235,0.322,0.553,0.357,0.29,0.329,0.71,0.94,0.092,56,0.549,0.338
"Darius Miles",111,"SF",20,"LAC",82,6,2227,309,642,0.481,3,19,0.158,306,623,0.491,0.484,158,255,0.62,109,344,453,184,71,103,160,184,779,14.4,0.516,0.397,5.6,17.3,11.5,13.5,1.7,3.2,17.5,18.5,0.8,2.6,3.4,0.074,-0.7,1.3,0.6,1.5,7.7,0.97,0.444,0.188,0.131,0.206,0.03,0.656,0.38,0.262,0.379,0.621,0.333,0.196,113,0.105,0.5
"Bob Sura",112,"PG",28,"GSW",78,5,1780,250,590,0.424,42,133,0.316,208,457,0.455,0.459,236,328,0.72,89,167,256,275,88,17,133,160,778,17.1,0.53,0.556,5.2,10.3,7.7,25,2.5,0.6,15.3,20.5,3.2,0.9,4.1,0.111,1.6,0,1.6,1.6,9.2,0.775,0.451,0.19,0.046,0.088,0.225,0.632,0.196,0.185,0.25,0.346,0.738,0.029,16,0.195,0.577
"Vin Baker",113,"C",30,"SEA",55,41,1710,315,649,0.485,1,8,0.125,314,641,0.49,0.486,143,226,0.633,168,182,350,72,22,36,127,197,774,14.1,0.517,0.348,11.8,12.3,12.1,7,0.7,1.6,14.5,23.8,1.3,0.9,2.2,0.061,-1.4,-2.3,-3.7,-0.7,6.8,0.988,0.453,0.256,0.092,0.186,0.012,0.626,0.367,0.4,0.372,0.65,1,0.054,34,0.25,0.5
"Malik Rose",114,"PF",27,"SAS",82,1,1725,293,633,0.463,1,12,0.083,292,621,0.47,0.464,185,257,0.72,172,320,492,61,70,42,140,208,772,16.4,0.517,0.406,11.9,20.6,16.4,6.3,2.2,1.7,15.8,23.9,1,3.4,4.4,0.123,-1.6,0.3,-1.3,0.3,8.2,0.981,0.417,0.152,0.229,0.183,0.019,0.614,0.375,0.372,0.345,0.61,1,0.101,57,0.333,0.25
"Michael Redd",115,"SG",22,"MIL",67,8,1417,294,609,0.483,88,198,0.444,206,411,0.501,0.555,91,115,0.791,77,147,224,91,42,7,57,96,767,20,0.581,0.189,6.6,11.4,9.1,11.5,1.6,0.4,8,23.7,3.9,0.7,4.6,0.155,4.1,-1.6,2.5,1.6,14.2,0.675,0.251,0.108,0.133,0.182,0.325,0.647,0.424,0.444,0.387,0.612,0.932,0.013,8,0.414,0.488
"Joe Smith",116,"C",26,"MIN",72,63,1922,297,581,0.511,2,3,0.667,295,578,0.51,0.513,171,206,0.83,152,301,453,82,39,59,86,250,767,16,0.571,0.355,9.3,17.9,13.6,6.6,1.1,2.3,11.4,17.8,4.1,2,6.1,0.153,-0.2,0,-0.2,0.9,9.3,0.995,0.324,0.198,0.16,0.313,0.005,0.665,0.426,0.495,0.412,0.637,1,0.084,44,0,NA
"Derek Anderson",117,"SG",27,"POR",70,27,1860,247,612,0.404,85,228,0.373,162,384,0.422,0.473,178,208,0.856,47,142,189,216,68,8,87,113,757,15.5,0.538,0.34,2.9,9.1,6,18.6,2,0.3,11,19.4,3.8,1.5,5.3,0.137,1.4,0.2,1.6,1.7,16.2,0.627,0.229,0.049,0.069,0.283,0.373,0.536,0.233,0.357,0.376,0.654,0.882,0.049,27,0.241,0.455
"Antonio Daniels",118,"SG",26,"SAS",82,13,2175,269,612,0.44,57,196,0.291,212,416,0.51,0.486,158,210,0.752,23,153,176,228,48,12,70,104,753,13.4,0.534,0.343,1.3,7.8,4.7,17.2,1.2,0.4,9,16.6,3.7,2.3,5.9,0.131,0.2,0.2,0.4,1.3,13.8,0.68,0.275,0.109,0.132,0.163,0.32,0.702,0.433,0.358,0.36,0.528,0.825,0.057,32,0.316,0.403
"Jamaal Tinsley",119,"PG",23,"IND",80,78,2442,289,760,0.38,42,175,0.24,247,585,0.422,0.408,131,186,0.704,78,220,298,647,138,40,270,248,751,13.4,0.446,0.245,3.7,9.9,6.9,42.8,3,1.2,24.3,20.7,-1.3,2.9,1.7,0.033,-0.6,0.2,-0.4,1,12.9,0.77,0.246,0.205,0.12,0.199,0.23,0.513,0.34,0.396,0.411,0.377,0.881,0,0,0.137,0.292
"Dale Davis",120,"C",32,"POR",78,77,2447,296,580,0.51,0,0,NA,296,580,0.51,0.51,150,212,0.708,262,426,688,96,62,83,62,193,742,16.6,0.551,0.366,12.4,20.7,16.5,6.2,1.4,2.6,8.4,13.7,5.4,3.1,8.5,0.168,1,0.1,1.1,1.9,5.8,1,0.507,0.166,0.262,0.066,0,0.629,0.375,0.428,0.263,0.645,NA,0.167,96,NA,NA
"Richard Jefferson",121,"SF",21,"NJN",79,9,1917,270,591,0.457,13,56,0.232,257,535,0.48,0.468,189,265,0.713,85,208,293,140,64,48,107,211,742,13.4,0.524,0.448,4.9,12.2,8.6,11.7,1.7,1.8,13.1,19.1,1.8,2.9,4.7,0.117,-1.3,0.9,-0.4,0.8,10.1,0.905,0.423,0.081,0.103,0.298,0.095,0.58,0.479,0.311,0.398,0.63,0.923,0.129,64,0.411,0.261
"Jon Barry",122,"SG",32,"DET",82,6,1985,255,522,0.489,121,258,0.469,134,264,0.508,0.604,108,116,0.931,42,192,234,274,94,20,111,134,739,17.7,0.645,0.222,2.5,11.3,6.9,23.2,2.5,0.7,16.2,16.2,5,2.5,7.5,0.18,2.6,1.3,3.9,3,17.7,0.506,0.188,0.034,0.079,0.207,0.494,0.633,0.333,0.439,0.444,0.552,0.777,0.002,1,0.295,0.474
