"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Keith Van Horn",21,"PF",24,"NJN",80,80,2782,559,1257,0.445,84,228,0.368,475,1029,0.462,0.478,333,393,0.847,200,476,676,158,64,60,245,258,1535,18.1,0.537,0.313,7.7,19.7,13.5,10.3,1.2,1.5,14.6,26.8,3.2,2.4,5.5,0.096,1.2,-1.5,-0.3,1.2,12.1,0.819,0.302,0.237,0.119,0.16,0.181,0.645,0.359,0.293,0.393,0.512,1,0.08,93,0.206,0.404
"Latrell Sprewell",22,"SF",29,"NYK",82,82,3276,568,1305,0.435,44,127,0.346,524,1178,0.445,0.452,344,397,0.866,49,300,349,332,109,22,226,184,1524,15.7,0.515,0.304,1.8,10.5,6.3,18.2,1.8,0.5,13.2,24.7,2.5,4.1,6.6,0.097,0.5,0.5,1,2.5,13.1,0.903,0.2,0.157,0.269,0.277,0.097,0.609,0.332,0.376,0.457,0.349,0.841,0.025,29,0.276,0.4
"Sam Cassell",23,"PG",30,"MIL",81,81,2899,545,1170,0.466,26,90,0.289,519,1080,0.481,0.477,390,445,0.876,69,232,301,729,102,8,267,255,1506,21.1,0.551,0.38,2.8,9.3,6.1,41.1,1.8,0.2,16.4,25,8.4,0.8,9.2,0.152,3.6,-1.4,2.2,3.1,13.4,0.923,0.158,0.111,0.379,0.274,0.077,0.589,0.4,0.459,0.48,0.237,0.615,0,0,0.189,0.471
"Michael Dickerson",24,"SG",24,"VAN",82,82,3103,554,1270,0.436,119,291,0.409,435,979,0.444,0.483,269,324,0.83,78,201,279,208,116,45,165,226,1496,15.6,0.53,0.255,3,7.8,5.4,12.2,2,1,10.5,23.1,4.5,1,5.5,0.085,1,-1,0,1.6,13.5,0.771,0.227,0.15,0.146,0.249,0.229,0.667,0.305,0.303,0.408,0.637,0.924,0.049,56,0.388,0.442
"Kobe Bryant",25,"SG",21,"LAL",66,62,2524,554,1183,0.468,46,144,0.319,508,1039,0.489,0.488,331,403,0.821,108,308,416,323,106,62,182,220,1485,21.7,0.546,0.341,4.6,12.9,8.8,22.4,2.2,1.7,11.8,26.8,6.1,4.5,10.6,0.202,3.5,1.6,5.1,4.5,12.8,0.878,0.25,0.17,0.194,0.265,0.122,0.706,0.358,0.397,0.435,0.429,0.652,0.072,82,0.069,0.2
"Clifford Robinson",26,"SF",33,"PHO",80,67,2839,530,1142,0.464,120,324,0.37,410,818,0.501,0.517,298,381,0.782,105,254,359,224,90,61,166,239,1478,17.3,0.564,0.334,4.2,9.8,7,13.3,1.6,1.5,11.2,22.9,5.7,3.9,9.6,0.162,2.1,0.4,2.5,3.2,13.8,0.716,0.206,0.208,0.158,0.144,0.284,0.66,0.382,0.444,0.509,0.729,0.983,0.033,36,0.191,0.468
"Reggie Miller",27,"SG",34,"IND",81,81,2987,466,1041,0.448,165,404,0.408,301,637,0.473,0.527,373,406,0.919,50,189,239,187,85,25,129,126,1470,17.3,0.603,0.39,2,6.8,4.5,10.2,1.5,0.6,9.6,20.5,8,2,10.1,0.162,3,-0.3,2.7,3.6,17,0.612,0.115,0.101,0.149,0.247,0.388,0.683,0.4,0.368,0.467,0.631,0.855,0.004,4,0.354,0.476
"Shawn Kemp",28,"C",30,"CLE",82,82,2492,484,1160,0.417,2,6,0.333,482,1154,0.418,0.418,493,635,0.776,231,494,725,138,100,96,291,371,1463,17.2,0.508,0.547,10.2,22.4,16.3,10,2,2.8,16.8,30.2,0.2,3.8,4,0.077,-1.8,-0.3,-2.1,0,8.5,0.995,0.408,0.205,0.159,0.222,0.005,0.552,0.265,0.319,0.384,0.703,0.5,0.084,93,0,NA
"Jalen Rose",29,"SF",27,"IND",80,80,2978,563,1196,0.471,77,196,0.393,486,1000,0.486,0.503,254,307,0.827,42,345,387,320,84,49,188,234,1457,16.7,0.547,0.257,1.6,12.5,7.3,18.4,1.5,1.1,12.4,23.2,4.4,2.9,7.3,0.118,1.2,0.2,1.4,2.5,13.7,0.836,0.127,0.204,0.207,0.298,0.164,0.625,0.52,0.395,0.466,0.527,0.948,0.015,16,0.367,0.389
"Eddie Jones",30,"SG",28,"CHH",72,72,2807,478,1119,0.427,128,341,0.375,350,778,0.45,0.484,362,419,0.864,81,262,343,305,192,49,160,176,1446,19.9,0.555,0.374,3.3,10.3,6.9,19,3.5,1.2,10.9,23.4,5.7,4.4,10.1,0.172,2.9,2,4.9,4.9,15.7,0.695,0.226,0.081,0.144,0.244,0.305,0.632,0.363,0.311,0.392,0.534,0.961,0.04,41,0.229,0.346
"Dirk Nowitzki",31,"PF",21,"DAL",82,81,2938,515,1118,0.461,116,306,0.379,399,812,0.491,0.513,289,348,0.83,102,430,532,203,63,68,141,256,1435,17.5,0.564,0.311,3.8,15.6,9.7,10.9,1.1,1.6,10,21.2,6.1,1.9,8.1,0.132,2.1,-0.5,1.6,2.6,15.7,0.726,0.145,0.097,0.201,0.284,0.274,0.704,0.333,0.404,0.498,0.667,0.966,0.03,33,0.245,0.453
"Paul Pierce",32,"SF",22,"BOS",73,72,2583,486,1099,0.442,96,280,0.343,390,819,0.476,0.486,359,450,0.798,83,313,396,221,152,62,178,237,1427,19.8,0.55,0.409,3.5,14.6,8.7,14.6,3,1.8,12.1,24.8,5.2,3,8.2,0.152,3,0.9,3.9,3.9,13.9,0.745,0.214,0.156,0.142,0.234,0.255,0.643,0.374,0.404,0.436,0.495,0.938,0.055,57,0.229,0.313
"David Robinson",33,"C",34,"SAS",80,80,2557,528,1031,0.512,0,2,0,528,1029,0.513,0.512,371,511,0.726,193,577,770,142,97,183,164,247,1427,24.6,0.568,0.496,9,24.5,17.1,10.3,2,4.9,11.6,25.6,6.2,6.4,12.7,0.238,3.1,2.7,5.8,5,8.6,0.998,0.347,0.215,0.279,0.156,0.002,0.715,0.347,0.406,0.484,0.712,NA,0.112,106,0.5,0
"Steve Francis",34,"PG",22,"HOU",77,77,2776,497,1117,0.445,107,310,0.345,390,807,0.483,0.493,287,365,0.786,152,257,409,507,118,29,306,231,1388,18.4,0.543,0.327,6.3,10.2,8.3,31.6,2.2,0.7,19.3,25,4.4,2,6.4,0.111,2.7,-0.6,2,2.8,14.1,0.722,0.332,0.114,0.09,0.187,0.278,0.644,0.236,0.29,0.44,0.303,0.411,0.094,96,0.103,0.406
"Darrell Armstrong",35,"PG",31,"ORL",82,82,2590,484,1119,0.433,137,403,0.34,347,716,0.485,0.494,225,247,0.911,65,205,270,501,169,9,248,137,1330,19.5,0.542,0.221,2.7,8.6,5.7,31.4,3.2,0.2,16.8,23.9,4.6,3.4,8,0.149,3.6,0.9,4.5,4.3,16.9,0.64,0.197,0.055,0.133,0.256,0.36,0.577,0.311,0.389,0.5,0.331,0.577,0.02,19,0.112,0.311
"Jamal Mashburn",36,"SF",27,"MIA",76,76,2828,515,1158,0.445,112,278,0.403,403,880,0.458,0.493,186,239,0.778,64,317,381,298,79,14,180,215,1328,15.4,0.526,0.206,2.8,12.4,7.8,18.6,1.5,0.4,12.5,23.8,3.1,3.2,6.4,0.109,0.9,-0.4,0.5,1.8,14.7,0.76,0.155,0.155,0.201,0.249,0.24,0.65,0.358,0.408,0.441,0.462,0.991,0.007,8,0.403,0.482
"Rasheed Wallace",37,"PF",25,"POR",81,77,2845,542,1045,0.519,8,50,0.16,534,995,0.537,0.522,233,331,0.704,129,437,566,142,87,107,157,216,1325,18.1,0.556,0.317,5.6,17.2,11.7,8.7,1.6,2.8,11.6,21.9,4.6,4.7,9.3,0.156,1.2,1,2.2,3,10.9,0.952,0.307,0.24,0.136,0.269,0.048,0.71,0.45,0.444,0.463,0.747,1,0.166,148,0.1,0
"Jim Jackson",38,"SF",29,"ATL",79,76,2767,507,1235,0.411,117,303,0.386,390,932,0.418,0.458,186,212,0.877,101,293,394,230,57,10,185,167,1317,14.3,0.496,0.172,4,11.6,7.8,14.5,1.1,0.2,12.2,24.2,2.1,0.7,2.8,0.049,1,-1.8,-0.8,0.8,16,0.755,0.114,0.123,0.214,0.304,0.245,0.567,0.296,0.364,0.451,0.5,0.838,0.003,3,0.221,0.537
"Vin Baker",39,"C",28,"SEA",79,75,2849,514,1129,0.455,2,8,0.25,512,1121,0.457,0.456,281,412,0.682,227,378,605,148,47,66,213,288,1311,14,0.5,0.365,8.6,14.7,11.6,8.6,0.8,1.6,14,23.6,1.2,2.2,3.5,0.059,-1.6,-1.5,-3,-0.7,10.3,0.993,0.247,0.292,0.146,0.307,0.007,0.609,0.439,0.279,0.435,0.613,1,0.026,28,0,NA
"Mitch Richmond",40,"SG",34,"WAS",74,69,2397,447,1049,0.426,93,241,0.386,354,808,0.438,0.47,298,340,0.876,37,176,213,185,110,13,154,191,1285,16.5,0.536,0.324,1.8,8.6,5.1,13.5,2.4,0.4,11.4,25,3.8,1.4,5.2,0.104,1.3,-0.2,1.1,1.9,15.3,0.77,0.161,0.098,0.175,0.336,0.23,0.598,0.35,0.337,0.44,0.528,0.871,0.002,2,0.178,0.465
"Cuttino Mobley",41,"SG",24,"HOU",81,8,2496,437,1016,0.43,104,292,0.356,333,724,0.46,0.481,299,353,0.847,59,229,288,208,87,32,186,171,1277,16,0.545,0.347,2.7,10.1,6.5,14.3,1.8,0.8,13.7,23.9,3.6,1.6,5.2,0.099,0.7,-0.8,-0.1,1.2,14.6,0.713,0.309,0.118,0.078,0.208,0.287,0.602,0.35,0.241,0.393,0.36,0.837,0.04,39,0.161,0.362
"Nick Van Exel",42,"PG",28,"DEN",79,79,2950,473,1213,0.39,133,401,0.332,340,812,0.419,0.445,196,240,0.817,34,277,311,714,68,11,221,148,1275,16,0.483,0.198,1.2,10.3,5.7,39.7,1.2,0.3,14.4,22.7,3.7,1.2,4.9,0.079,2,-2.2,-0.2,1.3,16,0.669,0.143,0.178,0.147,0.202,0.331,0.543,0.403,0.354,0.392,0.188,0.474,0.001,1,0.152,0.328
"Glen Rice",43,"SF",32,"LAL",80,80,2530,421,980,0.43,84,229,0.367,337,751,0.449,0.472,346,396,0.874,56,271,327,176,47,12,114,179,1272,16.2,0.551,0.404,2.4,11.3,6.9,11.1,1,0.3,9,22,5.7,3.2,9,0.17,1.2,-0.3,0.9,1.8,15.9,0.766,0.127,0.147,0.157,0.336,0.234,0.613,0.34,0.396,0.459,0.599,0.952,0.023,20,0.148,0.265
"Lamar Odom",44,"SF",20,"LAC",76,70,2767,449,1024,0.438,59,164,0.36,390,860,0.453,0.467,302,420,0.719,159,436,595,317,91,95,258,291,1259,16.8,0.521,0.41,6.2,18.2,12,20.2,1.7,2.3,17.6,23.5,1.7,1.5,3.2,0.055,0.8,-0.2,0.6,1.8,11.1,0.84,0.324,0.304,0.119,0.093,0.16,0.584,0.412,0.311,0.316,0.315,0.678,0.035,34,0.079,0.308
"Derrick Coleman",45,"PF",32,"CHH",74,64,2347,446,979,0.456,51,141,0.362,395,838,0.471,0.482,296,377,0.785,124,508,632,175,34,130,173,195,1239,18.9,0.541,0.385,6.1,23.8,15.1,13.5,0.7,3.8,13.1,25.2,2.7,3.8,6.5,0.133,1.2,0.5,1.6,2.2,12,0.856,0.21,0.224,0.273,0.149,0.144,0.718,0.42,0.378,0.37,0.714,0.882,0.073,68,0.121,0.353
"Larry Hughes",46,"SG",21,"TOT",82,37,2324,459,1147,0.4,29,125,0.232,430,1022,0.421,0.413,279,377,0.74,113,236,349,205,115,28,195,191,1226,14.7,0.467,0.329,5,11.4,8.1,15.8,2.5,0.9,12.9,27.8,-0.5,2.2,1.7,0.036,-0.3,-0.6,-0.9,0.7,12.4,0.891,0.191,0.214,0.255,0.232,0.109,0.703,0.314,0.305,0.414,0.519,0.828,0.046,50,0.112,0.429
"Steve Smith",47,"SG",30,"POR",82,81,2689,420,900,0.467,96,241,0.398,324,659,0.492,0.52,289,340,0.85,123,190,313,209,71,31,117,214,1225,17.3,0.584,0.378,5.7,7.9,6.8,12.8,1.4,0.9,10,20,7.7,2.7,10.4,0.186,2.8,0.1,2.9,3.3,14.7,0.732,0.216,0.157,0.163,0.197,0.268,0.649,0.411,0.435,0.429,0.481,0.833,0.016,14,0.295,0.465
"Juwan Howard",48,"PF",26,"WAS",82,82,2909,509,1108,0.459,0,7,0,509,1101,0.462,0.459,202,275,0.735,132,338,470,247,67,21,225,299,1220,12.3,0.496,0.248,5.2,13.5,9.3,14.5,1.2,0.5,15.5,22.2,0.5,1.3,1.9,0.031,-1.4,-1.4,-2.8,-0.6,9.5,0.994,0.188,0.31,0.393,0.104,0.006,0.591,0.446,0.439,0.365,0.611,NA,0.029,29,0,NA
"Tracy McGrady",49,"SF",20,"TOR",79,34,2462,459,1018,0.451,18,65,0.277,441,953,0.463,0.46,277,392,0.707,188,313,501,263,90,151,160,201,1213,20,0.509,0.385,8.3,14.7,11.4,18.8,1.9,4.3,11.8,24.3,3.7,2.9,6.6,0.129,2.6,0.9,3.5,3.4,11.9,0.936,0.308,0.16,0.183,0.285,0.064,0.627,0.337,0.36,0.421,0.59,0.833,0.107,97,0.138,0.444
"Terrell Brandon",50,"PG",29,"MIN",71,71,2587,486,1042,0.466,53,132,0.402,433,910,0.476,0.492,187,208,0.899,44,194,238,629,134,30,184,158,1212,20.8,0.535,0.2,2,8.8,5.4,39.1,2.7,0.8,14,23,5.8,2.8,8.6,0.159,3.9,0.3,4.3,4.1,16.3,0.873,0.142,0.06,0.178,0.493,0.127,0.568,0.413,0.405,0.482,0.45,0.849,0.001,1,0.121,0.438
"Mike Bibby",51,"PG",21,"VAN",82,82,3155,459,1031,0.445,77,212,0.363,382,819,0.466,0.483,195,250,0.78,73,233,306,665,132,15,247,171,1190,16.7,0.521,0.242,2.8,8.9,5.8,36.2,2.2,0.3,17.8,20,4.5,1.1,5.6,0.086,1.9,-1.3,0.6,2.1,15.2,0.794,0.176,0.115,0.104,0.4,0.206,0.547,0.37,0.477,0.456,0.288,0.948,0.002,2,0.132,0.5
"Lamond Murray",52,"SF",26,"CLE",74,72,2365,460,1019,0.451,51,139,0.367,409,880,0.465,0.476,204,268,0.761,127,296,423,132,105,36,184,208,1175,14.9,0.517,0.263,5.9,14.2,10,10.1,2.2,1.1,13.9,24.3,0.7,2.6,3.3,0.067,0,-0.3,-0.3,1,13,0.864,0.279,0.104,0.134,0.346,0.136,0.613,0.425,0.321,0.414,0.631,0.882,0.095,86,0.353,0.388
"Bryon Russell",53,"SF",29,"UTA",82,70,2900,408,914,0.446,106,268,0.396,302,646,0.467,0.504,237,316,0.75,99,328,427,158,128,23,101,255,1159,15.1,0.55,0.346,4.3,13.5,9,8.9,2.4,0.6,8.8,18.4,5.1,3.7,8.8,0.146,0.9,0.8,1.7,2.7,15.3,0.707,0.299,0.083,0.055,0.27,0.293,0.626,0.289,0.28,0.385,0.722,0.925,0.071,62,0.299,0.388
"Isaiah Rider",54,"SG",28,"ATL",60,47,2084,449,1072,0.419,56,180,0.311,393,892,0.441,0.445,204,260,0.785,63,195,258,219,41,6,168,132,1158,15.7,0.488,0.243,3.3,10.2,6.8,19.4,1,0.2,12.4,28.8,1.2,0.4,1.6,0.037,0.9,-2.3,-1.4,0.3,14.9,0.832,0.144,0.117,0.244,0.327,0.168,0.643,0.328,0.328,0.476,0.392,0.714,0.018,17,0.039,0.429
"Kenny Anderson",55,"PG",29,"BOS",82,82,2593,434,986,0.44,85,220,0.386,349,766,0.456,0.483,196,253,0.775,55,170,225,420,139,8,130,230,1149,17.4,0.524,0.257,2.3,7.9,4.9,26.7,2.7,0.2,10.6,20.5,5.4,1.9,7.3,0.136,1.7,0.1,1.8,2.5,13.7,0.777,0.219,0.166,0.162,0.229,0.223,0.495,0.409,0.375,0.509,0.287,0.824,0,0,0.105,0.391
"Ron Mercer",56,"SG",23,"TOT",68,68,2377,460,1080,0.426,15,48,0.313,445,1032,0.431,0.433,213,270,0.789,64,186,250,158,75,23,151,151,1148,12.7,0.479,0.25,2.9,8.6,5.7,11.3,1.6,0.7,11.2,24.4,0.2,1.6,1.8,0.036,-1.8,-1.3,-3.1,-0.6,13.2,0.956,0.256,0.122,0.166,0.411,0.044,0.52,0.311,0.324,0.455,0.555,0.933,0.046,41,0.375,0.278
"Cedric Ceballos",57,"SF",30,"DAL",69,25,2064,447,1002,0.446,44,134,0.328,403,868,0.464,0.468,209,248,0.843,172,290,462,90,56,24,125,165,1147,18.1,0.516,0.248,9,15,12,7.4,1.4,0.8,10.1,26.4,2.7,1.3,4,0.094,1.2,-2.2,-1,0.5,11.7,0.866,0.356,0.163,0.13,0.218,0.134,0.636,0.27,0.308,0.422,0.553,0.932,0.025,23,0.545,0.425
"Rodney Rogers",58,"PF",28,"PHO",82,7,2286,428,881,0.486,115,262,0.439,313,619,0.506,0.551,159,249,0.639,138,309,447,170,94,47,163,290,1130,17.1,0.57,0.283,6.9,14.8,10.9,12.5,2.1,1.5,14.1,22.2,3.4,3.9,7.4,0.154,1.5,1.1,2.6,2.7,12.9,0.703,0.36,0.156,0.098,0.09,0.297,0.625,0.38,0.337,0.43,0.655,0.983,0.068,50,0.187,0.388
"David Wesley",59,"PG",29,"CHH",82,82,2760,407,955,0.426,88,248,0.355,319,707,0.451,0.472,214,275,0.778,39,186,225,463,109,11,159,186,1116,15,0.519,0.288,1.6,7.4,4.6,28.2,2,0.3,12.9,20.1,3.4,2.7,6.1,0.106,0.4,-0.3,0.1,1.5,17.3,0.74,0.177,0.034,0.09,0.44,0.26,0.527,0.219,0.314,0.467,0.602,0.898,0,0,0.161,0.375
