"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Tom Gugliotta",15,"PF",27,"MIN",81,81,3131,592,1339,0.442,24,93,0.258,568,1246,0.456,0.451,464,566,0.82,187,515,702,335,130,89,293,237,1672,19,0.526,0.423,7.1,19.3,13.3,19.3,2.2,2.1,15.6,27.5,2.6,4.2,6.7,0.103,1.2,0.5,1.7,2.9,12.4,0.931,0.311,0.143,0.168,0.308,0.069,0.506,0.401,0.373,0.476,0.648,0.958,0.046,58,0.086,0.25
"Scottie Pippen",16,"SF",31,"CHI",82,82,3095,648,1366,0.474,156,424,0.368,492,942,0.522,0.531,204,291,0.701,160,371,531,467,154,45,214,213,1656,21.3,0.554,0.213,5.9,13.3,9.7,24.3,2.7,1.1,12.5,24.6,7.8,5.2,13.1,0.203,4.3,1.4,5.7,6.1,14.5,0.69,0.286,0.081,0.151,0.171,0.31,0.596,0.459,0.451,0.491,0.593,0.705,0.045,60,0.068,0.345
"Tim Hardaway",17,"PG",30,"MIA",81,81,3136,575,1384,0.415,203,590,0.344,372,794,0.469,0.489,291,364,0.799,49,228,277,695,151,9,230,165,1644,20.8,0.532,0.263,1.9,8.5,5.2,41.9,2.6,0.2,13,26.6,7.9,5,12.9,0.198,5.2,1,6.2,6.5,16.1,0.574,0.199,0.149,0.092,0.134,0.426,0.547,0.393,0.346,0.519,0.132,0.483,0,0,0.053,0.387
"Vin Baker",18,"PF",25,"MIL",78,78,3159,632,1251,0.505,15,54,0.278,617,1197,0.515,0.511,358,521,0.687,267,537,804,211,81,112,245,275,1637,20.1,0.553,0.416,10.4,20.7,15.6,12.1,1.4,2.7,14.2,25.3,4.9,3.4,8.3,0.127,2.1,-0.1,2,3.2,9,0.957,0.472,0.221,0.172,0.093,0.043,0.608,0.46,0.335,0.509,0.592,0.733,0.09,109,0.037,0.5
"Damon Stoudamire",19,"PG",23,"TOR",81,81,3311,564,1407,0.401,176,496,0.355,388,911,0.426,0.463,330,401,0.823,86,244,330,709,123,13,288,162,1634,18.1,0.516,0.285,3,8.9,5.8,38.2,2,0.3,15.4,25.3,5.8,1.8,7.6,0.11,3.4,-1.6,1.8,3.1,15.3,0.647,0.251,0.111,0.145,0.141,0.353,0.476,0.385,0.373,0.424,0.222,0.347,0,0,0.046,0.217
"Juwan Howard",20,"SF",23,"WSB",82,82,3324,638,1313,0.486,0,2,0,638,1311,0.487,0.486,294,389,0.756,202,450,652,311,93,23,246,259,1570,16.1,0.529,0.296,7.2,15.6,11.5,15.2,1.5,0.5,14.2,23.4,3.3,3.7,7,0.101,0.1,-0.5,-0.3,1.4,9.9,0.998,0.312,0.202,0.372,0.112,0.002,0.593,0.423,0.415,0.544,0.616,NA,0.059,76,0,NA
"Terrell Brandon",21,"PG",26,"CLE",78,78,2868,575,1313,0.438,101,271,0.373,474,1042,0.455,0.476,268,297,0.902,48,253,301,490,138,30,178,177,1519,21.5,0.526,0.226,2.1,11.7,6.8,35.6,2.8,0.9,11,28.3,6.2,4.7,10.8,0.181,4.2,1.5,5.6,5.5,15.6,0.794,0.158,0.065,0.208,0.363,0.206,0.556,0.365,0.377,0.472,0.399,0.495,0.008,11,0.059,0.375
"Shawn Kemp",22,"PF",27,"SEA",81,75,2750,526,1032,0.51,12,33,0.364,514,999,0.515,0.516,452,609,0.742,275,532,807,156,125,81,280,320,1516,20.7,0.583,0.59,12.1,23.3,17.7,10,2.4,2.5,17.7,26.3,4.6,5.4,10,0.174,0.6,0.3,0.8,2,8.6,0.968,0.578,0.169,0.084,0.138,0.032,0.577,0.46,0.356,0.415,0.665,0.917,0.175,166,0.182,0.167
"Shareef Abdur-Rahim",23,"PF",20,"VAN",80,71,2802,550,1214,0.453,7,27,0.259,543,1187,0.457,0.456,387,519,0.746,216,339,555,175,79,79,225,199,1494,17.4,0.518,0.428,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,1.7,1.2,2.9,0.049,0.3,-2.1,-1.8,0.2,9.7,0.978,0.495,0.19,0.144,0.148,0.022,0.529,0.42,0.354,0.367,0.573,0.714,0.075,85,0.111,0.333
"Joe Smith",24,"PF",21,"GSW",80,80,3086,587,1293,0.454,12,46,0.261,575,1247,0.461,0.459,307,377,0.814,261,418,679,125,74,86,192,244,1493,16,0.512,0.292,10,16.1,13.1,7.2,1.3,2.1,11.6,23.8,3.1,1.3,4.4,0.068,-0.3,-2,-2.3,-0.2,10.7,0.964,0.291,0.23,0.242,0.2,0.036,0.548,0.426,0.412,0.436,0.642,0.917,0.073,80,0.065,0.333
"Christian Laettner",25,"PF",27,"ATL",82,82,3140,548,1128,0.486,31,88,0.352,517,1040,0.497,0.5,359,440,0.816,212,508,720,223,102,64,218,277,1486,19.1,0.562,0.39,8.2,18.9,13.7,13.3,1.8,1.6,14.2,23.1,6.1,5.4,11.6,0.177,1.4,1,2.5,3.5,11.2,0.922,0.384,0.15,0.195,0.193,0.078,0.547,0.491,0.368,0.532,0.534,0.774,0.025,27,0.068,0.333
"Steve Smith",26,"SG",27,"ATL",72,72,2818,491,1145,0.429,130,388,0.335,361,757,0.477,0.486,333,393,0.847,90,148,238,305,62,23,176,173,1445,17.4,0.548,0.343,3.9,6.1,5,20.2,1.2,0.6,11.8,25,6.5,2.6,9.1,0.154,2.7,-1,1.7,2.7,15,0.661,0.261,0.104,0.162,0.134,0.339,0.535,0.471,0.398,0.464,0.424,0.669,0.021,21,0.108,0.357
"Chris Webber",27,"PF",23,"WSB",72,72,2806,604,1167,0.518,60,151,0.397,544,1016,0.535,0.543,177,313,0.565,238,505,743,331,122,137,230,258,1445,21.8,0.554,0.268,10.1,20.8,15.5,19.9,2.3,3.7,15,24.6,4.3,5,9.3,0.159,3.1,2.2,5.3,5.1,10,0.871,0.482,0.174,0.134,0.081,0.129,0.618,0.517,0.314,0.447,0.649,0.933,0.156,177,0.013,1
"Kenny Anderson",28,"PG",26,"POR",82,81,3081,485,1137,0.427,132,366,0.361,353,771,0.458,0.485,334,435,0.768,91,272,363,584,162,15,193,222,1436,19.5,0.54,0.383,3.6,10.2,7,31.7,2.8,0.4,12.7,22.2,8,4.4,12.4,0.193,3.2,1.2,4.4,5,13.8,0.678,0.373,0.087,0.106,0.112,0.322,0.521,0.303,0.364,0.457,0.184,0.538,0,0,0.022,0.125
"Antoine Walker",29,"PF",20,"BOS",82,68,2970,576,1354,0.425,52,159,0.327,524,1195,0.438,0.445,231,366,0.631,288,453,741,262,105,53,230,271,1435,15.5,0.474,0.27,10.4,19,14.4,15.3,1.8,1.3,13.2,25.2,0,1.7,1.7,0.027,-0.3,-1.8,-2.1,-0.1,10.5,0.883,0.621,0.121,0.078,0.063,0.117,0.429,0.518,0.387,0.447,0.462,0.923,0.063,84,0.157,0.32
"Kevin Johnson",30,"PG",30,"PHO",70,70,2658,441,890,0.496,89,202,0.441,352,688,0.512,0.546,439,515,0.852,54,199,253,653,102,12,217,141,1410,22.9,0.631,0.579,2.4,8.7,5.6,39.3,2,0.3,16.3,22.6,10.2,1.5,11.7,0.211,5.3,-0.3,5,4.7,13.5,0.773,0.361,0.064,0.13,0.218,0.227,0.62,0.474,0.31,0.464,0.23,0.551,0.001,1,0.099,0.4
"Rod Strickland",31,"PG",30,"WSB",82,81,2997,515,1105,0.466,13,77,0.169,502,1028,0.488,0.472,367,497,0.738,95,240,335,727,143,14,270,166,1410,19.7,0.533,0.45,3.8,9.2,6.5,38.1,2.5,0.3,16.9,23.9,5.5,3.3,8.8,0.141,2.8,0,2.7,3.6,10.4,0.93,0.483,0.133,0.195,0.119,0.07,0.541,0.415,0.421,0.466,0.233,0.538,0.002,2,0.026,0
"Eddie Jones",32,"SG",25,"LAL",80,80,2998,473,1081,0.438,152,389,0.391,321,692,0.464,0.508,276,337,0.819,90,236,326,270,189,49,169,226,1374,17.3,0.559,0.312,3.5,8.9,6.2,15,3.3,1.2,12.1,20.9,5.3,4.3,9.6,0.154,1.5,1.9,3.3,4,14.5,0.64,0.375,0.072,0.093,0.1,0.36,0.541,0.423,0.267,0.389,0.567,0.822,0.072,69,0.154,0.517
"Dale Ellis",33,"SF",36,"DEN",82,51,2940,477,1151,0.414,192,528,0.364,285,623,0.457,0.498,215,263,0.817,99,194,293,165,60,7,146,178,1361,12.9,0.537,0.228,3.9,7.4,5.7,9.8,1.1,0.2,10.3,21.5,3.2,0,3.1,0.051,0.4,-2.3,-1.9,0,18.3,0.541,0.145,0.034,0.05,0.312,0.459,0.557,0.59,0.362,0.412,0.782,0.932,0.003,3,0.15,0.329
"Mookie Blaylock",34,"PG",29,"ATL",78,78,3056,501,1159,0.432,221,604,0.366,280,555,0.505,0.528,131,174,0.753,114,299,413,463,212,20,185,141,1354,20.4,0.548,0.15,4.6,11.4,8.1,27.7,3.8,0.5,13,21.9,7,5.6,12.5,0.197,4.3,2.4,6.8,6.8,17.8,0.479,0.213,0.04,0.06,0.167,0.521,0.595,0.391,0.319,0.482,0.339,0.566,0.003,2,0.156,0.436
"Antonio McDyess",35,"PF",22,"DEN",74,73,2565,536,1157,0.463,6,35,0.171,530,1122,0.472,0.466,274,387,0.708,155,382,537,106,62,126,199,276,1352,15.5,0.509,0.334,7,16.8,11.9,7.8,1.3,3.4,13,26.6,0,1.8,1.8,0.034,-1.9,-0.9,-2.8,-0.5,10.9,0.97,0.313,0.192,0.266,0.199,0.03,0.577,0.45,0.403,0.422,0.734,1,0.117,117,0,NA
"Kerry Kittles",36,"SG",22,"NJN",82,57,3012,507,1189,0.426,158,419,0.377,349,770,0.453,0.493,175,227,0.771,106,213,319,249,157,35,127,165,1347,16,0.523,0.191,3.6,8.1,5.7,14,2.7,0.9,9,20.1,5.1,1.8,6.9,0.11,1.4,0.4,1.8,2.9,15.6,0.648,0.258,0.078,0.109,0.202,0.352,0.586,0.344,0.331,0.392,0.628,0.829,0.047,55,0.091,0.368
"Shaquille O'Neal",37,"C",24,"LAL",51,51,1941,552,991,0.557,0,4,0,552,987,0.559,0.557,232,479,0.484,195,445,640,159,46,147,146,180,1336,27.1,0.556,0.483,11.6,25.9,18.8,17.3,1.2,5.8,10.8,31.1,4.1,3.9,8,0.197,4.7,1.8,6.5,4.1,6.5,0.996,0.526,0.361,0.104,0.005,0.004,0.674,0.455,0.35,0.4,0.623,NA,0.162,157,0,NA
"Alonzo Mourning",38,"C",26,"MIA",66,65,2320,473,885,0.534,1,9,0.111,472,876,0.539,0.535,363,565,0.642,189,467,656,104,56,189,226,272,1310,21.6,0.578,0.638,9.8,23.4,16.8,8.8,1.3,6.3,16.6,27.5,2.8,5.6,8.4,0.174,0.5,2.5,2.9,2.9,7.9,0.99,0.415,0.318,0.18,0.078,0.01,0.657,0.441,0.409,0.609,0.638,1,0.151,131,0.111,0
"Kevin Garnett",39,"SF",20,"MIN",77,77,2995,549,1100,0.499,6,21,0.286,543,1079,0.503,0.502,205,272,0.754,190,428,618,236,105,163,175,199,1309,18.2,0.537,0.247,7.6,16.8,12.2,14.1,1.9,4.1,12.5,21.3,3.4,3.9,7.3,0.116,1.1,1.1,2.2,3.2,10.8,0.981,0.278,0.212,0.27,0.221,0.019,0.627,0.442,0.451,0.469,0.737,1,0.095,98,0.048,0
"Rony Seikaly",40,"C",31,"ORL",74,68,2615,460,907,0.507,0,3,0,460,904,0.509,0.507,357,500,0.714,274,427,701,92,49,107,218,275,1277,18.3,0.567,0.551,12,19.6,15.7,6.5,1,3.2,16.2,23.7,3.5,3.3,6.8,0.125,-0.4,-0.7,-1.1,0.6,6.9,0.997,0.539,0.319,0.118,0.021,0.003,0.573,0.467,0.393,0.158,0.563,NA,0.105,90,0.333,0
"Michael Finley",41,"SF",23,"TOT",83,54,2790,475,1071,0.444,101,280,0.361,374,791,0.473,0.491,198,245,0.808,88,284,372,224,68,24,164,138,1249,14.5,0.53,0.229,3.6,11.9,7.8,14.3,1.3,0.7,12.2,22,2.3,1.6,3.9,0.067,1,-0.7,0.3,1.6,14.3,0.739,0.256,0.116,0.129,0.238,0.261,0.642,0.403,0.319,0.408,0.604,0.97,0.077,79,0.146,0.341
"David Wesley",42,"PG",26,"BOS",74,73,2991,456,974,0.468,103,286,0.36,353,688,0.513,0.521,225,288,0.781,67,197,264,537,162,13,211,221,1240,16.5,0.563,0.296,2.4,8.2,5.1,29.1,2.7,0.3,16.1,18.8,5,1.1,6.1,0.097,1.1,-0.6,0.6,1.9,14.8,0.706,0.418,0.027,0.071,0.191,0.294,0.467,0.346,0.507,0.64,0.371,0.66,0.001,1,0.14,0.525
"Jim Jackson",43,"SG",26,"TOT",77,77,2831,444,1029,0.431,86,247,0.348,358,782,0.458,0.473,252,310,0.813,132,279,411,316,86,32,208,194,1226,15.1,0.526,0.301,5.1,11.5,8.2,19.4,1.6,0.9,15.1,21.6,2.8,1.6,4.4,0.075,0.7,-0.9,-0.1,1.3,12.9,0.76,0.362,0.128,0.147,0.122,0.24,0.542,0.356,0.318,0.484,0.587,0.872,0.041,41,0.194,0.333
"Clifford Robinson",44,"SF",30,"POR",81,79,3077,444,1043,0.426,121,350,0.346,323,693,0.466,0.484,215,309,0.696,90,231,321,261,99,66,172,251,1224,13.1,0.519,0.296,3.6,8.7,6.2,13.9,1.7,1.7,12.7,19.8,2.9,3.7,6.6,0.103,0,0.5,0.6,2,14,0.664,0.213,0.204,0.154,0.093,0.336,0.577,0.39,0.398,0.495,0.61,0.934,0.036,34,0.066,0.261
"Isaiah Rider",45,"SG",25,"POR",76,68,2563,456,983,0.464,99,257,0.385,357,726,0.492,0.514,212,261,0.812,94,210,304,198,45,19,212,199,1223,13.8,0.557,0.266,4.5,9.4,7,13.4,0.9,0.6,16.2,23,2.6,2.4,5,0.093,0.4,-1.1,-0.7,0.9,12.9,0.739,0.303,0.165,0.151,0.12,0.261,0.581,0.414,0.432,0.449,0.485,0.707,0.034,33,0.043,0.545
"Loy Vaught",46,"PF",28,"LAC",82,82,2838,542,1084,0.5,2,12,0.167,540,1072,0.504,0.501,134,191,0.702,222,595,817,110,85,25,137,241,1220,16.6,0.522,0.176,8.8,25.4,16.8,6.9,1.6,0.7,10.5,20.5,2.9,3.4,6.3,0.106,-0.1,-0.9,-1.1,0.7,12.1,0.989,0.243,0.125,0.306,0.315,0.011,0.57,0.493,0.44,0.519,0.707,1,0.041,41,0,NA
"Bryant Reeves",47,"C",23,"VAN",75,75,2777,498,1025,0.486,1,11,0.091,497,1014,0.49,0.486,216,307,0.704,174,436,610,160,29,67,175,270,1213,14.4,0.523,0.3,7.2,18.5,12.8,10.8,0.6,1.8,13.1,22.3,1.4,1,2.4,0.042,-1.8,-2.2,-4,-1.4,9.4,0.989,0.347,0.272,0.264,0.105,0.011,0.562,0.505,0.421,0.389,0.757,0,0.06,61,0.273,0
"Anfernee Hardaway",48,"PG",25,"ORL",59,59,2221,421,941,0.447,85,267,0.318,336,674,0.499,0.493,283,345,0.82,82,181,263,332,93,35,145,123,1210,21.4,0.554,0.367,4.2,9.8,6.9,28.5,2.3,1.2,11.7,25.7,5.8,2.2,8.1,0.175,4.5,0.4,4.9,3.9,12.9,0.716,0.342,0.168,0.109,0.097,0.284,0.606,0.443,0.35,0.385,0.396,0.682,0.066,58,0.071,0.474
"Nick Van Exel",49,"PG",25,"LAL",79,79,2937,432,1075,0.402,177,468,0.378,255,607,0.42,0.484,165,200,0.825,44,182,226,672,75,10,212,110,1206,16,0.518,0.186,1.7,7,4.4,37.5,1.3,0.3,15.4,21,5,2.2,7.2,0.118,2.9,-1.8,1.1,2.3,16.5,0.565,0.252,0.085,0.102,0.126,0.435,0.454,0.418,0.364,0.4,0.259,0.458,0.007,6,0.058,0.519
"LaPhonso Ellis",50,"PF",26,"DEN",55,49,2002,445,1014,0.439,95,259,0.367,350,755,0.464,0.486,218,282,0.773,107,279,386,131,44,41,117,181,1203,18.2,0.529,0.278,6.2,15.7,11,12.7,1.1,1.4,9.3,28,2.7,0.9,3.6,0.087,2.2,-1.7,0.5,1.3,13.4,0.745,0.246,0.194,0.182,0.122,0.255,0.538,0.497,0.395,0.363,0.557,0.895,0.056,53,0.039,0.5
"Walt Williams",51,"SF",26,"TOR",73,73,2647,419,982,0.427,175,437,0.4,244,545,0.448,0.516,186,243,0.765,103,264,367,197,97,62,174,282,1199,14.9,0.551,0.247,4.4,12,8.1,13,1.9,1.9,13.8,21.4,3.3,2.1,5.4,0.098,1,-0.2,0.8,1.9,16.2,0.555,0.256,0.074,0.096,0.129,0.445,0.542,0.425,0.223,0.441,0.619,0.943,0.042,40,0.195,0.4
"Allan Houston",52,"SG",25,"NYK",81,81,2681,437,1032,0.423,148,384,0.385,289,648,0.446,0.495,175,218,0.803,43,197,240,179,41,18,167,233,1197,11.3,0.531,0.211,2,8.5,5.4,11.9,0.8,0.5,12.9,22.2,1.5,3.2,4.7,0.084,-0.6,-0.5,-1.1,0.6,16.2,0.628,0.172,0.082,0.178,0.196,0.372,0.48,0.435,0.364,0.495,0.516,0.804,0.017,18,0.102,0.385
"Jeff Hornacek",53,"SG",33,"UTA",82,82,2592,413,856,0.482,72,195,0.369,341,661,0.516,0.525,293,326,0.899,60,181,241,361,124,26,134,188,1191,18.8,0.596,0.381,3.1,8.2,5.8,22.1,2.6,0.8,11.8,20.3,7.2,3,10.2,0.19,3,1,4,3.9,14.8,0.772,0.224,0.118,0.124,0.305,0.228,0.594,0.446,0.434,0.521,0.666,0.861,0,0,0.108,0.571
"Anthony Mason",54,"PF",30,"CHH",73,73,3143,433,825,0.525,1,3,0.333,432,822,0.526,0.525,319,428,0.745,186,643,829,414,76,33,165,202,1186,18.9,0.585,0.519,7.4,24,16,21.4,1.3,0.8,14,17.6,8,3.3,11.4,0.173,2.6,0.8,3.5,4.3,8.5,0.996,0.641,0.131,0.155,0.069,0.004,0.509,0.454,0.555,0.754,0.438,0,0.018,15,0,NA
"John Stockton",55,"PG",34,"UTA",82,82,2896,416,759,0.548,76,180,0.422,340,579,0.587,0.598,275,325,0.846,45,183,228,860,166,15,248,194,1183,22.1,0.656,0.428,2.1,7.4,4.9,46,3.1,0.4,21.6,18.4,10,3.6,13.6,0.226,5.6,1,6.6,6.3,13.2,0.763,0.356,0.082,0.123,0.203,0.237,0.681,0.435,0.473,0.552,0.468,0.526,0,0,0.039,0.571
"Todd Day",56,"SG",27,"BOS",81,27,2277,398,999,0.398,126,348,0.362,272,651,0.418,0.461,256,331,0.773,109,221,330,117,108,48,127,208,1178,15.5,0.515,0.331,5.1,12.1,8.3,8.6,2.4,1.6,10,24,2.1,1.2,3.2,0.068,0.9,-1.2,-0.4,0.9,14.8,0.652,0.404,0.081,0.099,0.066,0.348,0.369,0.494,0.545,0.424,0.592,0.905,0.014,14,0.236,0.427
"Doug Christie",57,"SG",26,"TOR",81,81,3127,396,949,0.417,147,383,0.384,249,566,0.44,0.495,237,306,0.775,85,347,432,315,201,45,200,245,1176,15.1,0.543,0.322,3.1,13.4,8.1,16.7,3.4,1.1,15.6,18.4,3.3,3.6,7,0.107,0,1.7,1.7,2.9,15,0.596,0.314,0.085,0.116,0.081,0.404,0.567,0.296,0.264,0.351,0.41,0.884,0.064,57,0.154,0.322
"Rick Fox",58,"SF",27,"BOS",76,75,2650,433,950,0.456,101,278,0.363,332,672,0.494,0.509,207,263,0.787,114,280,394,286,167,40,178,279,1174,16.5,0.551,0.277,4.6,13.2,8.6,17.8,3.2,1.1,14.3,20.1,3.3,1.9,5.2,0.094,1,0.7,1.7,2.5,13.5,0.707,0.468,0.056,0.118,0.066,0.293,0.497,0.528,0.446,0.524,0.584,0.871,0.032,27,0.165,0.391
"Lindsey Hunter",59,"PG",26,"DET",82,76,3023,421,1042,0.404,166,468,0.355,255,574,0.444,0.484,158,203,0.778,59,174,233,154,129,24,96,206,1166,13.4,0.515,0.195,2.5,7,4.8,8.9,2.4,0.7,7.8,20.1,3,3.4,6.4,0.101,0,0.5,0.5,1.9,17.1,0.551,0.199,0.047,0.131,0.174,0.449,0.531,0.429,0.358,0.414,0.396,0.892,0.011,11,0.267,0.392
"Joe Dumars",60,"SG",33,"DET",79,79,2923,385,875,0.44,166,384,0.432,219,491,0.446,0.535,222,256,0.867,38,153,191,318,57,1,128,97,1158,15.6,0.586,0.293,1.7,6.4,4.1,18.7,1.1,0,11.5,18.9,6.8,2,8.8,0.144,2.6,-1,1.6,2.7,17.4,0.561,0.091,0.096,0.232,0.142,0.439,0.35,0.417,0.448,0.524,0.247,0.843,0,0,0.138,0.396
