"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Kobe Bryant",11,"SG",20,"LAL",50,50,1896,362,779,0.465,27,101,0.267,335,678,0.494,0.482,245,292,0.839,53,211,264,190,72,50,157,153,996,18.9,0.549,0.375,3.3,12.7,8.1,17.5,2,1.9,14.7,25.3,3.7,1.5,5.2,0.13,2.1,-0.1,2.1,1.9,13.1,0.87,0.25,0.136,0.226,0.258,0.13,0.738,0.443,0.392,0.373,0.388,0.704,0.073,53,0.04,0.5
"Mitch Richmond",12,"SG",33,"WAS",50,50,1912,331,803,0.412,70,221,0.317,261,582,0.448,0.456,251,293,0.857,30,142,172,122,64,10,136,121,983,15.5,0.527,0.365,1.8,8.9,5.2,11.4,1.8,0.4,12.7,25.7,2.2,1,3.3,0.082,0.9,-1.2,-0.2,0.9,15.2,0.725,0.196,0.125,0.106,0.299,0.275,0.599,0.33,0.424,0.408,0.594,0.829,0.004,3,0.208,0.326
"Kevin Garnett",13,"PF",22,"MIN",47,47,1780,414,900,0.46,4,14,0.286,410,886,0.463,0.462,145,206,0.704,166,323,489,202,78,83,135,152,977,22.4,0.493,0.229,9.7,22,15.4,21.3,2.3,3.5,12,27.8,2.4,3,5.4,0.146,3.6,1.7,5.3,3.3,11.9,0.984,0.193,0.224,0.268,0.299,0.016,0.672,0.376,0.411,0.439,0.729,1,0.083,72,0,NA
"Hakeem Olajuwon",14,"C",36,"HOU",50,50,1784,373,725,0.514,4,13,0.308,369,712,0.518,0.517,195,272,0.717,106,372,478,88,82,123,139,160,945,23.1,0.559,0.375,7.4,22.8,15.7,9.5,2.5,4.8,14.1,25.9,3.2,3.3,6.5,0.175,1.4,1.8,3.2,2.3,9.8,0.982,0.232,0.316,0.265,0.17,0.018,0.72,0.445,0.438,0.504,0.672,0.75,0.048,28,0.231,0
"Alonzo Mourning",15,"C",28,"MIA",46,46,1753,324,634,0.511,0,2,0,324,632,0.513,0.511,276,423,0.652,166,341,507,74,34,180,139,161,924,24.6,0.563,0.667,12.3,22,17.5,8.7,1.1,7.7,14.5,27.1,4,3.9,7.9,0.216,2.5,2.2,4.7,3,8.6,0.997,0.33,0.3,0.226,0.14,0.003,0.703,0.463,0.399,0.36,0.645,NA,0.147,90,0,NA
"Reggie Miller",16,"SG",33,"IND",50,50,1787,294,671,0.438,106,275,0.385,188,396,0.475,0.517,226,247,0.915,25,110,135,112,37,9,76,101,920,18.7,0.59,0.368,1.7,7.2,4.5,11.4,1.2,0.4,8.9,22.9,6,0.4,6.4,0.172,4.3,-1.2,3.2,2.3,18.1,0.59,0.098,0.076,0.148,0.268,0.41,0.682,0.373,0.374,0.483,0.559,0.868,0.004,3,0.233,0.469
"Keith Van Horn",17,"PF",23,"NJN",42,42,1576,322,752,0.428,16,53,0.302,306,699,0.438,0.439,256,298,0.859,114,244,358,65,43,53,133,134,916,19.6,0.519,0.396,7.6,18.1,12.6,8.3,1.4,2.4,13.1,28.5,2.3,1.4,3.7,0.113,2,-0.8,1.2,1.3,10.9,0.93,0.298,0.286,0.116,0.23,0.07,0.643,0.302,0.345,0.387,0.526,0.875,0.06,44,0.057,0
"Vince Carter",18,"SF",22,"TOR",50,49,1760,345,766,0.45,19,66,0.288,326,700,0.466,0.463,204,268,0.761,94,189,283,149,55,77,110,140,913,19.6,0.516,0.35,6.1,12.6,9.3,17.2,1.7,3.3,11.1,25.6,3.6,1.4,5,0.136,3.1,-0.4,2.8,2.1,11.7,0.914,0.258,0.225,0.213,0.218,0.086,0.601,0.477,0.337,0.419,0.564,0.842,0.097,69,0.121,0.375
"Glenn Robinson",19,"SF",26,"MIL",47,47,1579,347,756,0.459,31,79,0.392,316,677,0.467,0.479,140,161,0.87,73,203,276,100,46,41,106,114,865,19.7,0.523,0.213,5.7,15.3,10.5,12.5,1.6,2.1,11.4,28.2,2.5,1.5,4,0.122,2.7,-0.8,1.9,1.5,13.3,0.896,0.172,0.126,0.331,0.267,0.104,0.577,0.432,0.424,0.465,0.589,0.903,0.029,20,0.291,0.435
"Shawn Kemp",20,"PF",29,"CLE",42,42,1475,277,575,0.482,1,2,0.5,276,573,0.482,0.483,307,389,0.789,131,257,388,101,48,45,127,159,862,23.6,0.578,0.677,11.4,22,16.8,14.9,1.8,2.5,14.5,28.9,4.2,2.1,6.3,0.205,3.8,0.4,4.2,2.3,6.9,0.997,0.522,0.207,0.113,0.155,0.003,0.567,0.37,0.338,0.449,0.678,0,0.094,52,0,NA
"Ray Allen",21,"SG",23,"MIL",50,50,1719,303,673,0.45,74,208,0.356,229,465,0.492,0.505,176,195,0.903,57,155,212,178,53,7,122,117,856,18.9,0.564,0.29,4.1,10.7,7.4,18.8,1.7,0.3,13.9,24.5,4.2,1.1,5.2,0.146,3.5,-1,2.4,1.9,15.2,0.691,0.223,0.108,0.178,0.181,0.309,0.653,0.479,0.4,0.393,0.419,0.851,0.048,31,0.274,0.456
"Jason Kidd",22,"PG",25,"PHO",50,50,2060,310,698,0.444,45,123,0.366,265,575,0.461,0.476,181,239,0.757,87,252,339,539,114,19,150,108,846,22.5,0.527,0.342,4.8,14.5,9.6,44,3,0.7,15.7,21.4,5.8,2.3,8.1,0.188,4.4,1.1,5.5,3.9,13.5,0.824,0.301,0.112,0.166,0.245,0.176,0.624,0.372,0.345,0.38,0.377,0.867,0.009,6,0.171,0.333
"Chris Webber",23,"PF",25,"SAC",42,42,1719,378,778,0.486,4,34,0.118,374,744,0.503,0.488,79,174,0.454,149,396,545,173,60,89,148,145,839,19.5,0.491,0.224,9.2,24.2,16.7,17.8,1.7,3.3,14.8,24.9,1,2.7,3.6,0.102,0.8,1.1,1.9,1.7,9.6,0.956,0.281,0.308,0.181,0.185,0.044,0.735,0.479,0.355,0.333,0.561,1,0.121,83,0,NA
"Tim Hardaway",24,"PG",32,"MIA",48,48,1772,301,752,0.4,112,311,0.36,189,441,0.429,0.475,121,149,0.812,15,137,152,352,57,6,131,102,835,18.8,0.511,0.198,1.1,8.7,5.2,39.6,1.8,0.3,13.8,26.5,3.4,1.9,5.4,0.146,4.2,-0.9,3.3,2.4,18,0.586,0.15,0.098,0.072,0.267,0.414,0.558,0.351,0.315,0.413,0.228,0.518,0,0,0.039,0.333
"Toni Kukoč",25,"SF",30,"CHI",44,44,1654,315,750,0.42,39,137,0.285,276,613,0.45,0.446,159,215,0.74,65,245,310,235,49,11,121,82,828,18.6,0.49,0.287,4.4,18.4,11.1,31.8,1.6,0.5,12.5,27.5,1.3,1.5,2.8,0.082,3.3,-0.3,3,2.1,13.9,0.817,0.229,0.147,0.172,0.269,0.183,0.64,0.427,0.287,0.406,0.529,0.923,0.023,17,0.146,0.45
"Nick Van Exel",26,"PG",27,"DEN",50,50,1802,306,769,0.398,72,234,0.308,234,535,0.437,0.445,142,175,0.811,14,99,113,368,40,3,121,90,826,16.7,0.488,0.228,0.9,6.6,3.6,38.6,1.2,0.1,12.5,24.3,3.2,-1,2.2,0.058,2.6,-3.4,-0.8,0.6,15.4,0.696,0.177,0.181,0.161,0.177,0.304,0.529,0.417,0.427,0.375,0.141,0.583,0.003,2,0.107,0.36
"Clifford Robinson",27,"SF",32,"PHO",50,35,1740,299,629,0.475,58,139,0.417,241,490,0.492,0.521,163,234,0.697,69,158,227,128,75,59,88,153,819,18.3,0.559,0.372,4.5,10.8,7.6,12.8,2.3,2.6,10.7,21.8,3.6,1.7,5.3,0.146,2.2,0.6,2.8,2.1,12.7,0.779,0.251,0.224,0.154,0.149,0.221,0.677,0.397,0.351,0.468,0.726,1,0.052,31,0.137,0.526
"Allan Houston",28,"SG",27,"NYK",50,50,1815,294,703,0.418,57,140,0.407,237,563,0.421,0.459,168,195,0.862,20,132,152,137,35,9,130,115,813,13.1,0.515,0.277,1.3,8.3,4.9,15,1.1,0.4,14.1,24.3,1.1,1.8,2.9,0.078,0,-0.7,-0.7,0.6,15.4,0.801,0.161,0.112,0.193,0.334,0.199,0.575,0.253,0.36,0.438,0.515,0.93,0.017,12,0.179,0.24
"Anfernee Hardaway",29,"SG",27,"ORL",50,50,1944,301,717,0.42,40,140,0.286,261,577,0.452,0.448,149,211,0.706,74,210,284,266,111,23,150,111,791,16.7,0.488,0.294,4.3,12.8,8.5,25.1,3.1,0.9,15.6,22.4,1.6,3.4,5,0.122,0.8,2,2.8,2.3,13.2,0.805,0.301,0.163,0.117,0.223,0.195,0.639,0.342,0.31,0.356,0.464,0.8,0.035,23,0.114,0.5
"Paul Pierce",30,"SF",21,"BOS",48,47,1632,284,647,0.439,84,204,0.412,200,443,0.451,0.504,139,195,0.713,117,192,309,115,82,50,113,139,791,19.2,0.54,0.301,7.8,13.6,10.6,12.3,2.6,2.2,13.4,23.1,2.9,2,4.9,0.144,3.4,0.3,3.7,2.3,12.5,0.685,0.318,0.175,0.097,0.094,0.315,0.539,0.336,0.349,0.475,0.465,0.976,0.051,33,0.304,0.548
"Antoine Walker",31,"PF",22,"BOS",42,41,1549,303,735,0.412,65,176,0.369,238,559,0.426,0.456,113,202,0.559,106,253,359,130,63,28,119,142,784,17,0.476,0.275,7.5,18.9,13,15.2,2.1,1.3,12.6,27.2,0.6,1.9,2.6,0.079,1.6,-0.6,1,1.2,11.1,0.761,0.276,0.313,0.097,0.075,0.239,0.596,0.348,0.225,0.382,0.462,0.954,0.024,17,0.125,0.545
"Eddie Jones",32,"SF",27,"TOT",50,50,1881,260,595,0.437,48,142,0.338,212,453,0.468,0.477,212,271,0.782,50,144,194,186,125,58,93,128,780,18.5,0.546,0.455,3.2,8.7,6.1,17.3,3.5,2.2,11.5,20,3.8,2.2,6,0.153,2.3,2.1,4.4,3,12.8,0.761,0.35,0.114,0.153,0.145,0.239,0.615,0.309,0.33,0.384,0.575,0.917,0.067,37,0.324,0.348
"David Robinson",33,"C",33,"SAS",49,49,1554,268,527,0.509,0,1,0,268,526,0.51,0.509,239,363,0.658,148,344,492,103,69,119,108,143,775,24.9,0.564,0.689,11.4,23.4,17.8,12.1,2.4,5.3,13.6,23.8,4,4.4,8.4,0.261,3.2,3.5,6.7,3.4,8.4,0.998,0.419,0.171,0.226,0.182,0.002,0.706,0.333,0.387,0.375,0.716,NA,0.114,58,0,NA
"Maurice Taylor",34,"PF",22,"LAC",46,45,1505,311,675,0.461,1,6,0.167,310,669,0.463,0.461,150,206,0.728,100,142,242,67,16,29,120,179,773,15.2,0.505,0.305,7.4,11.8,9.5,8.9,0.6,1.4,13.5,26.7,1.2,-0.5,0.7,0.024,-0.7,-3.5,-4.2,-0.9,10.1,0.991,0.281,0.287,0.212,0.212,0.009,0.6,0.397,0.378,0.455,0.39,1,0.055,30,0.167,0
"Doug Christie",35,"SG",28,"TOR",50,50,1768,252,650,0.388,49,161,0.304,203,489,0.415,0.425,207,246,0.841,59,148,207,187,113,26,119,111,760,16.9,0.501,0.378,3.8,9.8,6.8,19.4,3.5,1.1,13.6,22.5,2.5,1.7,4.2,0.113,1,0.5,1.5,1.6,14.8,0.752,0.242,0.12,0.157,0.234,0.248,0.497,0.269,0.363,0.441,0.567,0.98,0.038,20,0.36,0.293
"Detlef Schrempf",36,"SF",36,"SEA",50,39,1765,259,549,0.472,34,86,0.395,225,463,0.486,0.503,200,243,0.823,77,293,370,184,41,26,103,152,752,18.4,0.573,0.443,5,19.4,12.1,18,1.2,1.1,13.6,19.5,4.7,1.1,5.8,0.158,2.1,-0.1,2,1.8,12.5,0.843,0.217,0.237,0.155,0.235,0.157,0.706,0.408,0.341,0.457,0.676,0.941,0.022,10,0.093,0.375
"Tom Gugliotta",37,"PF",29,"PHO",43,43,1563,277,573,0.483,2,7,0.286,275,566,0.486,0.485,173,218,0.794,131,250,381,121,59,21,88,110,729,20,0.545,0.38,9.6,19,14.2,13.6,2,1,11.6,22.4,3.7,1.7,5.4,0.165,2,-0.2,1.8,1.5,10.6,0.988,0.323,0.19,0.234,0.241,0.012,0.649,0.394,0.343,0.478,0.716,1,0.065,33,0.143,1
"Rik Smits",38,"C",32,"IND",49,49,1271,310,633,0.49,0,2,0,310,631,0.491,0.49,108,132,0.818,73,202,275,52,18,52,75,159,728,20.2,0.527,0.209,6.9,18.5,12.8,8.7,0.8,3,9.8,28.9,2.3,1.2,3.4,0.13,1.3,-0.7,0.6,0.9,10.2,0.997,0.109,0.379,0.314,0.194,0.003,0.681,0.463,0.452,0.504,0.677,NA,0.038,22,0.5,0
"Scottie Pippen",39,"SF",33,"HOU",50,50,2011,261,604,0.432,72,212,0.34,189,392,0.482,0.492,132,183,0.721,63,260,323,293,98,37,159,118,726,16.8,0.53,0.303,3.9,14.2,9.4,24.4,2.6,1.3,18.8,19.7,2.5,2.3,4.9,0.116,1.4,1.1,2.5,2.3,15,0.649,0.278,0.132,0.083,0.156,0.351,0.69,0.325,0.32,0.33,0.513,0.681,0.056,33,0.137,0.586
"Gary Trent",40,"PF",24,"DAL",45,23,1362,287,602,0.477,0,5,0,287,597,0.481,0.477,145,235,0.617,127,224,351,77,29,23,66,122,719,20.8,0.51,0.39,10.4,18.6,14.5,11,1.1,1.2,8.6,26,3,1,4,0.14,2.6,-1.4,1.2,1.1,9.9,0.992,0.332,0.238,0.266,0.156,0.008,0.66,0.441,0.356,0.372,0.418,NA,0.042,22,0.4,0
"Vlade Divac",41,"C",30,"SAC",50,50,1761,262,557,0.47,11,43,0.256,251,514,0.488,0.48,179,255,0.702,140,361,501,215,44,51,131,166,714,18,0.533,0.458,8.4,21.5,15,19.2,1.2,1.8,16.4,19.4,3.1,2.1,5.2,0.142,1.2,0.9,2.2,1.8,10.2,0.923,0.348,0.289,0.084,0.201,0.077,0.655,0.391,0.404,0.375,0.538,0.818,0.038,20,0.116,0.2
"David Wesley",42,"PG",28,"CHH",50,50,1848,243,545,0.446,61,170,0.359,182,375,0.485,0.502,159,191,0.832,23,138,161,322,100,10,142,130,706,16.9,0.561,0.35,1.5,8.4,5.1,31.3,2.9,0.4,18.4,19.8,3.1,1.7,4.8,0.124,1.5,0.2,1.7,1.7,16.6,0.688,0.22,0.053,0.101,0.314,0.312,0.617,0.379,0.345,0.456,0.302,0.869,0,0,0.112,0.368
"Nick Anderson",43,"SF",31,"ORL",47,39,1581,253,640,0.395,96,277,0.347,157,363,0.433,0.47,99,162,0.611,51,226,277,91,64,15,83,72,701,15.3,0.493,0.253,3.7,16.9,10.2,10.7,2.2,0.7,10.4,22.8,1.3,2.6,3.9,0.118,1.5,0.6,2.1,1.7,16.3,0.567,0.167,0.184,0.092,0.123,0.433,0.589,0.331,0.339,0.443,0.49,0.958,0.009,6,0.152,0.405
"Ron Mercer",44,"SG",22,"BOS",41,40,1551,305,707,0.431,5,30,0.167,300,677,0.443,0.435,83,105,0.79,37,118,155,104,67,12,89,81,698,13.5,0.463,0.149,2.6,8.8,5.6,12.2,2.3,0.6,10.6,24.2,0.1,1.2,1.3,0.039,-1.5,-0.8,-2.3,-0.1,12.7,0.958,0.211,0.136,0.18,0.431,0.042,0.597,0.354,0.362,0.43,0.66,0.8,0.037,24,0.5,0.2
"Darrell Armstrong",45,"PG",30,"ORL",50,15,1502,230,522,0.441,69,189,0.365,161,333,0.483,0.507,161,178,0.904,53,127,180,335,108,4,158,90,690,22.2,0.575,0.341,4,10,7,40.8,3.9,0.2,20.8,22.9,3.8,2.7,6.4,0.205,4.2,2.4,6.7,3.3,16.6,0.638,0.253,0.059,0.113,0.213,0.362,0.598,0.387,0.441,0.396,0.304,0.696,0.021,10,0.132,0.36
"John Starks",46,"SG",33,"GSW",50,50,1686,269,728,0.37,78,269,0.29,191,459,0.416,0.423,74,100,0.74,33,130,163,235,69,5,83,135,690,13.9,0.447,0.137,2,8.4,5.2,25.2,2.2,0.2,9.7,22.5,1.5,1.5,3,0.085,0.4,0.4,0.8,1.2,18.8,0.63,0.103,0.048,0.082,0.397,0.37,0.533,0.371,0.333,0.408,0.539,0.795,0.003,2,0.223,0.35
"Rod Strickland",47,"PG",32,"WAS",44,43,1632,251,603,0.416,12,42,0.286,239,561,0.426,0.426,176,236,0.746,56,156,212,434,76,5,142,91,690,20.2,0.488,0.391,3.9,11.4,7.6,45.9,2.5,0.2,16.7,24,2.8,1.3,4.1,0.12,3.4,-0.3,3.1,2.1,11.7,0.93,0.239,0.172,0.249,0.27,0.07,0.563,0.288,0.367,0.448,0.201,0.5,0,0,0,NA
"Juwan Howard",48,"SF",25,"WAS",36,36,1430,286,604,0.474,0,3,0,286,601,0.476,0.474,110,146,0.753,90,203,293,107,42,14,95,130,682,17.1,0.51,0.242,7.2,16.9,12,14,1.6,0.7,12.4,24.6,1.5,1.2,2.8,0.093,0.9,-0.6,0.3,0.8,9.8,0.995,0.197,0.267,0.392,0.141,0.005,0.681,0.366,0.422,0.553,0.689,NA,0.035,19,0,NA
"Charles Barkley",49,"PF",35,"HOU",42,40,1526,240,502,0.478,4,25,0.16,236,477,0.495,0.482,192,267,0.719,167,349,516,192,43,13,100,89,676,23.1,0.546,0.532,13.7,25.1,19.8,22.1,1.5,0.6,13.9,22.2,4.8,2,6.8,0.215,4.3,0.3,4.5,2.5,9.4,0.95,0.4,0.239,0.209,0.102,0.05,0.647,0.408,0.324,0.451,0.326,0.75,0.054,26,0.32,0.25
"Matt Geiger",50,"C",29,"PHI",50,40,1540,266,555,0.479,1,5,0.2,265,550,0.482,0.48,141,177,0.797,137,225,362,58,39,40,101,157,674,17.1,0.532,0.319,10.1,17.3,13.7,7.4,1.4,2.1,13.8,21.6,2.4,2.3,4.7,0.147,0.6,-0.2,0.3,0.9,9.2,0.991,0.288,0.263,0.315,0.124,0.009,0.669,0.404,0.417,0.377,0.649,1,0.061,32,0,NA
"Steve Smith",51,"SG",29,"ATL",36,36,1314,217,540,0.402,47,139,0.338,170,401,0.424,0.445,191,225,0.849,50,101,151,118,36,11,99,100,672,17.9,0.526,0.417,4.5,8.9,6.7,19,1.5,0.6,13.4,26.4,2.7,1.7,4.4,0.162,2.9,0.2,3.1,1.7,15.1,0.743,0.213,0.124,0.211,0.194,0.257,0.548,0.254,0.439,0.381,0.435,0.723,0.007,4,0.086,0.083
"Mike Bibby",52,"PG",20,"VAN",50,50,1758,260,605,0.43,15,74,0.203,245,531,0.461,0.442,127,169,0.751,30,106,136,325,78,5,146,122,662,14.8,0.487,0.279,2,7.2,4.6,35.1,2.4,0.2,17.7,21.5,1.1,0.2,1.3,0.035,-0.2,-1.6,-1.8,0.1,14.7,0.878,0.155,0.152,0.139,0.431,0.122,0.638,0.315,0.381,0.475,0.331,0.8,0.005,3,0.081,0.167
"Corliss Williamson",53,"SF",25,"SAC",50,50,1374,269,555,0.485,1,5,0.2,268,550,0.487,0.486,120,188,0.638,85,121,206,66,30,8,75,118,659,14.7,0.517,0.339,6.6,9.2,7.9,8.1,1.1,0.4,10.5,22.1,1.9,0.6,2.5,0.086,-0.4,-1.7,-2.1,-0.1,7.7,0.991,0.337,0.427,0.135,0.092,0.009,0.668,0.439,0.253,0.392,0.66,1,0.036,17,0.4,0.5
"Patrick Ewing",54,"C",36,"NYK",38,38,1300,247,568,0.435,0,2,0,247,566,0.436,0.435,163,231,0.706,74,303,377,43,30,100,99,105,657,19.4,0.491,0.407,7,26.5,17.1,7,1.3,6,12.9,28.4,0.2,3.1,3.3,0.123,0.1,1.8,1.9,1.3,8.7,0.996,0.234,0.421,0.254,0.088,0.004,0.654,0.347,0.382,0.44,0.644,NA,0.037,19,0,NA
"Isaiah Rider",55,"SG",27,"POR",47,41,1385,249,605,0.412,42,111,0.378,207,494,0.419,0.446,111,147,0.755,59,137,196,104,25,9,95,100,651,13.7,0.486,0.243,5.1,11,8.2,14,1,0.5,12.4,25.3,1,1.5,2.5,0.086,-0.1,-1.2,-1.3,0.3,14.7,0.817,0.18,0.145,0.174,0.317,0.183,0.706,0.307,0.286,0.38,0.522,0.881,0.015,8,0.063,0.714
"Jason Williams",56,"PG",23,"SAC",50,50,1805,231,617,0.374,100,323,0.31,131,294,0.446,0.455,79,105,0.752,14,139,153,299,95,1,143,91,641,12.8,0.483,0.17,0.8,8.1,4.5,25.2,2.6,0,17.7,19.1,0.7,1.3,2.1,0.055,-0.6,-0.3,-1,0.5,19.2,0.476,0.147,0.065,0.088,0.177,0.524,0.67,0.25,0.407,0.349,0.252,0.4,0.006,3,0.068,0.227
"Mookie Blaylock",57,"PG",31,"ATL",48,48,1763,247,651,0.379,77,251,0.307,170,400,0.425,0.439,69,91,0.758,45,179,224,278,99,9,115,61,640,16.7,0.463,0.14,3,11.8,7.4,31.7,3.2,0.4,14.3,21.5,1.5,3.2,4.7,0.127,2.1,1.9,4,2.7,18.1,0.614,0.16,0.048,0.108,0.3,0.386,0.577,0.258,0.3,0.415,0.159,0.506,0,0,0.112,0.464
"Damon Stoudamire",58,"PG",25,"POR",50,50,1673,249,629,0.396,44,142,0.31,205,487,0.421,0.431,89,122,0.73,41,126,167,312,49,4,110,81,631,14.7,0.462,0.194,2.9,8.4,5.8,32.8,1.6,0.2,13.9,21.7,1.7,1.8,3.6,0.102,0.8,-0.7,0.1,0.9,15.6,0.774,0.215,0.129,0.108,0.323,0.226,0.533,0.333,0.309,0.419,0.254,0.682,0,0,0.077,0.273
"Rasheed Wallace",59,"PF",24,"POR",49,18,1414,242,476,0.508,13,31,0.419,229,445,0.515,0.522,131,179,0.732,57,184,241,60,48,54,80,175,628,16.7,0.566,0.376,4.8,14.5,9.8,7.8,1.8,2.9,12.6,20.5,2.6,2.4,5,0.169,0.2,1.8,2,1.4,11.1,0.935,0.239,0.277,0.187,0.231,0.065,0.746,0.424,0.449,0.436,0.703,0.846,0.153,61,0.161,0.6
"Chauncey Billups",60,"SG",22,"DEN",45,41,1488,191,495,0.386,85,235,0.362,106,260,0.408,0.472,157,172,0.913,24,72,96,173,58,14,98,115,624,15.1,0.547,0.347,1.8,5.8,3.7,20.4,2.1,0.7,14.7,20.3,2.8,-0.5,2.3,0.075,1.1,-1.6,-0.6,0.5,17.7,0.525,0.265,0.063,0.059,0.139,0.475,0.458,0.258,0.241,0.449,0.33,0.671,0.002,1,0.2,0.447
