"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"David Lee",11,"C",26,"NYK",81,81,3019,686,1258,0.545,0,8,0,686,1250,0.549,0.545,268,330,0.812,228,721,949,295,85,40,189,257,1640,22.2,0.584,0.262,8.4,27.6,17.9,17.5,1.4,1,11.9,23.8,7.4,2.9,10.3,0.163,2.6,0,2.5,3.5,8,0.994,0.464,0.134,0.114,0.282,0.006,0.663,0.435,0.49,0.439,0.638,NA,0.056,68,0.125,0
"Monta Ellis",12,"SG",24,"GSW",64,64,2647,631,1406,0.449,77,228,0.338,554,1178,0.47,0.476,292,388,0.753,47,210,257,340,143,25,244,189,1631,16.7,0.517,0.276,1.9,9,5.4,21.2,2.6,0.7,13.4,29.5,0,1.3,1.3,0.023,0.1,-1.5,-1.4,0.4,12.1,0.838,0.33,0.129,0.095,0.284,0.162,0.623,0.331,0.396,0.381,0.314,0.675,0.017,17,0.171,0.487
"Joe Johnson",13,"SG",28,"ATL",76,76,2886,635,1386,0.458,129,350,0.369,506,1036,0.488,0.505,220,269,0.818,74,279,353,369,82,5,145,145,1619,19.3,0.538,0.194,3,11.4,7.1,22,1.5,0.1,8.8,26.3,6,2.4,8.4,0.14,3.4,-0.7,2.7,3.4,13.6,0.747,0.188,0.22,0.111,0.229,0.253,0.569,0.528,0.429,0.413,0.291,0.767,0.008,11,0.429,0.373
"Derrick Rose",14,"PG",21,"CHI",78,78,2871,672,1373,0.489,16,60,0.267,656,1313,0.5,0.495,259,338,0.766,65,228,293,469,57,27,217,96,1619,18.6,0.532,0.246,2.6,8.7,5.7,30.3,1,0.7,12.5,27.2,3.5,2.5,6,0.1,2.6,-0.9,1.7,2.7,11,0.956,0.313,0.141,0.146,0.355,0.044,0.558,0.531,0.483,0.443,0.309,0.563,0.019,24,0.233,0.286
"Aaron Brooks",15,"PG",25,"HOU",82,82,2919,575,1331,0.432,209,525,0.398,366,806,0.454,0.511,245,298,0.822,54,161,215,434,69,14,232,199,1604,16,0.549,0.224,2,6.6,4.2,25.6,1.2,0.3,13.7,25.7,3.9,1.6,5.5,0.091,2.3,-1.6,0.7,1.9,15.2,0.606,0.258,0.087,0.099,0.162,0.394,0.487,0.474,0.439,0.4,0.21,0.713,0,0,0.143,0.48
"Rudy Gay",16,"SF",23,"MEM",80,80,3175,600,1288,0.466,66,202,0.327,534,1086,0.492,0.491,301,400,0.753,115,357,472,153,118,64,169,201,1567,16.2,0.535,0.311,4.2,13.2,8.7,7.8,1.9,1.5,10.3,22.5,4,2.4,6.4,0.096,0.8,-0.3,0.5,2,11.5,0.843,0.312,0.158,0.157,0.217,0.157,0.59,0.453,0.455,0.405,0.36,0.894,0.104,119,0.188,0.368
"Brook Lopez",17,"C",21,"NJN",82,82,3027,563,1129,0.499,0,2,0,563,1127,0.5,0.499,416,509,0.817,270,439,709,187,55,139,204,251,1542,20.1,0.57,0.451,9.9,17.5,13.5,11.8,1,3.4,13.1,23.6,5.5,2.4,7.9,0.125,1.6,-0.5,1.2,2.5,6.6,0.998,0.476,0.22,0.124,0.179,0.002,0.611,0.468,0.371,0.332,0.568,NA,0.125,126,0,NA
"David West",18,"PF",29,"NOH",81,81,2949,619,1226,0.505,7,27,0.259,612,1199,0.51,0.508,296,342,0.865,164,441,605,239,76,60,173,233,1541,18.9,0.56,0.279,6.4,17.9,12,13.7,1.3,1.5,11.2,24,5.2,2.3,7.5,0.122,1.2,-0.3,0.8,2.1,9.1,0.978,0.351,0.174,0.219,0.234,0.022,0.614,0.465,0.431,0.463,0.565,1,0.019,21,0.296,0.25
"Carlos Boozer",19,"PF",28,"UTA",78,78,2673,617,1098,0.562,0,0,NA,617,1098,0.562,0.562,285,384,0.742,181,693,874,247,84,36,212,270,1519,21.3,0.599,0.35,8.2,29.9,19.4,15.8,1.6,1.1,14.3,24.8,5.3,4.6,9.9,0.178,2.4,1.1,3.4,3.7,6.8,1,0.456,0.204,0.148,0.192,0,0.679,0.469,0.475,0.45,0.742,NA,0.069,69,NA,NA
"Dwight Howard",20,"C",24,"ORL",82,82,2843,510,834,0.612,0,7,0,510,827,0.617,0.612,483,816,0.592,284,798,1082,144,75,228,274,287,1503,24,0.63,0.978,12,31.3,22,8.7,1.4,6,18.7,23.9,6.1,7.1,13.2,0.223,1.6,2.8,4.4,4.6,3.8,0.992,0.553,0.396,0.04,0.004,0.008,0.753,0.452,0.394,0.333,0.496,NA,0.246,197,0,NA
"Danny Granger",21,"SF",26,"IND",62,62,2278,488,1139,0.428,158,438,0.361,330,701,0.471,0.498,363,428,0.848,67,275,342,171,94,51,157,183,1497,19.8,0.564,0.376,3.2,13.3,8.2,13.6,2,1.6,10.6,28.7,3.5,2.7,6.2,0.131,3.1,0,3.1,2.9,15.4,0.615,0.237,0.097,0.097,0.184,0.385,0.604,0.409,0.405,0.367,0.376,0.905,0.014,14,0.1,0.432
"Tyreke Evans",22,"SG",20,"SAC",72,72,2677,533,1165,0.458,36,141,0.255,497,1024,0.485,0.473,348,465,0.748,66,314,380,414,109,26,216,204,1450,18.2,0.529,0.399,2.8,13.6,8.1,26.1,2.1,0.7,13.6,26.2,3.3,2.1,5.4,0.097,1.3,0,1.3,2.2,8.4,0.879,0.512,0.129,0.041,0.197,0.121,0.591,0.34,0.396,0.326,0.201,0.361,0.019,22,0.007,0
"O.J. Mayo",23,"SG",22,"MEM",82,82,3113,542,1183,0.458,136,355,0.383,406,828,0.49,0.516,212,262,0.809,61,250,311,242,98,17,176,174,1432,14.6,0.551,0.221,2.3,9.4,5.8,12.2,1.6,0.4,11.9,20.7,4.3,1.4,5.6,0.087,0.8,-0.8,0,1.6,14.5,0.7,0.265,0.096,0.085,0.254,0.3,0.653,0.336,0.42,0.402,0.47,0.816,0.025,29,0.22,0.474
"Chauncey Billups",24,"PG",33,"DEN",73,73,2490,402,962,0.418,157,407,0.386,245,555,0.441,0.499,466,512,0.91,25,203,228,409,82,9,177,153,1427,20.2,0.601,0.532,1.2,9.3,5.3,26.1,1.7,0.3,13,24.3,7.7,1.7,9.5,0.182,4.5,-0.8,3.7,3.6,16.5,0.577,0.213,0.062,0.103,0.199,0.423,0.537,0.367,0.364,0.403,0.269,0.529,0,0,0.135,0.364
"Jamal Crawford",25,"SG",29,"ATL",79,0,2460,496,1105,0.449,163,427,0.382,333,678,0.491,0.523,270,315,0.857,34,167,201,238,61,12,137,132,1425,18.4,0.573,0.285,1.6,8,4.8,16.1,1.3,0.4,9.9,25.8,5.6,1.7,7.3,0.143,3.5,-1.1,2.4,2.7,16.7,0.614,0.165,0.1,0.089,0.26,0.386,0.665,0.333,0.551,0.422,0.282,0.724,0.005,5,0.365,0.385
"Deron Williams",26,"PG",25,"UTA",76,76,2802,494,1053,0.469,96,259,0.371,398,794,0.501,0.515,335,418,0.801,50,253,303,798,96,16,252,208,1419,20.6,0.574,0.397,2.2,10.4,6.4,44.5,1.8,0.5,16.9,23.8,7.4,3,10.3,0.177,4.2,-0.4,3.8,4.1,13,0.754,0.303,0.111,0.082,0.258,0.246,0.599,0.487,0.36,0.438,0.455,0.521,0.017,15,0.066,0.471
"Chris Kaman",27,"C",27,"LAC",76,76,2608,589,1202,0.49,0,6,0,589,1196,0.492,0.49,230,307,0.749,184,520,704,120,37,94,223,213,1408,16.5,0.527,0.255,8.1,23.2,15.6,8.6,0.7,2.7,14.3,27.1,0,2.4,2.4,0.044,-1.4,-1.1,-2.5,-0.3,8.6,0.995,0.334,0.227,0.23,0.204,0.005,0.604,0.48,0.366,0.465,0.705,NA,0.039,47,0.167,0
"Andre Iguodala",28,"SF",26,"PHI",82,82,3193,496,1120,0.443,94,303,0.31,402,817,0.492,0.485,315,430,0.733,82,447,529,472,141,55,218,145,1401,17.8,0.535,0.384,3,16.8,9.8,23.7,2.3,1.4,14.3,21.8,4,2.8,6.7,0.101,2,0.4,2.4,3.5,14.5,0.729,0.276,0.054,0.116,0.284,0.271,0.683,0.367,0.308,0.406,0.415,0.809,0.112,122,0.165,0.3
"Stephen Curry",29,"PG",21,"GSW",80,77,2896,528,1143,0.462,166,380,0.437,362,763,0.474,0.535,177,200,0.885,48,308,356,472,152,19,243,252,1399,16.3,0.568,0.175,1.8,12,6.8,24.6,2.5,0.5,16.5,21.8,3,1.6,4.7,0.077,1.1,-0.5,0.7,2,16.5,0.668,0.19,0.074,0.113,0.29,0.332,0.599,0.376,0.388,0.452,0.307,0.741,0,0,0.179,0.574
"Brandon Roy",30,"SG",25,"POR",65,65,2419,491,1038,0.473,73,221,0.33,418,817,0.512,0.508,343,440,0.78,73,212,285,305,61,16,129,136,1398,21.3,0.568,0.424,3.7,10.9,7.3,23.1,1.4,0.5,9.5,26.7,7,2.1,9.1,0.18,4.7,0,4.7,4.1,13.6,0.787,0.247,0.099,0.155,0.286,0.213,0.637,0.485,0.441,0.451,0.263,0.822,0.013,13,0.231,0.373
"Tim Duncan",31,"C",33,"SAS",78,77,2438,561,1082,0.518,2,11,0.182,559,1071,0.522,0.519,271,374,0.725,221,567,788,246,45,117,140,152,1395,24.7,0.56,0.346,10.8,26.8,18.9,17.8,1,3.5,10.1,26,6.4,4.5,10.9,0.215,4.4,1.8,6.1,5,8.3,0.99,0.303,0.309,0.238,0.14,0.01,0.68,0.494,0.426,0.404,0.551,1,0.032,33,0,NA
"LaMarcus Aldridge",32,"PF",24,"POR",78,78,2922,579,1169,0.495,5,16,0.313,574,1153,0.498,0.497,230,304,0.757,192,435,627,160,67,48,104,231,1393,18.2,0.535,0.26,8.1,18.6,13.3,9.9,1.3,1.3,7.4,22.9,5.5,3.3,8.8,0.145,1.4,-0.2,1.2,2.3,10.8,0.986,0.247,0.215,0.21,0.314,0.014,0.716,0.442,0.431,0.409,0.57,1,0.078,87,0.375,0.667
"Corey Maggette",33,"PF",30,"GSW",70,49,2081,457,886,0.516,13,50,0.26,444,836,0.531,0.523,460,551,0.835,92,281,373,172,51,4,168,231,1387,20.3,0.615,0.622,4.9,15.2,10,13.2,1.2,0.1,13,26.7,5.6,0.7,6.3,0.144,2.1,-1.8,0.3,1.2,10.1,0.944,0.409,0.113,0.091,0.331,0.056,0.685,0.33,0.383,0.451,0.577,1,0.053,45,0.32,0.375
"Gerald Wallace",34,"SF",27,"CHA",76,76,3119,456,943,0.484,52,140,0.371,404,803,0.503,0.511,422,544,0.776,150,612,762,161,117,83,178,194,1386,18.3,0.586,0.577,5.9,23.2,14.7,9,2,2.2,13.1,20.3,5.3,6.2,11.5,0.177,1,1.7,2.7,3.7,7.9,0.852,0.572,0.077,0.025,0.177,0.148,0.59,0.356,0.292,0.317,0.567,0.981,0.074,57,0.664,0.398
"Andrea Bargnani",35,"PF",24,"TOR",80,80,2799,537,1143,0.47,121,325,0.372,416,818,0.509,0.523,181,234,0.774,105,388,493,93,25,111,120,215,1376,15.5,0.552,0.205,4.6,15.9,10.4,5.4,0.5,3,8.8,22.3,3.3,0.9,4.2,0.072,0.9,-1.7,-0.8,0.9,14.7,0.716,0.198,0.148,0.144,0.226,0.284,0.664,0.497,0.479,0.399,0.688,0.983,0.039,42,0.031,0.5
"Carl Landry",36,"PF",26,"TOT",80,29,2469,499,931,0.536,1,3,0.333,498,928,0.537,0.537,344,427,0.806,188,280,468,66,55,63,136,234,1343,19,0.6,0.459,8.5,13.4,10.9,4.6,1.1,1.9,10.8,22.5,5.8,1.9,7.7,0.15,1.2,-0.4,0.8,1.7,7.3,0.997,0.438,0.213,0.139,0.207,0.003,0.694,0.409,0.434,0.404,0.562,1,0.09,82,0.667,0.5
"Steve Nash",37,"PG",35,"PHO",81,81,2660,499,985,0.507,124,291,0.426,375,694,0.54,0.57,211,225,0.938,34,234,268,892,42,12,295,108,1333,21.6,0.615,0.228,1.5,9.4,5.7,50.9,0.8,0.3,21.4,22.9,9.1,0.8,9.9,0.178,6.1,-1.8,4.3,4.2,15.9,0.705,0.155,0.091,0.177,0.281,0.295,0.725,0.456,0.54,0.466,0.061,0.266,0,0,0.031,0.556
"Luis Scola",38,"PF",29,"HOU",82,82,2671,560,1090,0.514,1,5,0.2,559,1085,0.515,0.514,208,267,0.779,175,530,705,169,63,26,163,246,1329,17.2,0.55,0.245,7.2,23.6,15.1,11.1,1.2,0.7,11.9,22.7,3.4,3,6.3,0.114,0,-0.3,-0.3,1.1,8.4,0.995,0.357,0.26,0.117,0.261,0.005,0.653,0.473,0.422,0.411,0.626,1,0.002,2,0,NA
"Russell Westbrook",39,"PG",21,"OKC",82,82,2813,485,1160,0.418,23,104,0.221,462,1056,0.438,0.428,329,422,0.78,143,258,401,652,108,34,268,204,1322,17.8,0.491,0.364,6,10.3,8.2,38.6,2,0.9,16.6,25.7,2.7,3.4,6.1,0.105,1.7,-0.5,1.2,2.3,9.5,0.91,0.393,0.125,0.172,0.22,0.09,0.533,0.359,0.34,0.388,0.177,0.696,0.03,26,0.183,0.158
"Ray Allen",40,"SG",34,"BOS",80,80,2819,464,973,0.477,145,399,0.363,319,574,0.556,0.551,231,253,0.913,45,208,253,210,64,25,129,182,1304,15.2,0.601,0.26,2,8.8,5.5,12.3,1.2,0.7,10.6,20.2,5.1,2.9,7.9,0.135,1.5,-0.3,1.2,2.3,15.8,0.59,0.224,0.085,0.084,0.196,0.41,0.679,0.41,0.561,0.476,0.643,0.917,0.01,10,0.286,0.316
"Al Jefferson",41,"C",25,"MIN",76,76,2463,560,1125,0.498,0,4,0,560,1121,0.5,0.498,181,266,0.68,180,523,703,137,63,98,136,205,1301,19,0.524,0.236,8,24.2,16,10,1.3,3,9.9,24.3,2.3,2.3,4.6,0.09,0.7,-0.4,0.4,1.5,7.8,0.996,0.313,0.299,0.288,0.097,0.004,0.679,0.503,0.358,0.33,0.448,NA,0.038,39,0,NA
"Paul Pierce",42,"SF",32,"BOS",71,71,2411,409,867,0.472,109,263,0.414,300,604,0.497,0.535,369,433,0.852,39,271,310,218,84,31,166,196,1296,18.2,0.613,0.499,2,13.4,7.9,15.1,1.8,1,13.6,23.8,5,3.3,8.3,0.165,2.3,0.7,3,3,13.3,0.697,0.321,0.065,0.141,0.171,0.303,0.629,0.375,0.369,0.399,0.41,0.917,0.025,21,0.103,0.444
"Jason Terry",43,"SG",32,"DAL",77,12,2540,456,1041,0.438,136,373,0.365,320,668,0.479,0.503,232,268,0.866,19,121,140,292,94,17,109,142,1280,16.5,0.552,0.257,0.9,5.4,3.2,18.8,1.9,0.5,8.6,23,4.4,2.1,6.5,0.123,1.6,-0.1,1.5,2.2,16.5,0.642,0.148,0.1,0.129,0.265,0.358,0.597,0.423,0.41,0.467,0.503,0.882,0.008,8,0.273,0.451
"Al Harrington",44,"PF",29,"NYK",72,15,2195,448,1030,0.435,140,409,0.342,308,621,0.496,0.503,240,317,0.757,88,317,405,110,62,26,132,209,1276,16.8,0.546,0.308,4.5,16.7,10.5,8.6,1.4,0.9,10.1,26.8,2.2,1.3,3.5,0.077,0.8,-1.6,-0.8,0.6,13.7,0.603,0.343,0.073,0.072,0.116,0.397,0.612,0.293,0.378,0.353,0.38,0.943,0.029,27,0.213,0.345
"Brandon Jennings",45,"PG",20,"MIL",82,82,2671,451,1216,0.371,145,388,0.374,306,828,0.37,0.431,223,273,0.817,49,233,282,470,105,18,200,191,1270,14.5,0.475,0.225,2,10.4,6,29.6,2.1,0.5,13,26.1,0.3,3.9,4.2,0.075,0.5,0.2,0.7,1.8,14.8,0.681,0.236,0.104,0.124,0.216,0.319,0.425,0.331,0.311,0.361,0.19,0.614,0.002,2,0.059,0.435
"Josh Smith",46,"PF",24,"ATL",81,81,2871,504,999,0.505,0,7,0,504,992,0.508,0.505,261,422,0.618,223,482,705,342,130,172,198,240,1269,21,0.536,0.422,9,19.8,14.3,19,2.4,4.5,14.3,22.2,4.2,5.1,9.3,0.155,2.4,2.7,5.1,5.1,6.5,0.993,0.55,0.191,0.026,0.226,0.007,0.658,0.372,0.346,0.279,0.621,NA,0.144,134,0.286,0
"John Salmons",47,"SG",30,"TOT",81,56,2824,437,991,0.441,118,309,0.382,319,682,0.468,0.501,253,305,0.83,35,235,270,223,99,26,123,166,1245,14.7,0.553,0.308,1.4,9.4,5.4,12.9,1.8,0.7,9.9,19.9,3.7,3.4,7.1,0.121,0.4,1.2,1.6,2.5,14.2,0.688,0.26,0.065,0.158,0.205,0.312,0.57,0.469,0.401,0.389,0.426,0.831,0.016,16,0.272,0.393
"Vince Carter",48,"SG",33,"ORL",75,74,2310,434,1015,0.428,119,324,0.367,315,691,0.456,0.486,257,306,0.84,33,260,293,236,53,18,106,189,1244,17.1,0.541,0.301,1.7,12.6,7.3,17.8,1.2,0.6,8.4,25.2,4.4,3,7.4,0.154,1.6,0.4,2,2.3,14.7,0.681,0.244,0.092,0.14,0.205,0.319,0.552,0.409,0.38,0.413,0.225,0.782,0.03,28,0.191,0.355
"Jeff Green",49,"PF",23,"OKC",82,82,3043,485,1070,0.453,104,312,0.333,381,758,0.503,0.502,165,223,0.74,112,378,490,134,104,72,135,221,1239,13.8,0.53,0.208,4.3,13.9,9.2,7.2,1.8,1.8,10.4,19.2,2.5,4.2,6.6,0.105,-0.4,0.6,0.2,1.7,12.3,0.708,0.31,0.155,0.077,0.165,0.292,0.648,0.47,0.354,0.333,0.451,1,0.058,58,0.372,0.345
"Jason Richardson",50,"SG",29,"PHO",79,76,2485,473,998,0.474,157,400,0.393,316,598,0.528,0.553,136,184,0.739,81,323,404,143,66,33,92,169,1239,16.6,0.574,0.184,3.9,13.9,9.2,8.8,1.3,0.9,7.9,20.8,5,1.7,6.6,0.128,2.2,-0.5,1.7,2.3,13.9,0.599,0.315,0.1,0.057,0.127,0.401,0.656,0.46,0.351,0.346,0.585,0.93,0.055,44,0.315,0.405
"Manu Ginóbili",51,"SG",32,"SAS",75,21,2150,398,903,0.441,132,350,0.377,266,553,0.481,0.514,309,355,0.87,68,216,284,370,103,24,154,154,1237,22.5,0.584,0.393,3.8,11.6,7.7,28.2,2.5,0.8,12.7,25.8,6.5,3.2,9.7,0.216,5.1,1.6,6.7,4.7,13.9,0.612,0.301,0.122,0.068,0.122,0.388,0.61,0.391,0.377,0.309,0.331,0.727,0.019,16,0.177,0.29
"Antawn Jamison",52,"PF",33,"TOT",66,64,2406,478,1036,0.461,85,247,0.344,393,789,0.498,0.502,194,300,0.647,136,419,555,84,71,21,91,179,1235,17.3,0.529,0.29,6.6,20.1,13.4,6.1,1.5,0.7,7.2,23.9,3,2.8,5.8,0.115,1.1,-0.9,0.2,1.3,12.2,0.762,0.277,0.216,0.079,0.189,0.238,0.659,0.451,0.354,0.378,0.697,1,0.007,6,0.267,0.258
"Luol Deng",53,"SF",24,"CHI",70,69,2651,473,1014,0.466,32,83,0.386,441,931,0.474,0.482,252,330,0.764,131,381,512,143,66,61,134,129,1230,16.1,0.531,0.325,5.6,15.8,10.7,9.1,1.3,1.8,10.4,21.9,2.5,3.4,5.9,0.106,0.7,0.3,1,2,12.2,0.918,0.294,0.114,0.089,0.421,0.082,0.621,0.44,0.422,0.391,0.583,0.969,0.035,33,0.783,0.415
"Danilo Gallinari",54,"SF",21,"NYK",81,74,2747,392,927,0.423,186,488,0.381,206,439,0.469,0.523,251,307,0.818,65,333,398,135,75,58,110,191,1221,14.8,0.575,0.331,2.6,14,8.2,7.6,1.4,1.6,9.4,19.3,4.1,1.5,5.6,0.098,1.2,-0.7,0.5,1.7,18.2,0.474,0.182,0.04,0.056,0.195,0.526,0.58,0.486,0.385,0.387,0.447,0.898,0.032,30,0.18,0.341
"Rodney Stuckey",55,"PG",23,"DET",73,67,2499,449,1109,0.405,18,79,0.228,431,1030,0.418,0.413,299,359,0.833,67,214,281,348,101,12,163,205,1215,15.6,0.479,0.324,3.1,11.1,6.8,24.7,2.2,0.4,11.4,26.4,1.4,1.3,2.7,0.052,0,-0.4,-0.4,1,10.2,0.929,0.36,0.139,0.165,0.265,0.071,0.486,0.364,0.377,0.381,0.313,0.667,0.006,5,0.19,0.267
"Caron Butler",56,"SG",29,"TOT",74,74,2783,450,1051,0.428,42,145,0.29,408,906,0.45,0.448,264,315,0.838,104,357,461,156,116,24,160,193,1206,13.7,0.507,0.3,4.3,14.9,9.5,9.2,2.2,0.7,11.9,22.1,0.6,2.9,3.5,0.061,-1.3,0,-1.3,0.5,13.7,0.862,0.249,0.104,0.087,0.422,0.138,0.508,0.358,0.286,0.473,0.488,0.667,0.034,32,0.29,0.286
"Pau Gasol",57,"C",29,"LAL",65,65,2403,452,844,0.536,0,5,0,452,839,0.539,0.536,286,362,0.79,243,491,734,218,37,113,143,152,1190,22.9,0.593,0.429,11.4,22.7,17.1,15,0.8,3.5,12.5,21.4,6.8,4.2,11,0.22,3.7,1.3,4.9,4.2,5.8,0.994,0.434,0.326,0.16,0.076,0.006,0.648,0.462,0.422,0.484,0.569,NA,0.09,70,0.2,0
"Michael Beasley",58,"PF",21,"MIA",78,78,2328,468,1040,0.45,28,102,0.275,440,938,0.469,0.463,192,240,0.8,123,375,498,100,80,49,131,221,1156,16.1,0.505,0.231,6.3,18.8,12.6,7.8,1.8,1.7,10.3,25.8,0.8,3.8,4.6,0.095,-0.9,0.1,-0.8,0.7,11.6,0.902,0.285,0.144,0.154,0.319,0.098,0.652,0.42,0.306,0.407,0.514,1,0.072,69,0.402,0.317
"J.R. Smith",59,"SG",24,"DEN",75,0,2082,428,1033,0.414,158,467,0.338,270,566,0.477,0.491,142,201,0.706,28,206,234,183,99,20,139,174,1156,15,0.515,0.195,1.6,11.3,6.5,15,2.4,0.7,11,26.9,0.6,2.1,2.7,0.062,0.5,-0.4,0.1,1.1,17.3,0.548,0.183,0.11,0.071,0.184,0.452,0.646,0.447,0.342,0.379,0.363,0.778,0.036,35,0.113,0.491
"Al Horford",60,"C",23,"ATL",81,81,2845,467,847,0.551,1,1,1,466,846,0.551,0.552,213,270,0.789,236,563,799,189,59,91,122,225,1148,19.4,0.594,0.319,9.6,23.3,16.4,10.4,1.1,2.4,11.2,17.6,6.9,3.9,10.9,0.183,1.8,0.5,2.3,3.1,7.3,0.999,0.36,0.305,0.17,0.164,0.001,0.721,0.465,0.424,0.468,0.652,1,0.105,86,1,1
