"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Ben Gordon",11,"SG",25,"CHI",82,76,2999,598,1315,0.455,173,422,0.41,425,893,0.476,0.521,330,382,0.864,52,231,283,279,71,22,200,184,1699,17,0.573,0.29,2,8.8,5.4,15.9,1.2,0.5,11.9,25,5.2,1.7,6.9,0.11,2.4,-1.3,1.1,2.3,15.9,0.679,0.202,0.06,0.105,0.313,0.321,0.528,0.418,0.377,0.487,0.358,0.671,0.007,9,0.246,0.356
"Joe Johnson",12,"SG",27,"ATL",79,79,3124,620,1420,0.437,149,414,0.36,471,1006,0.468,0.489,299,362,0.826,65,281,346,455,84,19,195,176,1688,18.2,0.534,0.255,2.4,10.5,6.5,26.4,1.4,0.5,11,26.6,5.1,2.5,7.6,0.116,2.7,-0.9,1.8,3.1,14.8,0.708,0.171,0.2,0.123,0.215,0.292,0.572,0.507,0.425,0.374,0.28,0.752,0.008,8,0.273,0.389
"Vince Carter",13,"SG",32,"NJN",80,80,2946,588,1345,0.437,151,392,0.385,437,953,0.459,0.493,335,410,0.817,74,336,410,376,82,38,166,234,1662,19.3,0.545,0.305,3,13.8,8.3,23.7,1.5,1.1,9.8,26.8,5.7,1.8,7.5,0.123,3.3,-0.8,2.4,3.3,15,0.709,0.242,0.072,0.113,0.282,0.291,0.563,0.433,0.408,0.396,0.284,0.775,0.035,46,0.176,0.478
"Paul Pierce",14,"SF",31,"BOS",81,81,3035,540,1181,0.457,119,304,0.391,421,877,0.48,0.508,459,553,0.83,56,401,457,294,80,27,228,215,1658,17.7,0.582,0.468,2.4,15.4,9.2,16.3,1.4,0.7,13.8,25.4,5.5,4.8,10.3,0.164,2.4,0.7,3.1,3.9,13.8,0.743,0.266,0.062,0.187,0.228,0.257,0.551,0.425,0.452,0.435,0.363,0.924,0.008,10,0.138,0.452
"Dwight Howard",15,"C",23,"ORL",79,79,2821,560,979,0.572,0,2,0,560,977,0.573,0.572,504,849,0.594,336,757,1093,112,77,231,240,270,1624,25.4,0.6,0.867,13.8,29.5,21.8,7.3,1.4,5.9,15.1,26.1,6.2,7.6,13.8,0.234,2.1,2.4,4.5,4.7,3.4,0.998,0.546,0.398,0.045,0.008,0.002,0.707,0.433,0.25,0.25,0.513,NA,0.217,202,0,NA
"Richard Jefferson",16,"SF",28,"MIL",82,82,2939,537,1222,0.439,116,292,0.397,421,930,0.453,0.487,417,518,0.805,57,317,374,199,66,14,165,252,1607,15.4,0.554,0.424,2.2,13.3,7.5,11.7,1.2,0.4,10.2,24.6,4.2,2.4,6.6,0.109,1,-0.8,0.2,1.6,13.8,0.761,0.261,0.092,0.096,0.312,0.239,0.571,0.416,0.342,0.399,0.587,0.931,0.046,51,0.394,0.443
"David West",17,"PF",28,"NOH",76,76,2982,610,1292,0.472,6,25,0.24,604,1267,0.477,0.474,367,415,0.884,160,486,646,173,49,68,163,207,1593,18.9,0.54,0.321,6.5,19.7,13.1,10.9,0.9,1.9,10,26.5,4.2,3.5,7.8,0.125,1.3,-0.6,0.6,2,10.3,0.981,0.255,0.202,0.242,0.281,0.019,0.621,0.456,0.383,0.441,0.578,1,0.03,35,0.24,0.333
"Tony Parker",18,"PG",26,"SAS",72,71,2456,639,1263,0.506,19,65,0.292,620,1198,0.518,0.513,284,363,0.782,27,196,223,496,67,4,186,110,1581,23.4,0.556,0.287,1.3,9.4,5.4,40.1,1.5,0.1,11.6,31.7,5.6,3,8.6,0.168,3.8,-0.2,3.6,3.5,9.6,0.949,0.394,0.165,0.079,0.31,0.051,0.645,0.433,0.3,0.457,0.226,0.895,0,0,0.369,0.333
"Andre Iguodala",19,"SF",25,"PHI",82,82,3269,542,1147,0.473,80,261,0.307,462,886,0.521,0.507,377,521,0.724,92,379,471,434,131,36,222,152,1541,18.4,0.56,0.454,3.3,14,8.6,22.4,2.1,0.9,13.9,22.3,5.6,3.5,9.2,0.134,2.6,0.6,3.2,4.3,13,0.772,0.354,0.053,0.075,0.29,0.228,0.727,0.279,0.291,0.375,0.491,0.65,0.137,153,0.172,0.289
"Pau Gasol",20,"C",28,"LAL",81,81,2999,592,1045,0.567,1,2,0.5,591,1043,0.567,0.567,343,439,0.781,262,518,780,284,52,81,157,172,1528,22.2,0.617,0.42,10,19.3,14.7,14.8,0.9,2.1,11.3,20.4,9.8,4.2,13.9,0.223,4,0.5,4.5,5,6.2,0.998,0.426,0.295,0.175,0.102,0.002,0.667,0.523,0.492,0.402,0.574,1,0.12,121,0.5,1
"O.J. Mayo",21,"SG",21,"MEM",82,82,3120,562,1283,0.438,145,378,0.384,417,905,0.461,0.495,247,281,0.879,56,252,308,262,91,13,226,204,1516,14.2,0.539,0.219,2.2,10.1,6.1,15.5,1.6,0.3,13.8,24.5,1.5,1.8,3.4,0.052,0.2,-1.4,-1.3,0.6,15.4,0.705,0.209,0.096,0.109,0.292,0.295,0.496,0.447,0.393,0.465,0.281,0.807,0.029,36,0.161,0.41
"Yao Ming",22,"C",28,"HOU",77,77,2589,566,1032,0.548,1,1,1,565,1031,0.548,0.549,381,440,0.866,204,557,761,137,30,150,234,257,1514,22.7,0.618,0.426,9.6,24.1,17.1,10,0.6,4.2,16,26.2,5.6,5,10.6,0.196,1.6,1.6,3.1,3.3,6.4,0.999,0.332,0.4,0.223,0.044,0.001,0.644,0.53,0.47,0.378,0.579,1,0.084,76,0,NA
"Carmelo Anthony",23,"SF",24,"DEN",66,66,2277,535,1207,0.443,63,170,0.371,472,1037,0.455,0.469,371,468,0.793,106,344,450,222,75,24,199,195,1504,19,0.532,0.388,5.6,17,11.5,18.1,1.7,0.8,12.3,31.5,2.4,2.6,5,0.105,1.5,-1,0.5,1.5,11.5,0.859,0.351,0.084,0.132,0.292,0.141,0.568,0.386,0.314,0.402,0.428,0.873,0.057,64,0.176,0.433
"Rudy Gay",24,"SF",22,"MEM",79,78,2945,572,1262,0.453,85,242,0.351,487,1020,0.477,0.487,264,344,0.767,109,328,437,135,98,59,203,221,1493,15.3,0.528,0.273,4.5,13.9,9.1,8.7,1.8,1.6,12.6,25.6,0.7,2.6,3.3,0.054,0,-1.1,-1.1,0.7,12.4,0.808,0.287,0.142,0.133,0.246,0.192,0.586,0.425,0.435,0.405,0.322,0.894,0.104,118,0.211,0.431
"LaMarcus Aldridge",25,"PF",23,"POR",81,81,3004,601,1243,0.484,7,28,0.25,594,1215,0.489,0.486,261,334,0.781,234,371,605,157,77,77,121,207,1470,19.1,0.529,0.269,9.5,15.6,12.5,9.3,1.4,2,8,23.7,6.1,3.3,9.5,0.151,1.7,-0.4,1.3,2.5,11,0.977,0.245,0.211,0.179,0.343,0.023,0.671,0.45,0.422,0.418,0.567,1,0.098,108,0.643,0.389
"Devin Harris",26,"PG",25,"NJN",69,69,2494,455,1039,0.438,64,220,0.291,391,819,0.477,0.469,496,605,0.82,30,201,231,476,114,13,212,164,1470,21.6,0.563,0.582,1.4,9.7,5.5,34.4,2.4,0.4,14,28.4,5.9,1.7,7.5,0.145,3.3,-0.5,2.8,3,11.7,0.788,0.387,0.068,0.121,0.212,0.212,0.547,0.549,0.389,0.377,0.192,0.5,0.002,1,0.055,0.5
"Al Harrington",27,"PF",28,"TOT",73,56,2546,532,1212,0.439,171,470,0.364,361,742,0.487,0.509,234,295,0.793,99,356,455,102,88,22,161,227,1469,15.9,0.547,0.243,4.1,15.8,9.8,6.8,1.7,0.6,10.7,25.7,1.9,2,3.9,0.073,0.7,-0.9,-0.2,1.2,13.9,0.612,0.314,0.077,0.087,0.134,0.388,0.583,0.376,0.371,0.399,0.313,0.906,0.023,27,0.196,0.37
"Tim Duncan",28,"C",32,"SAS",75,75,2524,558,1107,0.504,0,2,0,558,1105,0.505,0.504,334,483,0.692,201,599,800,264,38,126,165,173,1450,24.4,0.549,0.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,5,5,10.1,0.191,3.4,2,5.4,4.7,8,0.998,0.313,0.333,0.182,0.17,0.002,0.637,0.463,0.418,0.436,0.525,NA,0.025,26,0,NA
"Jason Terry",29,"SG",31,"DAL",74,11,2491,541,1168,0.463,167,456,0.366,374,712,0.525,0.535,198,225,0.88,39,138,177,251,97,20,119,141,1447,19.3,0.571,0.193,1.8,6.3,4.1,17.6,2,0.6,8.6,25.5,5.4,1.9,7.3,0.14,3.3,-0.3,2.9,3.1,16.7,0.61,0.161,0.072,0.119,0.258,0.39,0.622,0.5,0.475,0.495,0.457,0.796,0.008,9,0.265,0.446
"John Salmons",30,"SF",29,"TOT",79,74,2959,516,1093,0.472,126,302,0.417,390,791,0.493,0.53,288,347,0.83,59,274,333,249,83,24,165,182,1446,16,0.58,0.317,2.3,10.8,6.5,14.5,1.4,0.6,11.7,21.3,4.7,0.8,5.6,0.09,1.6,-1.3,0.3,1.7,12.9,0.724,0.298,0.1,0.134,0.192,0.276,0.641,0.376,0.336,0.433,0.341,0.683,0.024,25,0.232,0.4
"Mo Williams",31,"PG",26,"CLE",81,81,2834,526,1126,0.467,183,420,0.436,343,706,0.486,0.548,208,228,0.912,47,232,279,329,69,9,179,215,1443,17.2,0.588,0.202,2.1,9.4,5.9,20.1,1.3,0.3,12.7,23.4,6.1,3.7,9.8,0.165,2.4,-0.1,2.3,3.1,17.1,0.627,0.12,0.106,0.116,0.285,0.373,0.57,0.479,0.466,0.461,0.286,0.803,0,0,0.39,0.451
"Ray Allen",32,"SG",33,"BOS",79,79,2876,499,1040,0.48,199,486,0.409,300,554,0.542,0.575,237,249,0.952,66,212,278,218,69,13,134,157,1434,17.3,0.624,0.239,2.9,8.6,5.9,12.6,1.3,0.4,10.4,20.8,7.4,3.7,11.1,0.186,3.7,0.3,4,4.3,17,0.533,0.188,0.058,0.096,0.191,0.467,0.641,0.517,0.52,0.462,0.54,0.925,0.003,3,0.379,0.478
"Rashard Lewis",33,"PF",29,"ORL",79,79,2859,478,1089,0.439,220,554,0.397,258,535,0.482,0.54,225,269,0.836,92,361,453,205,81,51,158,194,1401,16.8,0.58,0.247,3.7,13.9,8.9,12.5,1.5,1.3,11.6,22,4.7,4.8,9.5,0.16,2.7,1,3.7,4.1,16.7,0.491,0.172,0.099,0.126,0.095,0.509,0.604,0.426,0.482,0.32,0.391,0.945,0.017,17,0.287,0.384
"Chauncey Billups",34,"PG",32,"TOT",79,79,2789,410,980,0.418,162,397,0.408,248,583,0.425,0.501,418,458,0.913,32,207,239,506,93,18,177,161,1400,18.8,0.592,0.467,1.4,8.4,5,28.9,1.7,0.5,13,21.7,7.9,2.2,10.1,0.174,3.8,-0.5,3.4,3.8,16.8,0.595,0.18,0.069,0.113,0.233,0.405,0.517,0.309,0.36,0.421,0.157,0.537,0.001,1,0.091,0.417
"Caron Butler",35,"SG",28,"WAS",67,67,2585,491,1085,0.453,65,210,0.31,426,875,0.487,0.482,345,402,0.858,118,296,414,290,106,20,210,165,1392,18.8,0.552,0.371,5.2,13.8,9.4,19.7,2.2,0.6,14.3,25.9,3.4,1.1,4.5,0.083,2,-1.1,0.9,1.9,13.5,0.806,0.282,0.1,0.116,0.308,0.194,0.641,0.422,0.397,0.401,0.408,0.431,0.027,29,0.176,0.297
"Derrick Rose",36,"PG",20,"CHI",81,80,3000,574,1208,0.475,16,72,0.222,558,1136,0.491,0.482,197,250,0.788,96,221,317,512,66,18,202,125,1361,16,0.516,0.207,3.7,8.4,6.1,28.8,1.1,0.4,13.3,22.6,3.4,1.5,4.9,0.078,1.1,-1.5,-0.4,1.2,10.4,0.94,0.392,0.089,0.127,0.332,0.06,0.577,0.444,0.403,0.436,0.342,0.813,0.017,19,0.139,0.3
"Andre Miller",37,"PG",32,"PHI",82,82,2976,492,1041,0.473,15,53,0.283,477,988,0.483,0.48,338,409,0.826,123,245,368,534,109,14,199,196,1337,18.6,0.548,0.393,4.9,9.9,7.4,30.2,2,0.4,14,21.8,6.2,2.5,8.8,0.141,2.4,0,2.4,3.3,9.2,0.949,0.416,0.104,0.207,0.223,0.051,0.584,0.37,0.414,0.409,0.291,0.6,0,0,0.132,0.286
"Shaquille O'Neal",38,"C",36,"PHO",75,75,2252,512,841,0.609,0,1,0,512,840,0.61,0.609,309,519,0.595,187,446,633,126,49,108,168,253,1333,22.3,0.623,0.617,10.1,22.3,16.4,8.9,1.1,3.5,13.6,24.2,5.6,2.2,7.8,0.166,1.9,-0.3,1.7,2.1,3.4,0.999,0.576,0.359,0.064,0,0.001,0.746,0.437,0.352,NA,0.594,NA,0.233,180,0,NA
"Deron Williams",39,"PG",24,"UTA",68,68,2505,463,984,0.471,70,226,0.31,393,758,0.518,0.506,326,384,0.849,24,171,195,725,73,20,228,134,1322,21.1,0.573,0.39,1.1,8.1,4.6,47.8,1.5,0.6,16.5,24.7,6.5,1.9,8.4,0.16,4.8,-0.9,4,3.8,12.5,0.77,0.34,0.097,0.073,0.26,0.23,0.6,0.379,0.514,0.465,0.221,0.486,0.008,7,0.035,0.125
"Hedo Türkoğlu",40,"SF",29,"ORL",77,77,2815,423,1025,0.413,134,376,0.356,289,649,0.445,0.478,314,389,0.807,45,365,410,375,64,19,204,218,1294,14.8,0.541,0.38,1.8,14.2,8.2,22.5,1.2,0.5,14.6,23,3,4.4,7.3,0.125,0.5,0.7,1.3,2.4,15.1,0.633,0.26,0.075,0.129,0.17,0.367,0.538,0.299,0.47,0.351,0.218,0.799,0.006,5,0.106,0.325
"David Lee",41,"C",25,"NYK",81,74,2824,522,951,0.549,0,3,0,522,948,0.551,0.549,249,330,0.755,256,695,951,174,80,22,150,260,1293,19,0.59,0.347,9.6,27.9,18.4,10.1,1.4,0.6,12,19.2,5.9,3.1,9,0.154,1,-0.2,0.8,2,4.7,0.997,0.636,0.121,0.123,0.117,0.003,0.636,0.504,0.316,0.378,0.665,NA,0.114,103,0,NA
"Jeff Green",42,"PF",22,"OKC",78,78,2873,476,1068,0.446,96,247,0.389,380,821,0.463,0.491,242,307,0.788,120,399,519,155,81,33,173,202,1290,13.9,0.536,0.287,4.7,16.3,10.4,9.1,1.4,0.8,12.6,21.2,1.8,2.4,4.2,0.07,-0.6,-0.6,-1.2,0.6,12.2,0.769,0.32,0.125,0.11,0.213,0.231,0.614,0.358,0.385,0.338,0.516,0.917,0.066,61,0.235,0.397
"Jamal Crawford",43,"PG",28,"TOT",65,65,2479,419,1022,0.41,142,394,0.36,277,628,0.441,0.479,300,344,0.872,23,170,193,288,57,13,148,92,1280,15.1,0.545,0.337,1,7.5,4.2,18.1,1.1,0.4,11.2,22.8,3.3,0,3.3,0.065,1.3,-2.6,-1.3,0.5,17.3,0.614,0.139,0.086,0.102,0.288,0.386,0.585,0.341,0.375,0.425,0.235,0.704,0,0,0.223,0.398
"Nate Robinson",44,"PG",24,"NYK",74,11,2209,449,1028,0.437,125,385,0.325,324,643,0.504,0.498,249,296,0.841,98,192,290,301,95,6,139,206,1272,18.9,0.549,0.288,4.7,9.8,7.2,22.9,2.1,0.2,10.7,25.6,4.4,1.5,5.9,0.128,2.5,-0.1,2.4,2.4,14.3,0.625,0.299,0.08,0.091,0.156,0.375,0.596,0.402,0.426,0.425,0.284,0.768,0.008,5,0.223,0.372
"Charlie Villanueva",45,"PF",24,"MIL",78,47,2095,487,1089,0.447,89,258,0.345,398,831,0.479,0.488,201,240,0.838,154,366,520,137,50,56,138,254,1264,18.6,0.529,0.22,8.3,21.6,14.7,12.4,1.2,2.2,10.4,28.5,2.2,2.7,4.9,0.112,1.6,-0.6,1.1,1.6,12.5,0.763,0.274,0.173,0.154,0.163,0.237,0.544,0.5,0.417,0.407,0.578,0.989,0.052,48,0.14,0.278
"Russell Westbrook",46,"PG",20,"OKC",82,65,2668,436,1095,0.398,35,129,0.271,401,966,0.415,0.414,349,428,0.815,178,221,399,435,110,16,274,191,1256,15.2,0.489,0.391,7.6,9.7,8.6,27.5,2.1,0.4,17.6,25.8,-0.1,2,1.9,0.035,-0.1,-0.9,-1,0.7,9.5,0.882,0.422,0.116,0.149,0.195,0.118,0.476,0.323,0.362,0.379,0.252,0.514,0.064,59,0.109,0.357
"Kevin Martin",47,"SG",25,"SAC",51,46,1947,341,811,0.42,115,277,0.415,226,534,0.423,0.491,457,527,0.867,29,154,183,138,61,8,146,116,1254,19.2,0.601,0.65,1.7,9.3,5.5,12.3,1.6,0.3,12.3,27.4,4.7,0.1,4.7,0.117,3,-2.4,0.5,1.3,15.8,0.658,0.2,0.083,0.1,0.276,0.342,0.543,0.403,0.37,0.362,0.442,0.809,0.03,22,0.256,0.507
"Eric Gordon",48,"SG",20,"LAC",78,65,2677,411,901,0.456,131,337,0.389,280,564,0.496,0.529,299,350,0.854,45,156,201,215,78,35,164,172,1252,14.9,0.593,0.388,1.9,6.9,4.3,13.6,1.5,1,13.5,20.7,3.9,0.7,4.6,0.082,0.6,-1,-0.4,1,14.5,0.626,0.332,0.059,0.05,0.185,0.374,0.589,0.34,0.267,0.443,0.525,0.893,0.037,30,0.136,0.522
"J.R. Smith",49,"SG",23,"DEN",81,18,2245,424,950,0.446,180,453,0.397,244,497,0.491,0.541,205,272,0.754,43,254,297,227,78,14,150,190,1233,16.8,0.576,0.286,2.3,12.8,7.7,17.3,1.8,0.5,12.3,24.2,3.6,2.2,5.8,0.124,2.6,-0.3,2.2,2.4,17.7,0.523,0.216,0.049,0.038,0.22,0.477,0.585,0.426,0.361,0.435,0.332,0.8,0.034,28,0.115,0.538
"Richard Hamilton",50,"SG",30,"DET",67,51,2279,466,1043,0.447,70,190,0.368,396,853,0.464,0.48,223,263,0.848,44,163,207,297,40,4,133,176,1225,16.9,0.529,0.252,2.3,8.6,5.4,23.9,1,0.1,10.3,27,3.1,1.4,4.5,0.095,1.5,-1.3,0.1,1.2,15,0.818,0.156,0.061,0.229,0.371,0.182,0.644,0.422,0.448,0.406,0.654,0.971,0.002,2,0.537,0.392
"Mehmet Okur",51,"C",29,"UTA",72,72,2409,431,888,0.485,90,202,0.446,341,686,0.497,0.536,273,334,0.817,124,433,557,120,54,53,132,219,1225,17.5,0.592,0.376,6.1,21.5,13.8,8.1,1.2,1.7,11.3,21.7,4.5,2.9,7.4,0.148,1.6,-0.3,1.3,2,13.1,0.773,0.262,0.151,0.117,0.241,0.227,0.618,0.455,0.471,0.407,0.572,1,0.036,31,0.069,0.571
"Stephen Jackson",52,"SF",30,"GSW",59,59,2339,413,997,0.414,103,305,0.338,310,692,0.448,0.466,294,356,0.826,70,233,303,381,88,31,229,153,1223,16.1,0.53,0.357,3.3,10.8,7.1,25.6,1.8,0.9,16.6,25.2,1.5,0.7,2.2,0.045,1.4,-1.7,-0.3,1,14.5,0.694,0.256,0.13,0.087,0.221,0.306,0.573,0.331,0.379,0.4,0.265,0.65,0.019,17,0.089,0.556
"Jason Richardson",53,"SG",28,"TOT",72,71,2410,465,974,0.477,129,325,0.397,336,649,0.518,0.544,153,199,0.769,77,242,319,146,76,28,95,146,1212,16.7,0.571,0.204,3.9,11.5,7.8,9.8,1.6,0.9,8.2,21.5,4.3,1.5,5.8,0.116,2,-0.8,1.2,2,13.3,0.666,0.323,0.114,0.057,0.171,0.334,0.667,0.396,0.411,0.353,0.568,0.907,0.079,67,0.317,0.447
"Andrea Bargnani",54,"PF",23,"TOR",78,59,2453,431,958,0.45,119,291,0.409,312,667,0.468,0.512,221,266,0.831,70,346,416,94,34,97,135,242,1202,14.6,0.559,0.278,3.4,16.4,10,6.4,0.7,3.1,11.2,22.7,1.8,2,3.9,0.076,-0.1,-0.7,-0.8,0.7,15.1,0.696,0.214,0.108,0.115,0.26,0.304,0.595,0.388,0.391,0.43,0.692,0.975,0.047,41,0.01,0
"Al Thornton",55,"SF",25,"LAC",71,67,2654,469,1051,0.446,20,79,0.253,449,972,0.462,0.456,236,313,0.754,122,246,368,103,59,62,130,227,1194,12.6,0.502,0.298,5.2,11,8,6.9,1.2,1.7,9.9,22.6,0.2,1,1.3,0.023,-2.3,-1.8,-4.1,-1.4,10.8,0.925,0.352,0.111,0.14,0.322,0.075,0.611,0.41,0.333,0.373,0.572,0.9,0.076,74,0.089,0
"Wilson Chandler",56,"SF",21,"NYK",82,70,2735,455,1054,0.432,103,314,0.328,352,740,0.476,0.481,171,215,0.795,91,354,445,170,71,75,139,250,1184,12.9,0.515,0.204,3.5,14.7,8.9,9.9,1.3,2,10.8,20.5,1,2.1,3.1,0.054,-1,0,-1,0.7,14,0.702,0.255,0.124,0.105,0.217,0.298,0.595,0.443,0.405,0.389,0.452,0.951,0.042,40,0.325,0.392
"Gerald Wallace",57,"SF",26,"CHA",71,71,2669,389,811,0.48,39,131,0.298,350,680,0.515,0.504,365,454,0.804,112,441,553,189,121,67,148,210,1182,18.6,0.585,0.56,5.2,20.3,12.8,12.4,2.5,2.1,12.8,20.5,4.9,4.6,9.5,0.172,1.3,2.3,3.5,3.7,6.4,0.838,0.665,0.064,0.014,0.096,0.162,0.557,0.404,0.273,0.333,0.491,0.974,0.075,59,0.634,0.289
"Metta World Peace",58,"SF",29,"HOU",69,55,2452,416,1037,0.401,153,383,0.399,263,654,0.402,0.475,196,262,0.748,65,294,359,229,105,24,140,155,1181,15.6,0.512,0.253,3.2,13.4,8.5,16.2,2.3,0.7,10.8,24.5,1.6,4,5.5,0.108,0.7,1.2,1.9,2.4,15.5,0.631,0.249,0.068,0.076,0.237,0.369,0.496,0.225,0.367,0.366,0.278,0.778,0.011,11,0.196,0.307
"Mike Bibby",59,"PG",30,"ATL",79,79,2740,437,1005,0.435,167,428,0.39,270,577,0.468,0.518,135,171,0.789,38,240,278,392,98,11,128,145,1176,16.3,0.544,0.17,1.6,10.3,6,24.2,1.9,0.3,10.6,20.6,4.4,2.5,6.9,0.121,2,0,2,2.8,19.9,0.574,0.075,0.055,0.038,0.407,0.426,0.707,0.455,0.474,0.425,0.419,0.958,0,0,0.157,0.403
"Tayshaun Prince",60,"SF",28,"DET",82,82,3057,459,1020,0.45,56,141,0.397,403,879,0.458,0.477,189,243,0.778,128,348,476,253,44,51,101,104,1163,15,0.516,0.238,4.9,13.7,9.2,13.8,0.8,1.3,8.2,19.2,3.7,2.5,6.2,0.098,1.4,-0.2,1.2,2.5,12.4,0.862,0.228,0.179,0.156,0.298,0.138,0.618,0.443,0.365,0.395,0.459,0.964,0.051,47,0.674,0.453
