"Player","Rk","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PER","TS%","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","OWS","DWS","WS","WS/48","OBPM","DBPM","BPM","VORP","Dist.","%2P","%0-3","%3-10","%10-16","%16-3P","%3P","0-3%","3-10%","10-16%","16-3P%","2ast","3ast","%Dunks","#Dunks","%C3","C3%"
"Zach Randolph",14,"PF",25,"POR",68,67,2425,600,1286,0.467,14,48,0.292,586,1238,0.473,0.472,394,481,0.819,199,489,688,147,53,15,215,184,1608,22.8,0.537,0.374,10,25.6,17.6,12.8,1.2,0.5,12.6,33.1,3.8,1.9,5.7,0.112,3.4,-1.8,1.6,2.2,8.5,0.963,0.329,0.302,0.117,0.214,0.037,0.558,0.452,0.344,0.444,0.456,0.857,0.007,9,0.104,0
"Tim Duncan",15,"C",30,"SAS",80,80,2726,618,1131,0.546,1,9,0.111,617,1122,0.55,0.547,362,568,0.637,213,633,846,273,66,190,224,203,1599,26.1,0.579,0.502,9.8,27,18.8,18.8,1.3,5.1,14,27.9,6.3,6.8,13,0.23,3.8,3.2,7,6.2,6.6,0.992,0.395,0.34,0.161,0.095,0.008,0.7,0.478,0.434,0.38,0.462,0,0.047,40,0.222,0.5
"Eddy Curry",16,"C",24,"NYK",81,81,2849,585,1016,0.576,1,1,1,584,1015,0.575,0.576,405,659,0.615,195,376,571,68,34,40,295,265,1576,17,0.603,0.649,8.2,15.5,11.9,4.6,0.6,1.1,18.4,25.5,3.1,1.6,4.7,0.079,-0.1,-1.8,-1.8,0.1,2.6,0.999,0.63,0.333,0.031,0.006,0.001,0.667,0.432,0.29,0.333,0.646,1,0.136,129,1,1
"Chris Bosh",17,"C",22,"TOR",69,69,2658,543,1094,0.496,12,35,0.343,531,1059,0.501,0.502,463,590,0.785,186,555,741,175,39,90,179,163,1561,22.6,0.577,0.539,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,6.1,3.5,9.6,0.174,2.8,-0.1,2.7,3.1,9.7,0.968,0.348,0.158,0.157,0.304,0.032,0.656,0.428,0.343,0.444,0.569,0.833,0.093,90,0.057,0
"Carlos Boozer",18,"PF",25,"UTA",74,74,2557,647,1154,0.561,0,0,NA,647,1154,0.561,0.561,255,372,0.685,235,632,867,221,70,21,194,217,1549,24.1,0.588,0.322,11.2,29.9,20.6,16.6,1.4,0.7,12.8,26.5,6.5,3.4,9.9,0.185,4.4,0.2,4.6,4.3,6.9,1,0.462,0.166,0.194,0.178,0,0.72,0.438,0.446,0.385,0.697,NA,0.065,68,NA,NA
"Luol Deng",19,"SF",21,"CHI",82,82,3071,630,1218,0.517,1,7,0.143,629,1211,0.519,0.518,279,359,0.777,148,431,579,204,97,48,153,167,1540,18.7,0.56,0.295,5.5,15.9,10.8,11.8,1.6,1.2,10,22.2,5.7,5.6,11.3,0.176,1.7,1.3,3,3.9,10.3,0.994,0.369,0.105,0.103,0.418,0.006,0.668,0.422,0.416,0.438,0.693,1,0.076,90,0.286,0.5
"Richard Hamilton",20,"SG",28,"DET",75,75,2763,547,1170,0.468,44,129,0.341,503,1041,0.483,0.486,347,403,0.861,75,207,282,285,59,15,159,232,1485,18.1,0.551,0.344,3.2,8.9,6.1,19,1.2,0.4,10.6,25.9,5.7,2.4,8.1,0.141,1.8,-0.5,1.2,2.2,11.8,0.89,0.26,0.112,0.25,0.268,0.11,0.579,0.466,0.451,0.428,0.654,0.932,0.007,8,0.566,0.301
"Ray Allen",21,"SG",31,"SEA",55,55,2219,505,1153,0.438,165,443,0.372,340,710,0.479,0.51,279,309,0.903,57,190,247,228,82,11,154,113,1454,21.6,0.564,0.268,3.1,10.4,6.7,19,1.9,0.4,10.7,29.5,5.4,0.9,6.3,0.136,5,-1.3,3.7,3.2,16.2,0.616,0.181,0.09,0.129,0.215,0.384,0.608,0.365,0.477,0.419,0.306,0.806,0.008,9,0.181,0.363
"Leandro Barbosa",22,"SG",24,"PHO",80,18,2613,529,1111,0.476,190,438,0.434,339,673,0.504,0.562,196,232,0.845,22,192,214,317,96,15,146,210,1444,18.4,0.595,0.209,1,8.1,4.8,18.7,1.8,0.4,10.7,23.4,6.1,2.1,8.2,0.151,2.6,0.1,2.7,3.1,14.4,0.606,0.325,0.059,0.065,0.157,0.394,0.604,0.258,0.458,0.408,0.478,0.879,0,0,0.326,0.51
"Dwight Howard",23,"C",21,"ORL",82,82,3023,526,873,0.603,1,2,0.5,525,871,0.603,0.603,390,666,0.586,283,725,1008,158,70,156,317,245,1443,21.1,0.619,0.763,11.8,28.9,20.5,9.5,1.2,4.2,21.4,22.7,3.9,5.8,9.7,0.154,1.7,1.1,2.8,3.7,2.7,0.998,0.627,0.331,0.037,0.003,0.002,0.72,0.429,0.188,0.333,0.556,1,0.312,254,0,NA
"Tony Parker",24,"PG",24,"SAS",77,77,2499,570,1096,0.52,15,38,0.395,555,1058,0.525,0.527,274,350,0.783,34,216,250,420,82,6,191,137,1429,21.4,0.572,0.319,1.7,10,6,31.7,1.8,0.2,13.3,27.4,5.8,3.9,9.6,0.185,2.7,0.4,3.1,3.2,9.9,0.965,0.396,0.141,0.072,0.357,0.035,0.647,0.545,0.367,0.412,0.319,0.867,0,0,0.421,0.375
"Joe Johnson",25,"SG",25,"ATL",57,57,2359,536,1139,0.471,119,312,0.381,417,827,0.504,0.523,235,314,0.748,53,186,239,249,60,11,176,115,1426,19.5,0.558,0.276,2.7,9.6,6.1,21.8,1.4,0.4,12.1,28.3,4.1,1,5.1,0.105,4.2,-1.7,2.5,2.7,14.5,0.726,0.219,0.133,0.089,0.285,0.274,0.6,0.497,0.505,0.434,0.3,0.765,0.005,6,0.321,0.43
"Michael Redd",26,"SF",27,"MIL",53,53,2036,477,1025,0.465,117,306,0.382,360,719,0.501,0.522,345,416,0.829,42,154,196,124,63,9,122,78,1416,22.3,0.586,0.406,2.4,9,5.7,11,1.6,0.3,9.2,29.5,5.8,0.3,6.1,0.145,5,-2,3,2.5,13.2,0.701,0.305,0.103,0.109,0.183,0.299,0.636,0.415,0.438,0.362,0.486,0.829,0.012,10,0.301,0.457
"Steve Nash",27,"PG",32,"PHO",76,76,2682,517,971,0.532,156,343,0.455,361,628,0.575,0.613,222,247,0.899,30,239,269,884,57,6,287,117,1412,23.8,0.654,0.254,1.4,9.9,5.8,50.1,1.1,0.2,21,22.9,10.8,1.7,12.6,0.225,6.7,-0.8,5.9,5.3,15.1,0.647,0.226,0.085,0.146,0.189,0.353,0.676,0.554,0.5,0.522,0.102,0.532,0.001,0,0.076,0.654
"Mehmet Okur",28,"C",27,"UTA",80,80,2664,490,1061,0.462,129,336,0.384,361,725,0.498,0.523,296,387,0.765,160,419,579,156,36,38,125,257,1405,18.1,0.571,0.365,7.3,19.1,13.2,9.9,0.7,1.2,9.2,22.8,6.5,2.3,8.8,0.158,3.1,-0.9,2.2,2.8,14.8,0.683,0.22,0.128,0.098,0.238,0.317,0.554,0.404,0.5,0.496,0.651,0.977,0.028,29,0.042,0.429
"Mike Bibby",29,"PG",28,"SAC",82,82,2784,471,1166,0.404,173,481,0.36,298,685,0.435,0.478,288,347,0.83,39,224,263,388,88,6,197,139,1403,16,0.532,0.298,1.6,9.6,5.5,24.3,1.6,0.2,13,24.5,2.9,1.5,4.4,0.076,1.8,-1.4,0.4,1.7,18.9,0.587,0.108,0.051,0.04,0.389,0.413,0.524,0.356,0.447,0.419,0.413,0.89,0,0,0.121,0.397
"Shawn Marion",30,"SF",28,"PHO",80,80,3010,561,1071,0.524,80,252,0.317,481,819,0.587,0.561,201,248,0.81,172,613,785,134,156,122,114,216,1403,20.8,0.594,0.232,7,22.6,15.2,6.7,2.6,2.8,8.8,19.3,6.7,5.3,12,0.191,2.4,1.9,4.4,4.8,9.8,0.765,0.415,0.156,0.125,0.068,0.235,0.726,0.473,0.448,0.26,0.748,0.975,0.171,169,0.46,0.336
"Dwyane Wade",31,"SG",25,"MIA",51,50,1931,472,962,0.491,21,79,0.266,451,883,0.511,0.502,432,535,0.807,51,188,239,384,107,62,216,117,1397,28.9,0.583,0.556,3.2,11.2,7.3,40.5,3,2.5,15.3,34.7,5.9,2.9,8.8,0.219,6.3,1.8,8.2,4.9,11,0.918,0.366,0.098,0.104,0.35,0.082,0.67,0.511,0.4,0.377,0.275,0.238,0.063,59,0.089,0.143
"Antawn Jamison",32,"PF",30,"WAS",70,70,2662,512,1139,0.45,138,379,0.364,374,760,0.492,0.51,226,307,0.736,134,428,562,136,80,36,104,194,1388,18.4,0.545,0.27,5.6,19,12.1,8.8,1.5,1,7.5,22.8,5.2,1.6,6.8,0.123,2.7,-1.4,1.3,2.2,14.1,0.667,0.24,0.175,0.061,0.191,0.333,0.648,0.457,0.357,0.372,0.588,0.986,0.003,2,0.251,0.379
"Andre Iguodala",33,"SG",23,"PHI",76,76,3062,443,991,0.447,48,155,0.31,395,836,0.472,0.471,452,551,0.82,77,357,434,432,152,33,261,200,1386,18.1,0.562,0.556,3,14,8.5,23.8,2.6,0.8,17.5,22.6,4.1,3.6,7.7,0.12,1.3,1.1,2.4,3.4,11.9,0.844,0.367,0.054,0.107,0.315,0.156,0.64,0.259,0.302,0.372,0.468,0.792,0.126,120,0.245,0.263
"Ricky Davis",34,"SF",27,"MIN",81,81,3021,506,1089,0.465,123,310,0.397,383,779,0.492,0.521,239,285,0.839,54,261,315,385,80,23,210,189,1374,15.9,0.566,0.262,2.2,10.1,6.2,21.9,1.4,0.6,14.7,21.9,3.9,1.9,5.7,0.091,1.2,-0.7,0.5,1.8,16.3,0.715,0.18,0.046,0.129,0.36,0.285,0.638,0.4,0.426,0.454,0.54,0.902,0.035,34,0.284,0.398
"Jason Terry",35,"SG",29,"DAL",81,80,2846,514,1063,0.484,162,370,0.438,352,693,0.508,0.56,160,199,0.804,41,190,231,422,81,17,152,170,1350,18.9,0.587,0.187,1.8,7.9,4.9,25.5,1.5,0.5,11.7,21.3,7.7,3.1,10.8,0.182,3.9,0.1,4,4.3,16.3,0.652,0.139,0.092,0.165,0.256,0.348,0.581,0.408,0.537,0.485,0.352,0.864,0.003,3,0.351,0.485
"Rashard Lewis",36,"SF",27,"SEA",60,60,2348,463,1005,0.461,151,387,0.39,312,618,0.505,0.536,265,315,0.841,91,305,396,145,68,39,118,143,1342,20.7,0.587,0.313,4.6,15.7,10.1,10.8,1.5,1.3,9.4,24.4,6.3,1.3,7.6,0.155,4.8,-0.7,4.1,3.6,15.1,0.615,0.176,0.179,0.138,0.121,0.385,0.638,0.461,0.439,0.451,0.413,0.868,0.043,41,0.22,0.388
"Jermaine O'Neal",37,"C",28,"IND",69,69,2459,498,1141,0.436,0,7,0,498,1134,0.439,0.436,343,447,0.767,153,508,661,167,50,182,203,232,1339,18.8,0.5,0.392,7.1,24.4,15.5,13,1.1,5.6,13.2,28.1,0.5,4.1,4.7,0.091,-0.4,1.2,0.8,1.7,9.2,0.994,0.265,0.276,0.262,0.191,0.006,0.56,0.444,0.365,0.367,0.602,NA,0.055,55,0.143,0
"Kirk Hinrich",38,"PG",26,"CHI",80,80,2839,475,1061,0.448,140,337,0.415,335,724,0.463,0.514,237,284,0.835,32,242,274,500,100,23,191,274,1327,17,0.559,0.268,1.3,9.7,5.5,29.2,1.8,0.6,13.9,21.6,5.5,4.6,10.1,0.171,1.7,1.1,2.8,3.5,16.4,0.682,0.184,0.059,0.108,0.331,0.318,0.585,0.476,0.365,0.425,0.322,0.779,0,0,0.157,0.472
"Josh Howard",39,"SF",26,"DAL",70,69,2455,493,1075,0.459,92,239,0.385,401,836,0.48,0.501,243,294,0.827,130,345,475,127,82,56,123,180,1321,20,0.548,0.273,6.5,16.6,11.7,9.2,1.8,1.7,9.3,25.2,5,3.8,8.8,0.173,2.7,0.4,3.1,3.2,13.6,0.778,0.218,0.134,0.178,0.248,0.222,0.632,0.451,0.497,0.348,0.426,0.87,0.021,22,0.259,0.323
"Metta World Peace",40,"SF",27,"SAC",70,65,2641,458,1040,0.44,93,260,0.358,365,780,0.468,0.485,307,415,0.74,102,352,454,235,149,43,146,205,1316,18.5,0.538,0.399,4.4,16,10.1,15.6,2.9,1.3,10.7,23.3,3.6,3.1,6.7,0.122,1.9,0.9,2.8,3.2,12.7,0.75,0.339,0.087,0.071,0.253,0.25,0.586,0.322,0.365,0.388,0.345,0.71,0.021,21,0.169,0.25
"Gerald Wallace",41,"SF",24,"CHA",72,71,2640,478,952,0.502,39,120,0.325,439,832,0.528,0.523,309,447,0.691,142,376,518,185,144,69,160,209,1304,19.8,0.568,0.47,6.2,17.4,11.6,12.5,2.8,2,12.2,22.5,4.2,3.5,7.7,0.141,2.2,1.5,3.7,3.7,6.8,0.874,0.618,0.082,0.036,0.139,0.126,0.587,0.372,0.294,0.417,0.506,0.923,0.086,77,0.667,0.35
"Deron Williams",42,"PG",22,"UTA",80,80,2950,494,1083,0.456,82,255,0.322,412,828,0.498,0.494,227,296,0.767,41,226,267,745,78,13,246,254,1297,17.1,0.535,0.273,1.7,9.3,5.5,41.6,1.4,0.4,16.9,22.2,5.3,1.9,7.2,0.117,2.6,-1.3,1.3,2.4,13.5,0.765,0.314,0.073,0.074,0.304,0.235,0.553,0.38,0.45,0.48,0.354,0.659,0.008,7,0.059,0.4
"Mike Miller",43,"SG",26,"MEM",70,69,2740,465,1010,0.46,202,498,0.406,263,512,0.514,0.56,161,203,0.793,52,326,378,298,54,18,179,138,1293,16.4,0.588,0.201,2.3,14.2,8.2,18.7,1,0.5,14,21.1,4.6,0.3,4.8,0.085,3.1,-1.7,1.4,2.3,17.6,0.507,0.227,0.044,0.028,0.209,0.493,0.655,0.364,0.321,0.417,0.506,0.837,0.012,12,0.082,0.415
"Al Harrington",44,"PF",26,"TOT",78,78,2563,495,1083,0.457,127,293,0.433,368,790,0.466,0.516,168,242,0.694,151,345,496,149,65,24,169,269,1285,14.8,0.54,0.223,6.5,15.4,10.9,9.8,1.3,0.7,12.4,23.1,2,2.2,4.3,0.08,0.3,-1.2,-0.9,0.7,12.5,0.729,0.343,0.102,0.11,0.174,0.271,0.559,0.378,0.361,0.399,0.568,0.937,0.047,49,0.246,0.486
"Monta Ellis",45,"SG",21,"GSW",77,53,2638,480,1010,0.475,39,143,0.273,441,867,0.509,0.495,273,358,0.763,62,181,243,319,132,21,221,210,1272,15,0.545,0.354,2.5,7.7,5.1,18.8,2.4,0.6,15.9,22.4,2,1.9,4,0.072,-0.9,-0.2,-1.1,0.6,10.5,0.858,0.386,0.128,0.095,0.25,0.142,0.679,0.364,0.323,0.389,0.449,0.692,0.049,46,0.434,0.194
"Corey Maggette",46,"SF",27,"LAC",75,31,2291,367,808,0.454,13,65,0.2,354,743,0.476,0.462,519,633,0.82,90,352,442,208,65,14,201,244,1266,18.6,0.583,0.783,4.7,18.2,11.5,15.9,1.5,0.5,15.6,26,4.5,2.5,7,0.146,1,-0.5,0.5,1.5,11.9,0.92,0.337,0.087,0.089,0.407,0.08,0.625,0.3,0.306,0.429,0.638,1,0.022,18,0.062,0.25
"Baron Davis",47,"PG",27,"GSW",63,62,2221,452,1030,0.439,85,280,0.304,367,750,0.489,0.48,275,369,0.745,51,225,276,509,135,29,193,181,1264,21,0.53,0.358,2.5,11.3,6.8,36.9,2.9,1,13.9,26.5,4.1,2.3,6.4,0.139,3.1,0.5,3.6,3.2,12.5,0.728,0.319,0.148,0.123,0.138,0.272,0.663,0.329,0.346,0.387,0.202,0.518,0.016,16,0.146,0.39
"Manu Ginóbili",48,"SG",29,"SAS",75,36,2060,396,854,0.464,128,323,0.396,268,531,0.505,0.539,320,372,0.86,59,268,327,263,109,27,157,155,1240,24.1,0.609,0.436,3.6,15.1,9.6,22.6,2.8,1,13.4,27.1,6.3,4.3,10.6,0.246,5.3,2.5,7.8,5.1,13.5,0.622,0.307,0.128,0.083,0.104,0.378,0.607,0.468,0.394,0.337,0.448,0.875,0.013,10,0.226,0.479
"Pau Gasol",49,"C",26,"MEM",59,59,2133,462,858,0.538,3,11,0.273,459,847,0.542,0.54,299,400,0.748,149,432,581,201,29,126,162,137,1226,24.1,0.593,0.466,8.3,24.2,16.3,17.7,0.7,4.5,13.5,25.3,5.4,1.5,6.9,0.155,3.7,-0.1,3.6,3,7.2,0.987,0.365,0.323,0.161,0.139,0.013,0.645,0.48,0.522,0.437,0.514,1,0.099,82,0.182,0
"Stephon Marbury",50,"PG",29,"NYK",74,74,2748,395,952,0.415,123,345,0.357,272,607,0.448,0.48,297,386,0.769,36,177,213,403,71,10,179,185,1210,15.3,0.539,0.405,1.6,7.6,4.6,25.2,1.4,0.3,13.8,21.5,4.8,1.1,5.9,0.103,1.5,-1.3,0.2,1.5,13.4,0.638,0.357,0.077,0.061,0.143,0.362,0.553,0.356,0.19,0.346,0.224,0.618,0,0,0.104,0.361
"Caron Butler",51,"SF",26,"WAS",63,63,2474,451,975,0.463,18,72,0.25,433,903,0.48,0.472,283,328,0.863,147,320,467,233,134,17,181,188,1203,18.3,0.537,0.336,6.6,15.3,10.8,15.9,2.8,0.5,13.9,23.1,3.4,1.9,5.3,0.103,1.1,-0.2,0.9,1.8,11.7,0.926,0.314,0.127,0.085,0.4,0.074,0.601,0.363,0.386,0.441,0.446,0.611,0.059,54,0.208,0.4
"Yao Ming",52,"C",26,"HOU",48,48,1624,423,819,0.516,0,2,0,423,817,0.518,0.516,356,413,0.862,101,351,452,94,17,94,167,159,1202,26.5,0.601,0.504,7.2,24.7,16,12.3,0.6,4.5,14.3,33.5,4,3.4,7.4,0.22,3.1,1.9,5,2.8,6.8,0.998,0.31,0.387,0.269,0.032,0.002,0.65,0.467,0.445,0.462,0.674,NA,0.066,52,0,NA
"Ruben Patterson",53,"SF",31,"MIL",81,53,2508,475,867,0.548,3,19,0.158,472,848,0.557,0.55,241,376,0.641,190,250,440,232,110,25,199,232,1194,18.5,0.578,0.434,8.8,11.9,10.3,15.5,2.3,0.8,16.2,22.2,4.1,1.3,5.4,0.103,1.7,-0.6,1,1.9,4.4,0.978,0.631,0.18,0.104,0.063,0.022,0.623,0.468,0.411,0.382,0.551,1,0.076,64,0,NA
"Chauncey Billups",54,"PG",30,"DET",70,70,2533,348,815,0.427,109,316,0.345,239,499,0.479,0.494,386,437,0.883,23,214,237,502,84,17,140,161,1191,21.3,0.591,0.536,1.1,10,5.6,32.9,1.8,0.5,12.2,21.5,8.7,2.7,11.4,0.216,4.2,0.5,4.7,4.3,16.9,0.612,0.18,0.042,0.136,0.254,0.388,0.599,0.353,0.396,0.459,0.259,0.477,0.001,1,0.149,0.277
"Josh Smith",55,"SF",21,"ATL",72,72,2647,436,993,0.439,38,152,0.25,398,841,0.473,0.458,268,387,0.693,165,456,621,236,101,207,227,241,1178,18.3,0.506,0.39,7.4,21,14.1,16.3,2,6.1,16.3,24.1,0.4,4,4.4,0.079,0.4,1.7,2,2.7,10,0.847,0.449,0.116,0.038,0.244,0.153,0.623,0.296,0.184,0.326,0.543,0.947,0.11,101,0.191,0.207
"Mo Williams",56,"PG",24,"MIL",68,68,2472,468,1049,0.446,79,228,0.346,389,821,0.474,0.484,159,186,0.855,54,275,329,416,85,6,203,201,1174,16.3,0.519,0.177,2.5,13.3,7.8,28.2,1.8,0.2,15.2,24.4,2.2,0.9,3.2,0.061,0.9,-1.3,-0.5,0.9,14.5,0.783,0.213,0.087,0.164,0.319,0.217,0.52,0.363,0.529,0.445,0.303,0.722,0.002,1,0.162,0.324
"Paul Pierce",57,"SG",29,"BOS",47,46,1740,373,850,0.439,107,275,0.389,266,575,0.463,0.502,320,402,0.796,39,238,277,194,48,13,152,122,1173,21.7,0.571,0.473,2.6,16.8,9.5,22.1,1.4,0.6,12.9,30.7,3.8,1.6,5.4,0.148,4.9,-0.7,4.2,2.7,15.2,0.676,0.258,0.044,0.115,0.26,0.324,0.553,0.297,0.439,0.412,0.417,0.897,0.011,9,0.113,0.516
"Tayshaun Prince",58,"SF",26,"DET",82,82,3001,459,997,0.46,81,210,0.386,378,787,0.48,0.501,172,224,0.768,144,285,429,227,51,55,98,116,1171,16,0.534,0.225,5.7,11.3,8.5,12.9,0.9,1.4,8.2,18.9,5.1,2.9,8,0.128,2.1,-0.4,1.8,2.9,11.7,0.789,0.299,0.177,0.131,0.183,0.211,0.611,0.42,0.344,0.423,0.561,0.938,0.069,66,0.524,0.445
"Stephen Jackson",59,"SF",28,"TOT",75,69,2479,409,944,0.433,100,311,0.322,309,633,0.488,0.486,243,299,0.813,61,161,222,287,84,34,183,200,1161,14.4,0.54,0.317,2.7,7.5,5,18.8,1.7,1,14.5,22.1,2.3,1.7,4.1,0.079,0.1,-0.7,-0.6,0.9,14,0.671,0.288,0.102,0.086,0.195,0.329,0.64,0.417,0.309,0.38,0.482,0.89,0.017,16,0.264,0.354
"Raja Bell",60,"SG",30,"PHO",78,78,2917,410,950,0.432,205,496,0.413,205,454,0.452,0.539,118,152,0.776,48,203,251,196,50,22,83,233,1143,12,0.562,0.16,2,7.7,5,9.5,0.9,0.5,7.5,17,4.2,1.6,5.8,0.095,0.5,-0.6,-0.1,1.4,19.2,0.478,0.12,0.033,0.061,0.264,0.522,0.605,0.419,0.362,0.406,0.62,0.956,0.004,4,0.375,0.457
